t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
5.019999999999915,"[1.3021066751859267, 0.21596593289630794, -0.09126201109880955]","[-0.5533915492430481, 0.832921240710296, 0.0]","[-0.507223327038986, 0.8647064681239655, 0.10052098704281114]","[-3.4889323344458156, -2.3180411008808455, 0.0]","[-0.9773172213655001, -0.0827952601917022, 0.1949256107082288, 1.493481487096679e-06]","[[0.9225858117268417, -0.03091406141645193, -0.38455135002631957], [-0.030920324230602998, 0.9876524854956161, -0.1535789746150384], [0.3845508465077141, 0.15358023538552107, 0.9102382972327241]]","[1.6344800543152995, 0.7452034849410615, -0.3890829692173821]",[10.65866506030464],"[0.9767243677414, 0.12033756002717254, -0.17756233020229545, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.180936122197224, 52.13109970477254, 53.484258958048486, 50.61937571211321]"
5.024999999999915,"[1.2995705585507318, 0.22028946523692777, -0.0907594061635955]","[-0.570713567684139, 0.8211492091339075, 0.0]","[-0.5275285879845387, 0.8560817819295774, 0.09998390354238355]","[-3.439621763888203, -2.3905994020540158, 0.0]","[-0.9773317323872606, -0.08697746410927408, 0.19302229302368457, 1.3838347452432436e-06]","[[0.9240080125755873, -0.03227491410287426, -0.3810085597670554], [-0.03228075252358278, 0.9862898897751159, -0.1618338850299941], [0.3810080651543021, 0.16183504950115793, 0.9102979023596249]]","[1.6182269576971262, 0.7791134551147425, -0.3888904097769732]",[10.658690165894017],"[0.9767325507656173, 0.12414008040529853, -0.17487928611432804, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.191559257072434, 52.17152570620545, 53.46299956411933, 50.58989156275711]"
5.029999999999915,"[1.2969329156108091, 0.22456987414657567, -0.09025948664588358]","[-0.5877852522921865, 0.8090169943751557, 0.0]","[-0.5476359765256552, 0.8470212582643964, 0.09945007613209866]","[-3.388802461544379, -2.462109107319408, 0.0]","[-0.977345509786921, -0.09111802794135321, 0.1910320901885363, 1.273189582999199e-06]","[[0.9254847887879278, -0.033574474196296805, -0.3772938647852719], [-0.033579884058732426, 0.98486984147041, -0.17001113713122384], [0.37729338333552437, 0.1700122055750466, 0.9103546302659977]]","[1.6012610918374783, 0.8126740936283093, -0.38870274914549136]",[10.658741324914029],"[0.9767400314488375, 0.12788458207312614, -0.1721175314525103, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.202985146263, 52.21165656816029, 53.441052597526294, 50.56083882804]"
5.034999999999915,"[1.294194735728181, 0.22880498043789765, -0.08976223626522309]","[-0.6045991148620916, 0.7965299180244113, 0.0]","[-0.5675364672253691, 0.8375292017898135, 0.09891947032418699]","[-3.3364967184399608, -2.5325388501568513, 0.0]","[-0.977358556491153, -0.09521512623473481, 0.1889558990565892, 1.16160842329124e-06]","[[0.9270134810331558, -0.034810445970744223, -0.3734089431630003], [-0.03481542335523243, 0.9833950099649156, -0.17810710449810707], [0.3734084791209043, 0.17810807737837608, 0.9104084910045555]]","[1.5835900818504756, 0.8458702232789335, -0.3885200039465628]",[10.65881846918002],"[0.9767468154204203, 0.13156941823983961, -0.1692783115171506, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.2152080440573, 52.25147382958633, 53.41842767635713, 50.53223147154614]"
5.039999999999915,"[1.291357053392054, 0.23299262644684673, -0.08926763891360215]","[-0.6211477802780306, 0.7836934573260614, 0.0]","[-0.5872211263598393, 0.8276101054794657, 0.09839205188267207]","[-3.282727477602587, -2.601857737753424, 0.0]","[-0.977370875744209, -0.099266953145944, 0.18679465532776401, 1.0491535713960881e-06]","[[0.9285913364207335, -0.0359806489470783, -0.3693555506902574], [-0.03598519017880549, 0.9818681594695085, -0.1861181976802787], [0.3693551082794867, 0.18611907565133462, 0.9104594958956392]]","[1.565221882549955, 0.8786868383834623, -0.3883421883002526]",[10.658921517590926],"[0.9767529085811879, 0.1351929692827053, -0.16636290642662827, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.228221744989725, 52.29095925790195, 53.39513471009458, 50.50408327161634]"
5.044999999999915,"[1.2884209477602548, 0.23713067697424406, -0.08877567865418878]","[-0.6374239897484137, 0.7705132427760176, 0.0]","[-0.606681115870046, 0.8172686486557413, 0.09786778682970186]","[-3.227518323998381, -2.6700353645540162, 0.0]","[-0.9773824711029301, -0.10327172328427106, 0.18454933310567942, 9.358871803363588e-07]","[[0.9302155134797622, -0.037083021772378086, -0.3651355200166256], [-0.037087123420957546, 0.9802921440240404, -0.19404086590486178], [0.36513510343151195, 0.19404164980998082, 0.9105076575082055]]","[1.5461647743387443, 0.9111091121811287, -0.38816931384151876]",[10.659050376320966],"[0.9767583170974076, 0.13875364349326205, -0.16337263050580067, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.24201958951925, 52.33009485749637, 53.37118389552831, 50.47640781278379]"
5.049999999999915,"[1.2853875421809047, 0.24121702021752275, -0.08828633972004027]","[-0.6534206039898333, 0.7569950556519913, 0.0]","[-0.6259076972711864, 0.8065096949428567, 0.09734664145174748]","[-3.17089347418679, -2.7370418255982205, 0.0]","[-0.9773933464316262, -0.10722767254415592, 0.18222094443634804, 8.218712166428009e-07]","[[0.9318830872987462, -0.038115625882123014, -0.3607507597638174], [-0.03811928476102297, 0.9786699023380422, -0.20187159876256777], [0.36075037316108977, 0.20187228963198772, 0.910552989640292]]","[1.5264273589232262, 0.9431224041260478, -0.3880013897399221]",[10.659204939015494],"[0.9767630473946893, 0.14224987780889323, -0.16030883165813017, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.25659447006791, 52.36886287797245, 53.346585712471345, 50.449218477362955]"
5.0549999999999145,"[1.2822580036945488, 0.24524956869223705, -0.08779960651278153]","[-0.66913060635859, 0.7431448254776357, 0.0]","[-0.644892235517984, 0.7953382901374282, 0.09682858230566474]","[-3.1128777656984123, -2.80284772963764, 0.0]","[-0.9774035058968376, -0.11113305892647848, 0.17981053882827513, 7.071674264842936e-07]","[[0.9335910548160998, -0.039076648938497584, -0.35620325359982274], [-0.03907986210433267, 0.9770044524801756, -0.20960692787171578], [0.3562029010904719, 0.209607526920313, 0.9105955072989773]]","[1.5060185548564422, 0.9747122670652076, -0.3878384227205572]",[10.659385086990703],"[0.9767671061518037, 0.14568013852941164, -0.15717289072191296, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.27193883741194, 52.40724582212831, 53.32135091934642, 50.422528437129614]"
5.059999999999914,"[1.2790335425169588, 0.24922626014292418, -0.08731546360125321]","[-0.6845471059284273, 0.728968627421657, 0.0]","[-0.6636262028241532, 0.7837596599975023, 0.0963135762246154]","[-3.0534966461404167, -2.867424212027868, 0.0]","[-0.9774129539619774, -0.11498616334831921, 0.1773192027542562, 5.918373022069438e-07]","[[0.9353363402515708, -0.0399644080385653, -0.3514950592752697], [-0.0399671727902529, 0.9752988864262877, -0.21724342851924783], [0.3514947449165525, 0.2172439371438718, 0.9106352266798586]]","[1.4849475929134246, 1.0058644542977095, -0.387680417086191]",[10.659590689437172],"[0.976770500294425, 0.14904292201831054, -0.15396622081100333, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.28804470739097, 52.44522645368795, 53.295490548615575, 50.396350645145276]"
5.064999999999914,"[1.275715411502838, 0.2531450584429117, -0.08683389572013013]","[-0.6996633405131083, 0.7144726796330552, 0.0]","[-0.6821011824342755, 0.7717792079510449, 0.09580159032384364]","[-2.9927761620344264, -2.930742947389433, 0.0]","[-0.9774216953818671, -0.1187852904407647, 0.1747480591351833, 4.7594204929102065e-07]","[[0.9371158006684895, -0.04077735268649764, -0.3466283076226421], [-0.040779666564280906, 0.9735563644761668, -0.22477772127783308], [0.34662803541023923, 0.22477814105430743, 0.9106721651460573]]","[1.4632240113021266, 1.0365649265112233, -0.3875273747405627]",[10.659821603626927],"[0.9767732369888062, 0.15233675538833294, -0.15069026664043236, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.30490366795965, 52.48278780476208, 53.26901590209677, 50.370697827672636]"
5.069999999999914,"[1.2723049055906666, 0.2570039544826669, -0.08635488776851091]","[-0.7144726796325507, 0.6996633405136234, 0.0]","[-0.7003088723463722, 0.7594025127249285, 0.09529259200630551]","[-2.930742947391591, -2.992776162032313, 0.0]","[-0.9774297351971609, -0.12252876933434112, 0.17209826680617785, 3.5954255378289233e-07]","[[0.9389262316565201, -0.0415140675244959, -0.34160520151903234], [-0.04151592830883479, 0.9717801095493536, -0.2322064735981807], [0.3416049753793741, 0.23220680627797818, 0.9107063412067795]]","[1.4408576507144066, 1.066799858591077, -0.38737929521284226]",[10.660077675124139],"[0.9767753236353875, 0.1555601971710494, -0.14734650383734302, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.322506886549505, 52.51991318304495, 53.2419385460875, 50.34558247629457]"
5.074999999999914,"[1.2688033612289347, 0.2608009670462915, -0.08587842480847939]","[-0.7289686274211659, 0.6845471059289503, 0.0]","[-0.7182410889834756, 0.7466353258954942, 0.0947865489681467]","[-2.8674242120300586, -3.0534966461383592, 0.0]","[-0.9774370787286716, -0.12621495443167036, 0.1693710199653806, 2.4269935018842544e-07]","[[0.9407643731243607, -0.042173274817501855, -0.3364280148131188], [-0.04217468052783439, 0.9699734013705651, -0.23952640137569742], [0.3364278385958922, 0.2395266488822988, 0.9107377744954429]]","[1.41785864922019, 1.0965556462989277, -0.38723617568320245]",[10.660358737998981],"[0.9767767678623465, 0.15871183797010954, -0.14393643823763747, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.34084511771199, 52.55658617876406, 53.21427030641287, 50.32101684012045]"
5.079999999999914,"[1.2652121557840172, 0.264534143675769, -0.08540449206363866]","[-0.7431448254771532, 0.6691306063591259, 0.0]","[-0.735889770812533, 0.7334835693618011, 0.09428342920402621]","[-2.802847729639885, -3.112877765696391, 0.0]","[-0.9774437315715955, -0.12984222616695187, 0.16656754760573636, 1.254725898751598e-07]","[[0.9426269151916556, -0.04275383668726437, -0.3310990912170891], [-0.0427547855806398, 0.9681395705555051, -0.24673427049065558], [0.33109896868793937, 0.2467344349156015, 0.9107664857473963]]","[1.3942374370091049, 1.1258189128167697, -0.38709801100947405]",[10.660664615044727],"[0.976777577519095, 0.16179030109787307, -0.14046160516877185, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.35990871107709, 52.59279067135114, 53.18602326332021, 50.29701291816154]"
5.084999999999914,"[1.2615327069299547, 0.268201561522578, -0.08493307491761853]","[-0.7569950556515201, 0.6534206039903792, 0.0]","[-0.7532469819089948, 0.7199533327427146, 0.09378320101228281]","[-2.737041825600507, -3.1708934741848163, 0.0]","[-0.9774496995896491, -0.13340899175188428, 0.1636891129301223, 7.92201001967823e-09]","[[0.94451050416919, -0.04325475709180417, -0.32562084316424145], [-0.04325524766139, 0.9662819926079887, -0.2538268983210538], [0.32562077799767986, 0.25382698191970016, 0.9107924967772417]]","[1.3700047309841183, 1.154576515152406, -0.3869647937548704]",[10.660995117997931],"[0.9767777606697227, 0.16479424319514044, -0.13692356871913278, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.37968761958292, 52.62851083584791, 53.157209746215216, 50.273582451911025]"
5.089999999999914,"[1.2577664720204098, 0.2718013281862916, -0.08446415891255712]","[-0.770513242775558, 0.6374239897489693, 0.0]","[-0.7703049154654689, 0.7060508706990162, 0.09328583299994124]","[-2.6700353645563433, -3.2275183239964553, 0.0]","[-0.9774549889091151, -0.13691368590765227, 0.1607370127501774, -1.0989309690927724e-07]","[[0.9464117486162992, -0.04367518354680326, -0.31999575063302316], [-0.04367521452026851, 0.9644040818394912, -0.26080115522738095], [0.31999574640555367, 0.2608011604143681, 0.9108158304557906]]","[1.3451715292105615, 1.1828155504036661, -0.38683651421673687]",[10.661350047761406],"[0.9767773255863996, 0.16772235483368525, -0.1333239209944114, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.40017140794999, 52.66373114906924, 53.127842328324824, 50.2507369180381]"
5.094999999999914,"[1.2539149474430824, 0.2753315825397867, -0.08399772974755741]","[-0.7836934573256136, 0.6211477802785957, 0.0]","[-0.7870558972428502, 0.6917826001817587, 0.09279129408755545]","[-2.601857737755791, -3.2827274776007114, 0.0]","[-0.9774596059128059, -0.14035477158261364, 0.15771257686919837, -2.2791391308789016e-07]","[[0.9483272254642747, -0.04401440858593582, -0.31422635993827996], [-0.04401397892371253, 0.9625092852223376, -0.2676539660085169], [0.31422642012175583, 0.26765389535296435, 0.9108365106866604]]","[1.319749105225359, 1.2105233618774272, -0.38671316045629966]",[10.66172919462995],"[0.976776280742738, 0.1705733611013386, -0.12966428136143085, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.42134926143227, 52.69843639548375, 53.09793382120388, 50.22848752129433]"
5.0999999999999135,"[1.2499796679568682, 0.27879049554069546, -0.08353377327711964]","[-0.7965299180239753, 0.6045991148626659, 0.0]","[-0.8034923889623581, 0.6771550976081184, 0.09229955351388612]","[-2.532538850159257, -3.3364967184381347, 0.0]","[-0.9774635572339512, -0.14373074065533367, 0.154617167449477, -3.460821246751385e-07]","[[0.9502534861944507, -0.04427187095765081, -0.30831528249050905], [-0.04427097985107613, 0.960601076187881, -0.27438231132802793], [0.3083154104457299, 0.2743821675484658, 0.9108545623825393]]","[1.293749002210589, 1.2376875450605505, -0.3865947183293843]",[10.66213233851866],"[0.9767746348071176, 0.17334602216936668, -0.1259462956798631, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.44320999478984, 52.732611672845266, 53.06749726913545, 50.206845187597665]"
5.104999999999913,"[1.2459622060120563, 0.28217627102873605, -0.08307227550955021]","[-0.809016994374734, 0.587785252292767, 0.0]","[-0.8196069916369474, 0.6621750959660352, 0.0918105808404106]","[-2.4621091073218397, -3.3888024615426118, 0.0]","[-0.9774668497500106, -0.1470401146226239, 0.1514521783644603, -4.6433995053751066e-07]","[[0.9521870630595614, -0.04444715655641553, -0.30226519352392645], [-0.04444580342575682, 0.958682948381099, -0.2809832291101416], [0.3022653924944869, 0.2809830150691903, 0.9108700114411393]]","[1.2671830270358697, 1.2642959534395446, -0.3864811715180682]",[10.66255924919371],"[0.9767723966359825, 0.17603913384190395, -0.12217163552228925, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.46574206150117, 52.76624239755483, 53.036545943414424, 50.185820557308006]"
5.109999999999913,"[1.2418641710538716, 0.2854871465085662, -0.08261322260534816]","[-0.821149209133498, 0.5707135676847281, 0.0]","[-0.8353924488405845, 0.6468494818489612, 0.09132434595566231]","[-2.390599402056484, -3.4396217638864877, 0.0]","[-0.9774694905764181, -0.15028144527225523, 0.1482190345361233, -5.826301703289388e-07]","[[0.9541244753368884, -0.04453999908692997, -0.29607883079417235], [-0.04453818357929531, 0.9567584093831002, -0.2874538159047073], [0.2960791039005705, 0.2874535346035193, 0.9108828847208509]]","[1.2400632441737822, 1.2903367041664362, -0.3863725015632388]",[10.66300968650532],"[0.9767695752671129, 0.17865152808720897, -0.11834199738304631, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.48893356316355, 52.7993143097815, 53.0050933365319, 50.16542397869495]"
5.114999999999913,"[1.2376872088096686, 0.28872139391781104, -0.08215660087556985]","[-0.832921240709897, 0.5533915492436488, 0.0]","[-0.8508416499139108, 0.6311852924220726, 0.09084081907939774]","[-2.3180411008833612, -3.488932334444144, 0.0]","[-0.9774714870602644, -0.15345331534002524, 0.14491919125795164, -7.008961519248514e-07]","[[0.9560622356016801, -0.04455028046032542, -0.28975899324649784], [-0.04454800244746227, 0.9548309744130855, -0.29379122822048104], [0.2897593434805141, 0.2937908827929557, 0.9108932100161233]]","[1.2124019694931798, 1.3157981835676396, -0.3862686878980206]",[10.663483400622948],"[0.9767661799128756, 0.18118207355053662, -0.11445910187632975, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.51277225912275, 52.83181347830555, 52.973153156235995, 50.14566550162081]"
5.119999999999913,"[1.233433000560099, 0.2918773203799214, -0.08170239678017285]","[-0.8443279255018202, 0.5358267949793036, 0.0]","[-0.8659476331048463, 0.6151897123213298, 0.09035997076658987]","[-2.2444660302713926, -3.536712543969638, 0.0]","[-0.9774728467739205, -0.15655433915087252, 0.1415541335039361, -8.190818781659458e-07]","[[0.9579968560093001, -0.04447803092186357, -0.28330853965528535], [-0.044475290497847986, 0.9529041600213272, -0.2999926838260914], [0.2833089698746383, 0.29999227753287744, 0.9109010160325921]]","[1.184211763935202, 1.3406690524934088, -0.3861697078820564]",[10.663980132272531],"[0.9767622199534558, 0.18362967604842925, -0.11052469292400652, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.53724557625608, 52.86372630511864, 52.94073931947407, 50.12655487147222]"
5.124999999999913,"[1.2291032623945748, 0.29495326894152807, -0.0812505969263399]","[-0.8553642601603176, 0.5180270093734423, 0.0]","[-0.8807035886427184, 0.5988700704868035, 0.08988177191124463]","[-2.1699064626782625, -3.5829414344838963, 0.0]","[-0.9774735775086069, -0.15958316324374267, 0.13812537522399107, -9.371319729535354e-07]","[[0.959924854574558, -0.04432342891015661, -0.27673038723577187], [-0.044320226388975835, 0.9509814777847255, -0.30605546301807757], [0.2767309001590605, 0.30605499924037544, 0.9109063323619669]]","[1.1555054270751792, 1.3649382515060835, -0.3860755368365654]",[10.664499612975307],"[0.9767577049300853, 0.18599327904420476, -0.10654053693358681, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.56234061895103, 52.895039529785485, 52.907865946318154, 50.10810152318026]"
5.129999999999913,"[1.2246997444513612, 0.2979476192939621, -0.08080118806678369]","[-0.8660254037842555, 0.5000000000003171, 0.0]","[-0.8951028617445292, 0.582233836931712, 0.0894061937500405]","[-2.0943951023945235, -3.6275987284676683, 0.0]","[-0.9774736872679141, -0.1625384669799198, 0.13463445862620957, -1.054991726575607e-06]","[[0.961842761436707, -0.04408680064843116, -0.2700275102288573], [-0.04408313656146235, 0.9490664280164856, -0.31197690985541315], [0.2700281084307957, 0.3119763920885915, 0.9109091894567054]]","[1.1262959905773002, 1.3885950059037162, -0.3859861480802016]",[10.66504156528867],"[0.9767526445382558, 0.1882718641045186, -0.102508421966847, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.58804417922756, 52.92574023352047, 52.87454735367298, 50.09031457564722]"
5.134999999999913,"[1.2202242301426385, 0.30085878847862063, -0.08035415709803348]","[-0.8763066800436865, 0.4817536741020373, 0.0]","[-0.9091389555520134, 0.565288619448648, 0.08893320786578872]","[-2.0179650711984687, -3.6706648377558757, 0.0]","[-0.9774731842612812, -0.16541896313455415, 0.13108295344637882, -1.172607120363174e-06]","[[0.9637471250986289, -0.04376861946885713, -0.26320293845988524], [-0.04376449456224507, 0.947162493501409, -0.3177544333599527], [0.2632036243668369, 0.3177538652069928, 0.91090961860449]]","[1.0965967115448603, 1.411628830577962, -0.38590151296563413]",[10.665605703048348],"[0.9767470486209349, 0.1904644513367883, -0.0984301568995456, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.61434274700987, 52.955815843053095, 52.84079804899099, 50.07320282625182]"
5.139999999999913,"[1.2156785353648785, 0.30368523157586386, -0.07990949105870454]","[-0.8862035792310455, 0.4632960351201854, 0.0]","[-0.9228055339981638, 0.5480421602544979, 0.08846278619071331]","[-1.9406498938278043, -3.7121208721296437, 0.0]","[-0.9774720768974324, -0.16822339847112353, 0.12747245620518108, -1.2899248505840223e-06]","[[0.9656345186287989, -0.04336950487146169, -0.2562597558723024], [-0.04336492010339838, 0.945273133268228, -0.3233855086822734], [0.2562605317581184, 0.3233848938470551, 0.910907651902527]]","[1.0664210657718014, 1.4340295347038485, -0.3858216009168425]",[10.66619173161209],"[0.9767409271617822, 0.19257009980735587, -0.0943075705727121, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.641222520517275, 52.98525413423399, 52.806632723848345, 50.05677474567025]"
5.1449999999999125,"[1.2110645076948876, 0.30642544237713637, -0.07946717712775098]","[-0.8957117602392483, 0.44463517918525897, 0.0]","[-0.9360964246019435, 0.5305023325755875, 0.08799490100954947]","[-1.8624834832746544, -3.751948647602139, 0.0]","[-0.9774703737777813, -0.17095055429858227, 0.12380458945351124, -1.406892351611682e-06]","[[0.9675015458147087, -0.04289022131963952, -0.24920109903710644], [-0.04288517785754855, 0.9434017764103235, -0.328867678232405], [0.24920196701927497, 0.32886702051284894, 0.9109033222316877]]","[1.035782740899669, 1.4557872262597074, -0.3857463794670668]",[10.666799348104549],"[0.976734290278375, 0.19458790794023287, -0.09014251093597604, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.66866941679837, 53.01404323539984, 52.772066247470235, 50.04103847287263]"
5.149999999999912,"[1.2063840255718778, 0.3090779540400143, -0.07902720262270323]","[-0.9048270524658629, 0.4257792915654055, 0.0]","[-0.949005621189932, 0.5126771371746137, 0.0875295249624603]","[-1.7835001259100591, -3.790130694394748, 0.0]","[-0.9774680836898053, -0.17359924701096013, 0.1200810010063468, -1.5234578182935157e-06]","[[0.9693448472565365, -0.042331676774757916, -0.24203015563900215], [-0.04232617599238674, 0.9415518159660564, -0.33419855277496835], [0.24203111767511154, 0.33419785605604835, 0.9108966632305101]]","[1.0046956294859406, 1.4768923163753243, -0.38567581429741726]",[10.667428241663476],"[0.9767271482154394, 0.19651701389633108, -0.08593684418341373, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.696669082336896, 53.042171630489655, 52.73711366011741, 50.026001810468905]"
5.154999999999912,"[1.2016389974659283, 0.31164133972588737, -0.07858955499789093]","[-0.9135454576424522, 0.40673664307613416, 0.0]","[-0.9615272865436902, 0.49457469882094757, 0.08706663104776964]","[-1.7037344664450091, -3.826650264599804, 0.0]","[-0.9774652156003938, -0.17616832860919018, 0.11630336316560999, -1.6395702275980745e-06]","[[0.9711611063899857, -0.04169492097283677, -0.23475016294019463], [-0.041688964447259856, 0.9397266028698135, -0.3393758124882724], [0.23475122082471506, 0.3393750807349132, 0.9108877092690828]]","[0.9731738219864189, 1.4973355235076677, -0.3856098692760649]",[10.668078093686598],"[0.9767195113381043, 0.19835659593301366, -0.08169245388236272, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.72520690375722, 53.06962816197425, 52.70179016648688, 50.0116722201427]"
5.159999999999912,"[1.1968313610332098, 0.3141142132199921, -0.07815422184265208]","[-0.921863151588357, 0.3875155864524445, 0.0]","[-0.9736557549716649, 0.4762032627059208, 0.08660619262451166]","[-1.6232214927340531, -3.8614913395268213, 0.0]","[-0.9774617786491775, -0.17865668720495093, 0.11247337193246375, -1.7551793594462626e-06]","[[0.9729470554273603, -0.04098114344675837, -0.22736440622275453], [-0.04097473295529432, 0.9379294399847125, -0.34439720798694956], [0.22736556158414103, 0.34439644523682306, 0.9108764954228253]]","[0.9412315996586387, 1.5171078774416866, -0.38554850649800426]",[10.668748578079608],"[0.9767113901251687, 0.20010587274391944, -0.07741124009570464, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.75426801863454, 53.09640203348266, 52.66611112895633, 49.99805681847465]"
5.164999999999912,"[1.1919630822583513, 0.3164952295335217, -0.07772119087952953]","[-0.9297764858881159, 0.3681245526850203, 0.0]","[-0.9853855348044871, 0.45757119080473124, 0.08614818341479677]","[-1.5419965204283845, -3.8946386367288515, 0.0]","[-0.9774577821418408, -0.18106324750632588, 0.1085927462094895, -1.8702358167500803e-06]","[[0.9746994812061219, -0.04019167129792561, -0.21987621721049325], [-0.04018480881497148, 0.9361635762277433, -0.3492605613077238], [0.2198774715086125, 0.3492597716639602, 0.9108630574461879]]","[0.9088834273902544, 1.5362007231157004, -0.38549168632536546]",[10.669439361504859],"[0.9767027951623928, 0.20176410377894874, -0.07309511849806787, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.783837326318626, 53.12248281225463, 52.63009206077955, 49.98516237299271]"
5.169999999999912,"[1.1870361545843289, 0.31878308548754536, -0.07729044996245554]","[-0.9372819894917627, 0.3485720473221615, 0.0]","[-0.9967113108125581, 0.4386869581866274, 0.08569257750599242]","[-1.4600951774854083, -3.926077616705796, 0.0]","[-0.9774532355434257, -0.18338697128509449, 0.10466322699319537, -1.9846910446907104e-06]","[[0.9764152309343673, -0.03932796672174792, -0.21228897247129772], [-0.039320654415533826, 0.9344322007979304, -0.35396376685795183], [0.21229032699518005, 0.3539629544817783, 0.9108474317462889]]","[0.8761439464559897, 1.5546057242705595, -0.38543936742820184]",[10.670150103630382],"[0.9766937371358221, 0.20333058954430508, -0.06874601948641705, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.81389949884531, 53.14786043138018, 52.59374861927359, 49.9729952983691]"
5.174999999999912,"[1.182052598030266, 0.3209765202784785, -0.07686198707492559]","[-0.9443763702373603, 0.32886664673893007, 0.0]","[-1.0076279465448519, 0.4195591492750536, 0.08523934935272022]","[-1.3775533885409765, -3.9557944892819807, 0.0]","[-0.9774481484716246, -0.18562685782547522, 0.10068657655730488, -2.09849734915098e-06]","[[0.9780912178228638, -0.03839162429177928, -0.20460609180087044], [-0.03838386452104653, 0.9327384375178819, -0.3585047923265885], [0.20460754766678893, 0.35850396142991126, 0.9108296553565016]]","[0.8430279672103854, 1.572314866920637, -0.38539150682575585]",[10.670880457379676],"[0.9766842268251354, 0.20480467188258825, -0.06436588728552366, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.84443899189252, 53.17252519174909, 52.55709659885195, 49.96156165304632]"
5.179999999999912,"[1.177014458297542, 0.32307431602485376, -0.07643579032816199]","[-0.9510565162950386, 0.30901699437530133, 0.0]","[-1.0181304865878995, 0.4001964540594618, 0.08478847377866813]","[-1.2944073591517933, -3.983776219654926, 0.0]","[-0.9774425306900746, -0.1877819443541638, 0.09666457762728238, -2.211607914350068e-06]","[[0.9797244265935326, -0.03738436800777032, -0.19683103658883014], [-0.03737616331837632, 0.9310853392988744, -0.36288167955726053], [0.19683259473870643, 0.3628808343952045, 0.9108097659100217]]","[0.8095504617185814, 1.5893204626471853, -0.38534805992815147]",[10.671630069181537],"[0.9766742750970344, 0.2061857342328205, -0.0599566790487534, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.87544005572031, 53.19646776388313, 52.520151924082185, 49.95086713597488]"
5.184999999999912,"[1.1719238058646024, 0.3250752982951511, -0.07601184795926864]","[-0.9573194975319603, 0.28903179694482567, 0.0]","[-1.0282141587439626, 0.38060766426051357, 0.08433992597821939]","[-1.2106935599142947, -4.010010534112904, 0.0]","[-0.977436392101653, -0.1898513064515117, 0.09259903254654835, -2.323976819668144e-06]","[[0.9813119188544958, -0.036308048113323575, -0.18896730816812754], [-0.03629940123477678, 0.929475882739357, -0.36709254538316316], [0.18896896936826477, 0.3670916902465835, 0.9107878016134177]]","[0.7757265563322058, 1.6056151517121975, -0.3853089805784924]",[10.672398579220333],"[0.9766638928986652, 0.20747320187042365, -0.05552036395466997, 0.0]",[0.5],"[10.0, 0.0, 0.0]","[50.90688674617028, 53.219679189465026, 52.482930642614924, 49.94091708374828]"
