t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
5.229999999999911,"[1.9568822059200777, 0.008722648284527418, -0.10190228300443359]","[0, 0, 0]","[0.048202500907509896, -0.009751274869805801, 0.11484291094612556]","[0, 0, 0]","[0.9999959693032555, -0.0005629720436251829, -0.0027828833465730145, 9.50496262143326e-18]","[[0.9999843341976967, 3.169162210338081e-06, -0.005597441303488249], [3.169162210377606e-06, 0.9999993588844721, 0.0011323518010806122], [0.005597441303488249, -0.0011323518010806122, 0.9999836930821687]]","[0.0012751157275671958, 0.006303151932079455, 1.1269498203099883e-15]",[9.680000619755273],"[0.9999963694080494, -0.0005343004381519418, -0.0026411538693764686, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.1953448357567, 49.19387088292331, 49.19164925440661, 49.19312327380695]"
5.234999999999911,"[1.9571232184246152, 0.008673891910178389, -0.10132806844970296]","[0, 0, 0]","[0.04793309850844331, -0.009696775273426092, 0.11419579167697669]","[0, 0, 0]","[0.9999960148209973, -0.0005597842670829325, -0.0027671255299004374, 9.11555404583161e-18]","[[0.9999845111205589, 3.1333710495623865e-06, -0.0055657442592283385], [3.1333710496004064e-06, 0.9999993661249563, 0.001125939548911199], [0.0055657442592283385, -0.001125939548911199, 0.9999838772455151]]","[0.0012678034661830098, 0.0062670059619867255, 9.077616024766685e-16]",[9.680732226239146],"[0.9999964103795773, -0.0005312770775314487, -0.002626208793479686, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.197192871242386, 49.195727638350206, 49.19351915353582, 49.194984452207045]"
5.2399999999999105,"[1.9573628839171575, 0.008625408033811259, -0.10075708949131808]","[0, 0, 0]","[0.047665201432463784, -0.009642580201062947, 0.11355231863556858]","[0, 0, 0]","[0.999996059821461, -0.0005566147709774221, -0.0027514580770817997, 8.725360906025888e-18]","[[0.9999846860326037, 3.097986673345344e-06, -0.005534229004819756], [3.097986673381806e-06, 0.9999993732831488, 0.0011195640724848506], [0.005534229004819756, -0.0011195640724848506, 0.9999840593157524]]","[0.0012605341786959216, 0.006231072420492202, 7.058537786830785e-16]",[9.681459720810846],"[0.9999964508859637, -0.0005282710311319563, -0.0026113493052384927, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.19903045701367, 49.19757388977806, 49.19537846683582, 49.19683509907219]"
5.24499999999991,"[1.9576012099243199, 0.008577195132805944, -0.10018932789814024]","[0, 0, 0]","[0.047398801272459656, -0.009588687951973578, 0.11291247127906302]","[0, 0, 0]","[0.9999961043105801, -0.0005534634478776055, -0.0027358804570638785, 8.32640944560869e-18]","[[0.9999848589569004, 3.0630044148402777e-06, -0.005502894471691467], [3.063004414875179e-06, 0.9999993803599937, 0.001113225155631694], [0.005502894471691467, -0.001113225155631694, 0.9999842393168938]]","[0.0012533076007819873, 0.006195350000979553, 5.194073648196282e-16]",[9.682183126518922],"[0.9999964909325363, -0.0005252821974647327, -0.002596574902974, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.2008576523547, 49.19940969685839, 49.19722725451246, 49.198675274240706]"
5.24999999999991,"[1.957838203930682, 0.008529251693046077, -0.09962476554174492]","[0, 0, 0]","[0.047133889668225404, -0.009535096834904222, 0.11227622918033585]","[0, 0, 0]","[0.9999961482942193, -0.0005503301910131827, -0.002720392142059678, 7.920888185957009e-18]","[[0.9999850299162494, 3.028419661478414e-06, -0.005471739597846656], [3.0284196615117194e-06, 0.9999993873564237, 0.0011069225835118146], [0.005471739597846656, -0.0011069225835118146, 0.9999844172726731]]","[0.001246123469875134, 0.006159837405542132, 3.520603343994535e-16]",[9.682902466283432],"[0.9999965305245608, -0.0005223104756622824, -0.0025818850880776965, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.20267451620922, 49.201235118901366, 49.19906557642787, 49.20050503720815]"
5.25499999999991,"[1.9580738733790233, 0.008481576208871557, -0.09906338439584324]","[0, 0, 0]","[0.04687045830620047, -0.009481805168037299, 0.11164357202732567]","[0, 0, 0]","[0.999996191778175, -0.0005472148942702066, -0.0027049926075266586, 7.506799188106261e-18]","[[0.9999851989331869, 2.9942278543250863e-06, -0.005440763327819078], [2.9942278543567695e-06, 0.9999993942733618, 0.0011006561426064095], [0.005440763327819078, -0.0011006561426064095, 0.9999845932065486]]","[0.0012389815251543368, 0.006124533344865378, 1.9835573509378453e-16]",[9.683617762896697],"[0.9999965696672419, -0.0005193557654742456, -0.002567279364992534, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.20448110718716, 49.20305021487791, 49.200893492098, 49.20232444712942]"
5.25999999999991,"[1.9583082256705542, 0.00843416718303137, -0.09850516653570661]","[0, 0, 0]","[0.04660849891920957, -0.009428811278938878, 0.11101447962238582]","[0, 0, 0]","[0.9999962347681763, -0.0005441174521867211, -0.0026896813321452663, 7.10199473020859e-18]","[[0.9999853660299864, 2.960424487443769e-06, -0.00540996461262955], [2.9604244874737964e-06, 0.999999401111719, 0.0010944256207090068], [0.00540996461262955, -0.0010944256207090068, 0.9999847671417055]]","[0.0012318815075303391, 0.006089436538249649, 6.19315298278453e-17]",[9.68432903902396],"[0.9999966083657238, -0.0005164179672633299, -0.002552757241190613, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.20627748355947, 49.204855043421546, 49.20271106070167, 49.20413356282058]"
5.26499999999991,"[1.9585412681651502, 0.008387023126636675, -0.09795009413759467]","[0, 0, 0]","[0.04634800328620438, -0.009376113504506433, 0.11038893188164028]","[0, 0, 0]","[0.9999962772698857, -0.0005410377599484334, -0.0026744577977973966, 6.692311362594053e-18]","[[0.9999855312286632, 2.927005107267934e-06, -0.0053793424097430395], [2.9270051072963418e-06, 0.9999994078723966, 0.001088230806916749], [0.0053793424097430395, -0.001088230806916749, 0.9999849391010597]]","[0.0012248231596326477, 0.0060545457134347745, -6.085025491150003e-17]",[9.685036317204103],"[0.999996646625091, -0.0005134969820012721, -0.002538318227156074, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.208063703270064, 49.20664966283042, 49.20451834107246, 49.205932442760925]"
5.26999999999991,"[1.9587730081815813, 0.008340142559114144, -0.09739814947818647]","[0, 0, 0]","[0.04608896323200674, -0.009323710190916877, 0.10976690883434312]","[0, 0, 0]","[0.9999963192888998, -0.0005379757133844172, -0.002659321489545304, 6.290787039901045e-18]","[[0.9999856945509756, 2.893965311980463e-06, -0.005348895683025627], [2.8939653120072317e-06, 0.9999994145562846, 0.0010820714916217429], [0.005348895683025627, -0.0010820714916217429, 0.9999851091072602]]","[0.001217806225796663, 0.006019859606632937, -1.699896138302955e-16]",[9.685739619850352],"[0.9999966844503694, -0.0005105927112648344, -0.0025239618363627463, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.209839823927325, 49.208434131069254, 49.20631539171131, 49.20772114509492]"
5.27499999999991,"[1.9590034529977414, 0.00829352400815956, -0.09684931493401475]","[0, 0, 0]","[0.045831370627053204, -0.009271599693574894, 0.10914839062224146]","[0, 0, 0]","[0.9999963608307503, -0.0005349312089628499, -0.0026442718956104245, 5.892652966634926e-18]","[[0.9999858560184306, 2.8613007509007103e-06, -0.0053186234027023565], [2.861300750925873e-06, 0.9999994211642637, 0.0010759474665024745], [0.0053186234027023565, -0.0010759474665024745, 0.9999852771826941]]","[0.0012108304520514466, 0.005985376962400252, -2.663960522182259e-16]",[9.686438969250958],"[0.9999967218465264, -0.0005077050572318172, -0.0025096875852562723, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.21160590281413, 49.21020850577121, 49.2081022707802, 49.209499727634146]"
5.27999999999991,"[1.9592326098508765, 0.008247166009691685, -0.09630357298090354]","[0, 0, 0]","[0.04557521738714107, -0.00921978037706156, 0.10853335749894218]","[0, 0, 0]","[0.9999964019009043, -0.0005319041437867786, -0.0026293085073525193, 5.511037094683854e-18]","[[0.9999860156522845, 2.8290071238789572e-06, -0.005288524545314908], [2.8290071239025276e-06, 0.9999994276972036, 0.0010698585245152872], [0.005288524545314908, -0.0010698585245152872, 0.9999854433494878]]","[0.0012038955861066241, 0.00595109653363381, -3.473410806760165e-16]",[9.68713438756989],"[0.9999967588184719, -0.0005048339226771182, -0.002495494993233, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.21336199688347, 49.21197284423991, 49.20987903611052, 49.21126824785923]"
5.2849999999999095,"[1.9594604859378122, 0.008201067107806378, -0.09576090619340884]","[0, 0, 0]","[0.045320495473175744, -0.009168250615083235, 0.10792178982928197]","[0, 0, 0]","[0.9999964425047665, -0.000528894415589921, -0.002614430819248833, 5.141027691742498e-18]","[[0.9999861734735463, 2.7970801806982473e-06, -0.005258598093679913], [2.7970801807202914e-06, 0.9999994341559636, 0.0010638044598859197], [0.005258598093679913, -0.0010638044598859197, 0.9999856076295099]]","[0.0011970013773400622, 0.00591701708143157, -4.2282914621712547e-16]",[9.687825896847508],"[0.999996795371059, -0.0005019792109688087, -0.0024813835826226183, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.215108162767244, 49.21372720345127, 49.21164574519792, 49.213026762921764]"
5.289999999999909,"[1.959687088415178, 0.008155225854730962, -0.09522129724426243]","[0, 0, 0]","[0.04506719689091959, -0.00911700879042076, 0.10731366808870123]","[0, 0, 0]","[0.9999964826476775, -0.000525901922732494, -0.0025996383288735886, 4.788532812614899e-18]","[[0.9999863295029829, 2.7655157204834977e-06, -0.00522884303684731], [2.765515720504062e-06, 0.9999994405413946, 0.001057785068101117], [0.00522884303684731, -0.001057785068101117, 0.9999857700443773]]","[0.00119014757678559, 0.005883137375127009, -4.901317541483221e-16]",[9.688513519001278],"[0.9999968315090844, -0.0004991408260642404, -0.002467352878666463, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.21684445676941, 49.215471640055426, 49.213402455213235, 49.21477532964623]"
5.294999999999909,"[1.9599124243996326, 0.008109640810778859, -0.09468472890381892]","[0, 0, 0]","[0.04481531369074211, -0.009066053294878905, 0.10670897286262111]","[0, 0, 0]","[0.9999965223349171, -0.0005229265641970763, -0.0025849305368774098, 4.4360813439717574e-18]","[[0.9999864837611181, 2.7343095911178384e-06, -0.0051992583700593495], [2.7343095911369923e-06, 0.9999994468543354, 0.0010518001459002893], [0.0051992583700593495, -0.0010518001459002893, 0.9999859306154535]]","[0.001183333937120493, 0.005849456192143109, -5.410634574476062e-16]",[9.6891972758264],"[0.9999968672372891, -0.0004963186725061859, -0.0024534024095006542, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.21857093487694, 49.21720621037862, 49.21514922299509, 49.21651400453186]"
5.299999999999909,"[1.9601365009680864, 0.008064310544304464, -0.09415118403950581]","[0, 0, 0]","[0.044564837967371526, -0.009015382529236135, 0.10610768484582452]","[0, 0, 0]","[0.9999965615717027, -0.0005199682395844996, -0.002570306946967097, 4.101991432085607e-18]","[[0.9999866362682394, 2.703457688665943e-06, -0.00516984309470948], [2.7034576886836876e-06, 0.9999994530956172, 0.001045849491267246], [0.00516984309470948, -0.001045849491267246, 0.9999860893638562]]","[0.0011765602126535086, 0.0058159723179653814, -5.883571819397984e-16]",[9.689877188996535],"[0.9999969025603598, -0.0004935126554189998, -0.0024395317061361964, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.22028765275571, 49.218930970425134, 49.216886105057874, 49.21824284375464]"
5.304999999999909,"[1.9603593251579232, 0.008019233631658284, -0.09362064561527669]","[0, 0, 0]","[0.044315761859647765, -0.00896499490319462, 0.10550978484184002]","[0, 0, 0]","[0.9999966003631924, -0.0005170268491097718, -0.0025557670658854803, 3.790497182898135e-18]","[[0.9999867870443967, 2.672955956804378e-06, -0.0051405962183019155], [2.672955956820786e-06, 0.9999994592660596, 0.001039932903421982], [0.0051405962183019155, -0.001039932903421982, 0.9999862463104563]]","[0.0011698261593129573, 0.005782684546126186, -6.274654541160343e-16]",[9.690553280064423],"[0.9999969374829284, -0.0004907226805048162, -0.002425740302439134, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.22199466575178, 49.220645975878995, 49.2186131575942, 49.219961903169]"
5.309999999999909,"[1.9605809039672215, 0.00797440865714231, -0.0930930966910675]","[0, 0, 0]","[0.044068077550276766, -0.008914888835330549, 0.10491525376232991]","[0, 0, 0]","[0.9999966387144835, -0.0005141022935980283, -0.0025413104033913023, 3.48174943808048e-18]","[[0.9999869361094099, 2.642800386259012e-06, -0.005111516754411382], [2.642800386274174e-06, 0.9999994653664747, 0.0010340501828125302], [0.005111516754411382, -0.0010340501828125302, 0.9999864014758846]]","[0.0011631315346343726, 0.005749591678050931, -6.602072633798597e-16]",[9.691225570462604],"[0.9999969720095736, -0.0004879486540397674, -0.00241202773511427, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.2236920289003, 49.22235128210606, 49.22033043646975, 49.22167123830988]"
5.314999999999909,"[1.960801244354973, 0.007929834212965657, -0.09256852042225584]","[0, 0, 0]","[0.0438217772655862, -0.008865062753044696, 0.104324072626481]","[0, 0, 0]","[0.9999966766306149, -0.0005111944744805149, -0.002526936472239493, 3.182993505703322e-18]","[[0.9999870834828672, 2.6129870142490344e-06, -0.005082603722642901], [2.6129870142629613e-06, 0.9999994713976634, 0.0010282011311068696], [0.005082603722642901, -0.0010282011311068696, 0.9999865548805307]]","[0.0011564760977489058, 0.005716692523084541, -6.847636150337729e-16]",[9.691894081504028],"[0.9999970061448209, -0.0004851904828702342, -0.002398393543684358, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.22537979691813, 49.22404694415563, 49.222037997234246, 49.223370904394415]"
5.319999999999909,"[1.9610203532413009, 0.007885508899200434, -0.09204690005912344]","[0, 0, 0]","[0.043576853275282504, -0.008815515092513283, 0.10373622256039941]","[0, 0, 0]","[0.9999967141165667, -0.0005083032937905999, -0.0025126447881613748, 2.8961532093460626e-18]","[[0.9999872291841305, 2.5835119239378616e-06, -0.0050538561485923665], [2.5835119239505934e-06, 0.9999994773604186, 0.001022385551184897], [0.0050538561485923665, -0.001022385551184897, 0.9999867065445491]]","[0.0011498596093714568, 0.005683985898386138, -7.002250196699567e-16]",[9.692558834382757],"[0.9999970398931434, -0.0004824480744091184, -0.0023848372704730362, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.22705802421245, 49.22573301676246, 49.22373589511665, 49.2250609563239]"
5.324999999999909,"[1.9612382375076773, 0.007841431323737868, -0.09152821894632145]","[0, 0, 0]","[0.0433332978922093, -0.008766244298639099, 0.10315168479650853]","[0, 0, 0]","[0.999996751177261, -0.0005054286541598157, -0.002498434869845128, 2.6342686212283178e-18]","[[0.9999873732323373, 2.5543712438906293e-06, -0.005025273063806983], [2.554371243902214e-06, 0.9999994832555233, 0.0010166032471304555], [0.005025273063806983, -0.0010166032471304555, 0.9999868564878603]]","[0.0011432818317892142, 0.005651470628904983, -7.111389613851878e-16]",[9.693219850174598],"[0.9999970732589624, -0.0004797213366321518, -0.0023713584605856166, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.22872676487839, 49.2274095543485, 49.22542418503107, 49.22674144868559]"
5.329999999999909,"[1.9614549039971383, 0.007797600102244672, -0.0910124605223389]","[0, 0, 0]","[0.0430911034721071, -0.008717248825002894, 0.10257044067295021]","[0, 0, 0]","[0.9999967878175635, -0.0005025704588139283, -0.002484306238916326, 2.384958237241623e-18]","[[0.9999875156464023, 2.5255611475382863e-06, -0.004996853505746222], [2.5255611475488233e-06, 0.9999994890837512, 0.0010108540242234221], [0.004996853505746222, -0.0010108540242234221, 0.9999870047301535]]","[0.001136742528849787, 0.005619145547284254, -7.175054242975983e-16]",[9.693877149837757],"[0.9999971062466484, -0.0004770101780742226, -0.0023579566618919653, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.23038607270455, 49.22907661102468, 49.22710292157497, 49.22841243575444]"
5.3349999999999085,"[1.9616703595144989, 0.0077540138581196575, -0.09049960831897415]","[0, 0, 0]","[0.04285026241337442, -0.00866852713381505, 0.10199247163298968]","[0, 0, 0]","[0.9999968240422835, -0.0004997286115690381, -0.0024702584199186987, 2.1465946953343155e-18]","[[0.9999876564450226, 2.4970778526481957e-06, -0.0049685965177429185], [2.497077852657736e-06, 0.999999494845868, 0.001005137688931855], [0.0049685965177429185, -0.001005137688931855, 0.9999871512908906]]","[0.0011302414659498353, 0.0055870094938233, -7.20233908402917e-16]",[9.694530754213503],"[0.9999971388605212, -0.0004743145078257318, -0.0023446314250079713, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.23203600117184, 49.230734240592795, 49.228772159033895, 49.230073971495074]"
5.339999999999908,"[1.9618846108265657, 0.007710671222450582, -0.0899896459608092]","[0, 0, 0]","[0.04261076715683014, -0.008620077695867508, 0.10141775922442346]","[0, 0, 0]","[0.999996859856174, -0.0004969030168277068, -0.002456290940294999, 1.9272184557556864e-18]","[[0.9999877956466778, 2.468917620801101e-06, -0.004940501148964816], [2.4689176208096874e-06, 0.9999995005426296, 0.0009994540489041961], [0.004940501148964816, -0.0009994540489041961, 0.9999872961893074]]","[0.0011237784100242478, 0.005555061316454087, -7.193244137011441e-16]",[9.695180684026798],"[0.9999971711048506, -0.00047163423552897763, -0.0023313823032769005, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.233676603454526, 49.2323824965472, 49.23043195138403, 49.231726109563446]"
5.344999999999908,"[1.9620976646623498, 0.007667570833971245, -0.08948255716468709]","[0, 0, 0]","[0.04237261018547725, -0.008571898990485974, 0.1008462850989909]","[0, 0, 0]","[0.9999968952639336, -0.0004940935795751137, -0.002442403330367924, 1.710788832066275e-18]","[[0.9999879332696334, 2.441076756874445e-06, -0.004912566454376336], [2.4410767568821537e-06, 0.9999995061747838, 0.0009938029129615328], [0.004912566454376336, -0.0009938029129615328, 0.9999874394444171]]","[0.001117353129533727, 0.005523299870609774, -7.147769401922794e-16]",[9.695826959886942],"[0.9999972029838572, -0.0004689692713745658, -0.002318208852753559, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.23530793242749, 49.234021432076695, 49.23208235228847, 49.23336890330868]"
5.349999999999908,"[1.9623095277132772, 0.007624711339018815, -0.08897832573919214]","[0, 0, 0]","[0.042135784024267854, -0.008523989505482383, 0.10027803101178885]","[0, 0, 0]","[0.999996930270206, -0.0004913002053752414, -0.0024285951233213674, 1.5084813652119949e-18]","[[0.9999880693319438, 2.413551608531912e-06, -0.004884791494700431], [2.413551608538755e-06, 0.9999995117430696, 0.000988184091089914], [0.004884791494700431, -0.000988184091089914, 0.9999875810750132]]","[0.0011109653944549663, 0.005491724019253045, -7.056819931745501e-16]",[9.69646960228822],"[0.9999972345017124, -0.0004663195260978426, -0.0023051106321844853, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.23693004065992, 49.23565110006617, 49.23372341510717, 49.23500240577489]"
5.354999999999908,"[1.9625202066333984, 0.007582091391491403, -0.08847693558413319]","[0, 0, 0]","[0.04190028123986952, -0.008476347737107625, 0.0997129788206896]","[0, 0, 0]","[0.9999969648795816, -0.0004885228003670869, -0.002414865855181599, 1.3166898124183993e-18]","[[0.9999882038514539, 2.386338565719178e-06, -0.004857175336381119], [2.386338565725212e-06, 0.9999995172482165, 0.0009825973944327263], [0.004857175336381119, -0.0009825973944327263, 0.9999877210996704]]","[0.0011046149762684635, 0.005460332632762832, -6.929490673497291e-16]",[9.69710863161052],"[0.9999972656625403, -0.0004636849109753598, -0.0022920872029920532, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.238542980424214, 49.23727155309848, 49.235355192891426, 49.23662666970287]"
5.359999999999908,"[1.9627297080395978, 0.007539709652805864, -0.08797837069002974]","[0, 0, 0]","[0.041666094440432885, -0.00842897219000454, 0.09915111048576224]","[0, 0, 0]","[0.9999969990965974, -0.00048576127126090255, -0.0024012150647987267, 1.133967864926723e-18]","[[0.999988336845803, 2.359434060165716e-06, -0.004829717051545868], [2.359434060170983e-06, 0.9999995226909472, 0.0009770426352831213], [0.004829717051545868, -0.0009770426352831213, 0.9999878595367501]]","[0.001098301647948243, 0.005429124588894977, -6.765781627178164e-16]",[9.697744068119997],"[0.9999972964704166, -0.0004610653378213589, -0.0022791381292566176, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.24014680369404, 49.238882843456125, 49.236977738389484, 49.23824174753192]"
5.364999999999908,"[1.9629380385118, 0.007497564791855841, -0.08748261513760093]","[0, 0, 0]","[0.04143321627536059, -0.008381861377161166, 0.09859240806869721]","[0, 0, 0]","[0.9999970329257379, -0.00048301552533446316, -0.002387642293828258, 9.70377215356908e-19]","[[0.9999884683324252, 2.332834564892651e-06, -0.004802415717968535], [2.332834564897187e-06, 0.9999995280719747, 0.0009715196270765012], [0.004802415717968535, -0.0009715196270765012, 0.9999879964043998]]","[0.0010920251839506689, 0.005398098772760224, -6.574787739805849e-16]",[9.698375931969657],"[0.9999973269293699, -0.00045846071898428183, -0.002266262977698536, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.24174156214512, 49.24048502312299, 49.2385911040491, 49.239847691401565]"
5.369999999999908,"[1.9631452045931768, 0.007455655484970036, -0.08698965309725744]","[0, 0, 0]","[0.04120163943507747, -0.008335013819864255, 0.09803685373223396]","[0, 0, 0]","[0.9999970663714357, -0.0004802854704293609, -0.002374147086712717, 8.119354673312932e-19]","[[0.9999885983285534, 2.3065365937265357e-06, -0.0047752704190325195], [2.3065365937304168e-06, 0.9999995333920045, 0.0009660281843830591], [0.0047752704190325195, -0.0009660281843830591, 0.999988131720558]]","[0.0010857853602034408, 0.005367254076693391, -6.383793852433535e-16]",[9.69900424320002],"[0.9999973570433829, -0.00045587096734331204, -0.002253461317663001, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.24332730716256, 49.242078143786124, 49.240195342013756, 49.24144455315326]"
5.374999999999908,"[1.963351212790352, 0.007413980415870714, -0.08649946882859627]","[0, 0, 0]","[0.04097135665080203, -0.008288428047653043, 0.09748442973959213]","[0, 0, 0]","[0.9999970994380726, -0.0004775710149473278, -0.0023607289906635905, 6.753079940847093e-19]","[[0.9999887268512214, 2.280536700819004e-06, -0.004748280243694015], [2.2805367008222515e-06, 0.9999995386517339, 0.0009605681229003716], [0.004748280243694015, -0.0009605681229003716, 0.9999882655029552]]","[0.0010795819540956797, 0.005336589400305522, -6.210989912036237e-16]",[9.699629021739726],"[0.9999973868163917, -0.00045329599630493335, -0.0022407327211003423, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.24490408983322, 49.243662256837354, 49.241790504133725, 49.2430323843322]"
5.3799999999999075,"[1.963556069573606, 0.007372538275632449, -0.08601204667989831]","[0, 0, 0]","[0.040742360694319184, -0.00824210259827327, 0.09693511845390555]","[0, 0, 0]","[0.999997132129979, -0.0004748720678465824, -0.002347387555643136, 5.472175541678518e-19]","[[0.9999888539172653, 2.254831480172233e-06, -0.004721444286445918], [2.254831480174934e-06, 0.9999995438518515, 0.0009551392594460484], [0.004721444286445918, -0.0009551392594460484, 0.9999883977691167]]","[0.0010734147444662863, 0.005306103650364569, -5.974521289575276e-16]",[9.700250287406146],"[0.9999974162522877, -0.0004507357197995218, -0.002228076762550976, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.246471960956185, 49.245237413375115, 49.24337664195901, 49.244611236188945]"
5.384999999999907,"[1.9637597813770777, 0.0073313277626410826, -0.08552737108762878]","[0, 0, 0]","[0.04051464437775426, -0.008196036017631471, 0.09638890233765975]","[0, 0, 0]","[0.999997164451436, -0.00047218853863820664, -0.002334122334346495, 4.213293999259625e-19]","[[0.9999889795433272, 2.229417565170087e-06, -0.004694761647281476], [2.2294175651722758e-06, 0.9999995489930384, 0.0009497414119504306], [0.004694761647281476, -0.0009497414119504306, 0.9999885285363657]]","[0.0010672835115941193, 0.005275795740718125, -5.738052720053874e-16]",[9.70086805990601],"[0.9999974453549165, -0.00044819005227795015, -0.0022154930191291165, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.24803097104226, 49.24680366420607, 49.24495380674322, 49.24618115968119]"
5.389999999999907,"[1.9639623545989666, 0.007290347582552925, -0.08504542657594048]","[0, 0, 0]","[0.040288200553348266, -0.0081502268597495, 0.09584576395213243]","[0, 0, 0]","[0.9999971964066746, -0.0004695203373825461, -0.002320932882183998, 3.073801750863792e-19]","[[0.9999891037458568, 2.2042916281148995e-06, -0.004668231431658523], [2.204291628116585e-06, 0.9999995540759681, 0.0009443743994493479], [0.004668231431658523, -0.0009443743994493479, 0.9999886578218248]]","[0.0010611880371873082, 0.005245664592307978, -5.483394203557454e-16]",[9.701482358836017],"[0.99999747412808, -0.0004456589087082311, -0.002202981070504542, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.24958117031106, 49.2483610598468, 49.246522049449915, 49.24774220547544]"
5.394999999999907,"[1.9641637956017333, 0.007249596448254177, -0.08456619775617982]","[0, 0, 0]","[0.04006302211323438, -0.008104673686719327, 0.09530568595683725]","[0, 0, 0]","[0.9999972279998771, -0.0004668673746856379, -0.0023078187572634318, 2.170366997039927e-19]","[[0.999989226541113, 2.179450379769937e-06, -0.0046418527504641215], [2.179450379771167e-06, 0.9999995591013058, 0.0009390380420769242], [0.0046418527504641215, -0.0009390380420769242, 0.9999887856424186]]","[0.001055128104373021, 0.005215709133102403, -5.237830634078763e-16]",[9.702093203683438],"[0.9999975025755361, -0.0004431422045721721, -0.0021905404988866012, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.25112260869685, 49.24990965052553, 49.24808142075013, 49.249294423948704]"
5.399999999999907,"[1.9643641107122993, 0.007209073079820581, -0.08408966932639564]","[0, 0, 0]","[0.039839101989215704, -0.00805937506865807, 0.09476865110897051]","[0, 0, 0]","[0.9999972592351777, -0.00046422956169566364, -0.002294779520372476, 1.3868932844424943e-19]","[[0.9999893479451674, 2.1548905689072655e-06, -0.004615624719979106], [2.1548905689081337e-06, 0.999999564069709, 0.0009337321610584358], [0.004615624719979106, -0.0009337321610584358, 0.9999889120148763]]","[0.0010491034976868247, 0.005185928298008114, -5.001362011617802e-16]",[9.702700613826716],"[0.9999975307009991, -0.0004406398558620612, -0.0021781708890086507, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.252655335851216, 49.25144948618372, 49.24963197102299, 49.25083786519012]"
5.404999999999907,"[1.9645633062222454, 0.00716877620447729, -0.08361582607085079]","[0, 0, 0]","[0.03961643315254425, -0.008014329583663287, 0.09423464226286118]","[0, 0, 0]","[0.9999972901166623, -0.0004616068100994288, -0.0022818147349613605, 7.188383988801416e-20]","[[0.999989467973906, 2.130608981861122e-06, -0.004589546461842983], [2.1306089818616767e-06, 0.9999995689818283, 0.000928456578703223], [0.004589546461842983, -0.000928456578703223, 0.999989036955734]]","[0.0010431140030630428, 0.0051563210288700905, -4.746703495121382e-16]",[9.703304608536083],"[0.9999975585081409, -0.00043815177907737495, -0.0021658718281105244, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.254179401140306, 49.252980616477785, 49.251173750361865, 49.25237257900272]"
5.409999999999907,"[1.9647613883880082, 0.007128704556558974, -0.08314465285953648]","[0, 0, 0]","[0.03939500861370112, -0.007969535817768509, 0.09370364236942393]","[0, 0, 0]","[0.9999973206483707, -0.0004589990321188672, -0.0022689239671255254, 6.3446655936639404e-21]","[[0.9999895866430307, 2.1066024420866316e-06, -0.004563617103019262], [2.1066024420869188e-06, 0.9999995738383057, 0.0009232111183976513], [0.004563617103019262, -0.0009232111183976513, 0.9999891604813365]]","[0.001037159407824343, 0.005126886274366254, -4.537519713713608e-16]",[9.703905206974149],"[0.9999975860005907, -0.00043567789122151036, -0.002153642905923807, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[49.25569485365178, 49.25450309078072, 49.252706808570636, 49.253898614905]"
