t,p,p_d,v,v_d,q,R,w,T_sp,q_sp,hover_throttle,fa,pwm
6.614999999999881,"[2.47161372972579, 0.20425838782755118, 0.019133231794391883]","[0.2890317969447097, 0.5533915492437584, 0.0]","[0.01215974705999079, 0.7227739889348536, -0.008294228805222287]","[-2.005005267056526, -3.488932334443839, 0.0]","[-0.9821450641030374, -0.15947302251713094, 0.09979692134955484, 5.1346295901074164e-05]","[[0.9800296629802827, -0.031174040683890368, -0.19639256316417103], [-0.031370798166406345, 0.9510291408068451, -0.30750519728713005], [0.19636123013761236, 0.3075252063223978, 0.9310588138110345]]","[1.174821555053492, 0.036051835029440704, -0.12573144905181757]",[10.626859586370832],"[0.9776786505758751, 0.18557753571010915, -0.09851616338398002, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.36346756852112, 49.95105461215899, 54.743092445056426, 46.68574678616911]"
6.619999999999881,"[2.47167452846109, 0.20787225777222545, 0.01909176065036577]","[0.27899110603946875, 0.5358267949794178, 0.0]","[0.0017283152733782864, 0.7061067556076808, -0.00790150222077494]","[-2.011234392140754, -3.5367125439693345, 0.0]","[-0.9816813751519207, -0.16238830006840033, 0.09965798972511927, 5.258019795432479e-05]","[[0.9800811437054174, -0.03172897434887738, -0.19604648413029344], [-0.03193069239319424, 0.9491367049056172, -0.3132410354410781], [0.19601373073428383, 0.3132615322500926, 0.929217859156803]]","[1.1429476393560216, 0.04010571884192747, -0.12314471860885544]",[10.641794299845463],"[0.9772822597098535, 0.1877714470247189, -0.09829175213946223, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.43822610325578, 49.96475605943104, 54.8092993879147, 46.66623716461128]"
6.624999999999881,"[2.471683170037457, 0.21140279155026387, 0.019052253139261895]","[0.26891982061550657, 0.518027009373558, 0.0]","[-0.008698084140236923, 0.6891194385265866, -0.007537582045728187]","[-2.017242962709333, -3.582941434483603, 0.0]","[-0.9812232907415849, -0.1652233291072369, 0.09950930777951265, 5.376075842440574e-05]","[[0.9801365646385416, -0.03226334907732532, -0.19568186161438825], [-0.03246981708145957, 0.9472600744724359, -0.318816659365805], [0.195647707978536, 0.3188376195131149, 0.9273966501696863]]","[1.110780332244837, 0.044072272483630985, -0.12052864230676769]",[10.65648019453283],"[0.9768981351569688, 0.1898795113232873, -0.09806020959831908, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.509602990534226, 49.979466247931875, 54.87223664662024, 46.650551715026005]"
6.629999999999881,"[2.471639679616756, 0.2148483887428968, 0.019014565229033255]","[0.2588190451027612, 0.5000000000004312, 0.0]","[-0.019118182816250173, 0.6718202529610003, -0.007202779292217559]","[-2.02303031985479, -3.6275987284673925, 0.0]","[-0.9807715894260596, -0.1679774718477933, 0.0993511716774034, 5.488744770638824e-05]","[[0.9801957895500463, -0.03277701560038757, -0.1952994659406256], [-0.03298802083356341, 0.9454024972570052, -0.3242312579960527], [0.19526393581469678, 0.3242526567794788, 0.925598298367928]]","[1.0783444793875885, 0.0479524500060965, -0.11788552669199233]",[10.670893159719279],"[0.9765268329110498, 0.19190164877261148, -0.09782178593272457, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.57757647756459, 49.995130786599034, 54.93189992517159, 46.638552441050926]"
6.634999999999881,"[2.4715440887026747, 0.21820749000770182, 0.018978551332572167]","[0.24868988716509827, 0.4817536741021558, 0.0]","[-0.029530727515266923, 0.654217545976537, -0.006897340023588337]","[-2.028595828928193, -3.670664837755603, 0.0]","[-0.9803270276746624, -0.17065015391285646, 0.09918387292585239, 5.59598829357214e-05]","[[0.9802586833473905, -0.03326985318831955, -0.1949000528241803], [-0.03348518138562568, 0.9435671318779839, -0.3294841578393828], [0.1948631734053727, 0.32950597036834284, 0.923825827275902]]","[1.045664097711299, 0.05174740752549012, -0.11521764737850174]",[10.685009622249746],"[0.976168880262576, 0.19383782050603895, -0.0975767213446796, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.642131475188556, 50.01169263039955, 54.98829063851438, 46.63009310514687]"
6.639999999999881,"[2.4713964350650985, 0.2214785777375845, 0.018944064632454224]","[0.2385334575788239, 0.46329603512030526, 0.0]","[-0.03993448035590415, 0.636319789793121, -0.006621446196473651]","[-2.033938879608759, -3.712120872129381, 0.0]","[-0.9798903389301857, -0.17324086184055268, 0.09900769774899155, 5.697782475930255e-05]","[[0.9803251124398398, -0.033741768389525015, -0.19448436180259643], [-0.03396120433235461, 0.9417570436760199, -0.33457481567939235], [0.19444616355205274, 0.33459701695106453, 0.9220821686418936]]","[1.0127623398838743, 0.05545849338221694, -0.112527244518777]",[10.698806571602026],"[0.9758247758756046, 0.19568802549280687, -0.0973252457795655, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.703259236378805, 50.0290922821116, 55.04141558544558, 46.62502006753232]"
6.644999999999881,"[2.471196762663319, 0.2246601766865501, 0.018910957401471855]","[0.22835087011089827, 0.44463517918537376, 0.0]","[-0.05032821898925067, 0.6181355751852862, -0.006375216703608696]","[-2.039058885970768, -3.7519486476019006, 0.0]","[-0.9794622327836451, -0.17574914051333074, 0.0988229265004963, 5.794117354688655e-05]","[[0.9803949450799436, -0.03419269373373869, -0.19405311478284765], [-0.034416021813798284, 0.93997520108454, -0.33950281116448894], [0.19401363123297927, 0.3395253761374976, 0.9203701591503737]]","[0.9796614637390972, 0.05908723806228247, -0.10981651858506979]",[10.71226158361589],"[0.9754949899412475, 0.19745229745176376, -0.09706757867870025, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.760957024298314, 50.047268006500175, 55.09128661610384, 46.6231731381154]"
6.6499999999998805,"[2.4709451215683726, 0.22775085456247654, 0.01887908131795381]","[0.21814324139678803, 0.42577929156552785, 0.0]","[-0.06071073671709687, 0.5996736049392624, -0.0061587086031159735]","[-2.043955286547823, -3.790130694394507, 0.0]","[-0.979043394262179, -0.17817459052328097, 0.09862983311419729, 5.8849965082412184e-05]","[[0.9804680516813957, -0.034622586408523885, -0.1936070147036827], [-0.03484959117337324, 0.9382244725032918, -0.34426783932131744], [0.19356628225787792, 0.3442907429866565, 0.918692537613406]]","[0.94638280657399, 0.06263534394456881, -0.10708762646976008]",[10.725352842960504],"[0.9751799644001881, 0.19913070181987236, -0.09680392876930746, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.81522777242111, 50.066156055282995, 55.1379202959748, 46.62438643565058]"
6.65499999999988,"[2.4706415678847873, 0.23074922258717284, 0.01884828777493823]","[0.20791169081800429, 0.40673664307625773, 0.0]","[-0.0710808425562929, 0.5809426873802149, -0.00597191851942145]","[-2.0486275443944284, -3.8266502645995737, 0.0]","[-0.9786344832261304, -0.18051686548745563, 0.09842868459294414, 5.970436577665523e-05]","[[0.9805443051130945, -0.03503142691787029, -0.1931467443121337], [-0.035261893596136275, 0.9365076236570856, -0.34886970302990405], [0.19310480203841024, 0.34889292047884346, 0.9170519426234536]]","[0.9129467642227475, 0.06610467493639774, -0.10434267791152875]",[10.738059164422143],"[0.9748801132267745, 0.20072333278500104, -0.09653449389017876, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.866079738990905, 50.08569090152228, 55.181337568453316, 46.62848924820968]"
6.65999999999988,"[2.470286163672006, 0.23365393602407392, 0.018818428182341123]","[0.19765734037937227, 0.3875155864525659, 0.0]","[-0.08143736125181036, 0.5619517299817557, -0.005814784200536859]","[-2.053075147144855, -3.8614913395266073, 0.0]","[-0.9782361338708498, -0.18277566932640316, 0.09821974053561311, 6.0504667444069145e-05]","[[0.980623580969383, -0.035419217731247024, -0.19267296505241918], [-0.03565293273583975, 0.9348273154199452, -0.3533083054954584], [0.1926298544725555, 0.35333181198420976, 0.9154509106477733]]","[0.8793727747911082, 0.06949724605653163, -0.1015837322520345]",[10.750360013092482],"[0.9745958227673183, 0.20223031039170042, -0.09625946085123543, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.91352615803534, 50.10580548194526, 55.22156341784041, 46.63530688950319]"
6.66499999999988,"[2.469878976865747, 0.2364636946739827, 0.018789354261338438]","[0.1873813145859719, 0.36812455268514604, 0.0]","[-0.09177913324126609, 0.5427097330685816, -0.0056871862161581984]","[-2.0572976070693434, -3.8946386367286427, 0.0]","[-0.9778489543283313, -0.18495075351862858, 0.09800325270194474, 6.125128168771345e-05]","[[0.9807057578166042, -0.03578598193100143, -0.1921863160648913], [-0.036022733338847944, 0.9331861020829412, -0.35758364274956], [0.19214208094053345, 0.3576074137605102, 0.9138918745428044]]","[0.8456793069210339, 0.07281521301895913, -0.09881279552580335]",[10.762235523536281],"[0.974327452125326, 0.2036517777279572, -0.09597900532519285, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.95758488917455, 50.12643144545149, 55.258626534461584, 46.644661546149145]"
6.66999999999988,"[2.469420081199541, 0.2391772433393256, 0.018760918330257646]","[0.17708474031983168, 0.3485720473222883, 0.0]","[-0.10210501457381654, 0.5232257836218498, -0.005588949780890041]","[-2.06129446112758, -3.926077616705599, 0.0]","[-0.9774735263634277, -0.1870419143431638, 0.0977794646147143, 6.194473393684225e-05]","[[0.9807907174162387, -0.0361317618655033, -0.19168741329214797], [-0.036371339872501705, 0.9315864300423442, -0.36169579621118064], [0.1916420994093395, 0.3617198075105309, 0.9123771624654607]]","[0.8118838524356473, 0.07606086186897777, -0.09603181788408993]",[10.77366651801277],"[0.9740753335866055, 0.20498789820004207, -0.09569329176944734, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[54.998278068202076, 50.14749940641056, 55.29255898371375, 46.65637311088467]"
6.67499999999988,"[2.468909556126672, 0.24179337225743486, 0.018732973581353195]","[0.16676874671635, 0.3288666467390578, 0.0]","[-0.11241387678645025, 0.50350904919567, -0.005519846686891468]","[-2.0650652710194772, -3.9557944892817942, 0.0]","[-0.9771104051590948, -0.18904899012186185, 0.09754861119856696, 6.258565718210412e-05]","[[0.9808783449250197, -0.036456617814929836, -0.19117684868898363], [-0.036698815165013395, 0.9300306368833892, -0.3656449253357169], [0.19113050364250753, 0.3656691530273971, 0.9109089971570089]]","[0.7780029232042182, 0.07923659871764047, -0.09324269135165826]",[10.784634523822177],"[0.97383977307737, 0.20623885290191057, -0.09540247337632514, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.035631760398545, 50.1689392010508, 55.323395880520714, 46.67025999760918]"
6.67999999999988,"[2.4683474867427395, 0.24431091750341322, 0.018705374347918736]","[0.15643446504048142, 0.30901699437542995, 0.0]","[-0.12270460674079305, 0.4835687719518952, -0.0054795973303521355]","[-2.0686096232332356, -3.9837762196547506, 0.0]","[-0.9767601191848649, -0.19097185847244058, 0.09731091845469815, 6.317478545322533e-05]","[[0.9809685290725326, -0.03676062667606576, -0.19065518953245036], [-0.03700523906345118, 0.9285209508338794, -0.36943126037790225], [0.1906078625113048, 0.3694556809536585, 0.90948949557427]]","[0.7440520520539047, 0.08234493961733531, -0.09044724791367444]",[10.79512178984382],"[0.9736210506487296, 0.20740483808485766, -0.09510669204981306, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.0696756183515, 50.1906801454667, 55.35117507070113, 46.686139934261114]"
6.68499999999988,"[2.4677339637090356, 0.2467287613631727, 0.018677976361266974]","[0.14608302856266145, 0.2890317969449551, 0.0]","[-0.13297610642359942, 0.4634142628192312, -0.005467872816431347]","[-2.071927129090696, -4.010010534112741, 0.0]","[-0.9764231701425715, -0.1928104335826945, 0.0970666031704249, 6.371294708367027e-05]","[[0.9810611623168992, -0.03704388067197011, -0.19012297782797255], [-0.037290707115845194, 0.9270594905610573, -0.37305509529220127], [0.19007471940322612, 0.3730796856777838, 0.9081206688421705]]","[0.7100457975476702, 0.08538850061555343, -0.08764725792820989]",[10.805111302327955],"[0.9734194209812116, 0.20848606273249776, -0.09480607840694417, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.10044254608094, 50.21265129357433, 55.3759368205735, 46.70383073012049]"
6.68999999999988,"[2.4670690831769178, 0.24904583267726887, 0.018650636997184816]","[0.13571557243455348, 0.26891982061575004, 0.0]","[-0.14322729271413226, 0.4430548957815751, -0.005484297127627115]","[-2.0750174247899547, -4.034485925418381, 0.0]","[-0.9761000329832173, -0.19456466351567825, 0.09681587266257977, 6.420105780621712e-05]","[[0.9811561409792314, -0.037306486091836816, -0.18958072980717858], [-0.037555329282919075, 0.9256482652846276, -0.37651678079205386], [0.18953159172337045, 0.3765415183894594, 0.9068044225012174]]","[0.6759977524369287, 0.08836998802233205, -0.08484442885836155]",[10.814586799997308],"[0.9732351139032852, 0.2094827462454148, -0.0945007518019759, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.12796837084127, 50.234781693782566, 55.397723516081975, 46.7231510144016]"
6.6949999999998795,"[2.466352946713347, 0.2512611071561768, 0.01862321551154668]","[0.12533323356455608, 0.24868988716534654, 0.0]","[-0.1534570971216377, 0.4225001022994301, -0.005528449340966306]","[-2.0778801714452637, -4.057191657856119, 0.0]","[-0.9757911559888052, -0.19623452755503548, 0.0965589245535553, 6.464011372228843e-05]","[[0.9812533653576146, -0.03754856206585877, -0.18902893551290506], [-0.03779922868442759, 0.9242891751785102, -0.37981671758716956], [0.18897897048406737, 0.3798415803129191, 0.9055425570232281]]","[0.641920555596601, 0.09129218891949566, -0.08204040431650693]",[10.823532788510073],"[0.9730683349181386, 0.21039511623933266, -0.09419082037162091, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.15229152422887, 50.257000642669965, 55.416579372469066, 46.74392094373398]"
6.699999999999879,"[2.4655856612277387, 0.2533736076676739, 0.018595573264841847]","[0.11493715049311766, 0.22835087011114785, 0.0]","[-0.16366446549609945, 0.40175936586724564, -0.005599865879920083]","[-2.080515055124193, -4.078117771941291, 0.0]","[-0.975496960912912, -0.19782003359902867, 0.09629594657874693, 6.5031184186779e-05]","[[0.9813527398214332, -0.03777023937939384, -0.18846805846665388], [-0.03802254038456312, 0.9229840120338156, -0.38295534981596213], [0.1884173199779443, 0.3829803161354183, 0.9043367685686259]]","[0.6078259072432282, 0.09415796193799468, -0.07923676341192479]",[10.831934554329575],"[0.9729192657333274, 0.2112234064600056, -0.09387638109958463, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.17345273374384, 50.27923793452413, 55.43255015555081, 46.76596287624967]"
6.704999999999879,"[2.4647673389002582, 0.25538240449701016, 0.018567573935442245]","[0.10452846326790546, 0.20791169081825503, 0.0]","[-0.1738483577154137, 0.38084221670859364, -0.00569804278753903]","[-2.082921786882054, -4.097255088788633, 0.0]","[-0.975217843173824, -0.19932121561120486, 0.09602711642407462, 6.537540464858668e-05]","[[0.9814541728868965, -0.03797165933023843, -0.18789853541368115], [-0.03822541022039352, 0.9217344601556486, -0.38593315868820843], [0.18784707752951788, 0.385958207645962, 0.9031886499587647]]","[0.5737245872344509, 0.09697022832542, -0.07643502039180154]",[10.839778178039763],"[0.9727880647882489, 0.21196785481749747, -0.09355751989873433, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.1914947259831, 50.30142410547062, 55.445682915466676, 46.78910201051788]"
6.709999999999879,"[2.4638980971116813, 0.25728661558055316, 0.01853908372150455]","[0.09410831331876546, 0.1873813145862202, 0.0]","[-0.18400774735206019, 0.35975822661021983, -0.005822438007950925]","[-2.0851001027935885, -4.114595214138489, 0.0]","[-0.974954172094091, -0.20073813113501657, 0.0957526015922092, 6.567396948540968e-05]","[[0.9815575772746675, -0.038152972632334484, -0.1873207761408268], [-0.03840799367680653, 0.9205420974666562, -0.38875065635110106], [0.18726865332032425, 0.3887757675974749, 0.9020996918370977]]","[0.5396264762512939, 0.0997319633201096, -0.0736366245645676]",[10.847050547141338],"[0.9726748677747352, 0.21262870154211835, -0.09323431170933774, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.20646194256727, 50.32349067082764, 55.45602573357583, 46.813166988202234]"
6.714999999999879,"[2.462978058374921, 0.25908540671360425, 0.018509971531464792]","[0.08367784333256928, 0.16676874671660452, 0.0]","[-0.19414162132226176, 0.33851700389520906, -0.005972473664076937]","[-2.087049763981909, -4.130130542038774, 0.0]","[-0.9747062911804704, -0.20207085887912646, 0.09547255929609628, 6.592812486952445e-05]","[[0.9816628699505068, -0.038314338368776214, -0.18673516336217275], [-0.03857045481096733, 0.9194083967907013, -0.3914083799900401], [0.1866824302825779, 0.39143353380378054, 0.9010712839934891]]","[0.505540579660526, 0.1024461878471084, -0.07084296049356685]",[10.853739368355527],"[0.972579788146449, 0.2132061874637109, -0.09290682061182291, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.21840026955672, 50.345370354856136, 55.46362748323418, 46.83799045924097]"
6.719999999999879,"[2.4620073502683097, 0.2607779917330803, 0.01848010916314441]","[0.07323819712788457, 0.1460830285629133, 0.0]","[-0.20424897952052498, 0.3171281885347699, -0.006147538320172207]","[-2.088770556644696, -4.143854258181236, 0.0]","[-0.9744745184383601, -0.20331949637953584, 0.09518713637834343, 6.613916169920395e-05]","[[0.9817699721498715, -0.038455922996548896, -0.18614205266764444], [-0.038712965228853126, 0.918334727290669, -0.3939068861738294], [0.18608876405637775, 0.3939320634810729, 0.9001047168266111]]","[0.47147505386140487, 0.10511596054518421, -0.06805534844824043]",[10.859833179458741],"[0.9725029176130948, 0.2137005524156953, -0.09257509995265899, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.22735678121946, 50.36699731167711, 55.46853760485187, 46.863409609238616]"
6.724999999999879,"[2.460986105370707, 0.26236363267575413, 0.01844937147154355]","[0.06279051952956531, 0.12533323356480514, 0.0]","[-0.21432883444233813, 0.29560144739748506, -0.0063469892185905406]","[-2.090262292077642, -4.155760342890395, 0.0]","[-0.9742591467149808, -0.20448415774411904, 0.09489646925502916, 6.63084086282969e-05]","[[0.981878809387404, -0.03857789940501648, -0.1855417725297208], [-0.03883570311600347, 0.9173223560351665, -0.396246745452347], [0.18548798300553018, 0.39627192784196547, 0.8992011829201252]]","[0.43743723491962866, 0.1077443701329423, -0.0652750450992908]",[10.865321360663955],"[0.9724443266158621, 0.21411203376478635, -0.09223919248198935, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.23337949868632, 50.38830733668443, 55.470805895745585, 46.88926664854552]"
6.729999999999879,"[2.4599144611984953, 0.26384163991274157, 0.018417636525450597]","[0.052335956243198346, 0.10452846326816041, 0.0]","[-0.22438021079767717, 0.27394646963428243, -0.006570154480987796]","[-2.091524806695147, -4.165843573763996, 0.0]","[-0.9740604440657656, -0.20556497148459876, 0.09460068388249106, 6.643722522423466e-05]","[[0.9819893114522485, -0.038680446029790184, -0.18493462436351768], [-0.03893885232423112, 0.9163724496697464, -0.39842853721331245], [0.18488038828715883, 0.3984537069487554, 0.8983617787092151]]","[0.4034336693005943, 0.11033452811683417, -0.06250324444375069]",[10.87019414556086],"[0.9724040647808363, 0.21444086506708857, -0.09189913050179416, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.23651716403986, 50.409238067470056, 55.47048231494106, 46.915409263402246]"
6.734999999999879,"[2.458792560144507, 0.26521137226091296, 0.018384785753045658]","[0.04187565372945315, 0.08367784333282119, 0.0]","[-0.23440214511783114, 0.25217296219686175, -0.006816335265015504]","[-2.092557962048255, -4.174099527963729, 0.0]","[-0.9738786541386263, -0.20656207844048521, 0.0942998957456662, 6.652699528233054e-05]","[[0.9821014123901202, -0.03876374602324678, -0.18432088263562607], [-0.039022601515664446, 0.9154860761692624, -0.4004528448034263], [0.18426625397039115, 0.4004779848311922, 0.8975875062150022]]","[0.36947014651608284, 0.11288956184188367, -0.059741078945373546]",[10.874442631620623],"[0.972382161347504, 0.21468727485089234, -0.09155493602342857, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.23681903021797, 50.429729173678595, 55.46761680320821, 46.94169102924878]"
6.7399999999998785,"[2.457620549418918, 0.26647223707189727, 0.01835070407672058]","[0.03141075907838256, 0.06279051952982115, 0.0]","[-0.24439368535791173, 0.2302906454868616, -0.00708480786840658]","[-2.09336164483984, -4.180524584155217, 0.0]","[-0.9737139965710071, -0.20747562979900802, 0.09399420986657968, 6.657912032191924e-05]","[[0.9822150504730308, -0.03882798648263288, -0.18370079501724024], [-0.03908714336515066, 0.9146642066490115, -0.4023202509179555], [0.18364582719956857, 0.4023453448728331, 0.8968792748254067]]","[0.3355517335044681, 0.11541260788380339, -0.05698962087547]",[10.87805879026586],"[0.9723786255698278, 0.2148514855262379, -0.09120662093346821, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.23433466689727, 50.449722535278575, 55.462259118377126, 46.967971786851166]"
6.744999999999878,"[2.4563985809921283, 0.2676236902993316, 0.018315280037378548]","[0.020942419883611948, 0.04187565372970927, 0.0]","[-0.2543538904972587, 0.20830924913266252, -0.00737482577320219]","[-2.0939357669370264, -4.185115924096466, 0.0]","[-0.973566667394883, -0.2083057852145995, 0.09368372083160746, 6.659501328734057e-05]","[[0.9823301681575564, -0.03887335773638383, -0.18307458257728307], [-0.03913267382173118, 0.9139077172134517, -0.4040313332617411], [0.18301932839760207, 0.40405636546897417, 0.8962379031021249]]","[0.3016828105749472, 0.11790680577635383, -0.0542498838390406]",[10.881035476503],"[0.9723934470876933, 0.21493371242117118, -0.09085418716694792, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.229113782647936, 50.46916240854092, 55.45445868586381, 46.99411798219508]"
6.749999999999878,"[2.455126811539642, 0.2686652365449949, 0.018278405908512537]","[0.010471784116501475, 0.020942419883868236, 0.0]","[-0.26428183013979345, 0.18623850789040264, -0.007685621623720377]","[-2.094280265380857, -4.187871533874031, 0.0]","[-0.9734368394451418, -0.20905271103106052, 0.09336851283618623, 6.657609247441191e-05]","[[0.9824467120324993, -0.03890005268900411, -0.18244244001142973], [-0.03915939142960921, 0.9132173908224668, -0.40558666048363673], [0.18238695150529294, 0.40561161595817113, 0.8956641205945493]]","[0.2678671087491459, 0.1203752920678632, -0.05152282447094408]",[10.883366438108144],"[0.9724265962668999, 0.2149341629443099, -0.09049762688712014, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.22120606326481, 50.48799557958285, 55.444264464384844, 47.02000297092679]"
6.754999999999878,"[2.453805402388943, 0.2695964290844469, 0.018239977800393936]","[2.5457011909385214e-13, 5.091402381877043e-13, 0.0]","[-0.27417658411621076, 0.16408815766551868, -0.008016409132705434]","[-2.0943951023931953, -4.1887902047863905, 0.0]","[-0.9733246627670559, -0.2097165786091208, 0.09304865974568666, 6.652377570053533e-05]","[[0.9825646327567658, -0.03890826622460441, -0.18180453590314383], [-0.039167496708768006, 0.9125939191563757, -0.4069867883855386], [0.1817488642526573, 0.4070116528285177, 0.8951585696426457]]","[0.23410774834465153, 0.12282119469687135, -0.04880934428679864]",[10.885046324354363],"[0.97247802450618, 0.21485303587326446, -0.09013692267100804, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.21066102630659, 50.50617150500405, 55.43172482659917, 47.045507288666144]"
6.759999999999878,"[2.452434519468362, 0.2704168698727745, 0.018199895754730407]","[-0.01047178411598881, -0.020942419882843077, 0.0]","[-0.2840372420897343, 0.1418679316509225, -0.008366384910922491]","[-2.0942802653808683, -4.18787153387412, 0.0]","[-0.9732302650188529, -0.21029756276173336, 0.09272422517122678, 6.643947473421685e-05]","[[0.9826838849882376, -0.038898194668959836, -0.18116101301306617], [-0.0391571915951587, 0.9120379044621436, -0.4082322564064263], [0.18110520845852188, 0.408257016199107, 0.8947218071520319]]","[0.2004072786514036, 0.12524762767578262, -0.04611029167336538]",[10.88607069426392],"[0.9725476645100632, 0.21469052076827125, -0.08977204770010541, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.197527891659966, 50.523642439486316, 55.416887454454645, 47.07051888837198]"
6.764999999999878,"[2.451014333257913, 0.2711262095310291, 0.018158063830175795]","[-0.02094241988310114, -0.04187565372868833, 0.0]","[-0.2938629031669963, 0.11958755657777191, -0.008734730216266565]","[-2.093935766937049, -4.185115924096645, 0.0]","[-0.9731537518656834, -0.2107958402990858, 0.09239526255926078, 6.632458999740384e-05]","[[0.9828044273043837, -0.03887003530975173, -0.1805119885933372], [-0.03912867894016491, 0.9115498613645421, -0.4093235843812102], [0.18045610035490608, 0.4093482265764723, 0.8943543063257409]]","[0.16676771856227918, 0.12765768606865371, -0.04342646400329984]",[10.886436024365752],"[0.9726354305267114, 0.21444679751034346, -0.08940296595570327, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.18185546794594, 50.540363550125626, 55.39979924885997, 47.09493334624886]"
6.769999999999878,"[2.449545018742078, 0.271724147313918, 0.018114390179094463]","[-0.03141075907787367, -0.06279051952880488, 0.0]","[-0.3036526755154376, 0.09725674907469525, -0.00912061261924041]","[-2.0933616448398737, -4.180524584155485, 0.0]","[-0.9730952073615933, -0.21121158868499537, 0.09206181529384921, 6.618050555179066e-05]","[[0.9829262221153081, -0.038823985974474236, -0.17985755472368112], [-0.03908216206886194, 0.9111302186273021, -0.4102612695736557], [0.17980163093295712, 0.41028578188528353, 0.8940564583384152]]","[0.1331905980242847, 0.1300544412494656, -0.040758609859385606]",[10.886139715934132],"[0.9727412185501746, 0.2141220359630697, -0.08902963241837744, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.163692054364454, 50.55629301762765, 55.38050625334578, 47.118654037485854]"
6.774999999999878,"[2.448026755364501, 0.27221043105929144, 0.01806878711599826]","[-0.041875653728942676, -0.08367784333180293, 0.0]","[-0.3134056759884606, 0.07488521213127522, -0.009523187582409207]","[-2.0925579620483, -4.174099527964088, 0.0]","[-0.9730546943164085, -0.21154498480605294, 0.09172391681058378, 6.600858437796839e-05]","[[0.9830492355698838, -0.03876024466533056, -0.17919777866634093], [-0.039017844396423425, 0.9107793208506021, -0.4110457839822379], [0.17914186630747067, 0.4110701547721506, 0.8938285739399231]]","[0.09967700019008595, 0.13244093642328078, -0.03810743135361259]",[10.885180101682662],"[0.9728649064867895, 0.21371639575725002, -0.08865199327133531, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.14308535776011, 50.57139212410542, 55.359053591182075, 47.141592283545585]"
6.779999999999878,"[2.4464597269845587, 0.2725848571199478, 0.01802117117808621]","[-0.05233595624268813, -0.10452846326714417, 0.0]","[-0.3231210297594087, 0.05248263166158537, -0.009941599952166386]","[-2.091524806695203, -4.165843573764444, 0.0]","[-0.9730322546447542, -0.2117962038546211, 0.09138159072121933, 6.581016395428843e-05]","[[0.9831734374555837, -0.03867900925030488, -0.17853270323721113], [-0.03893592910188153, 0.9104974300925471, -0.4116775719174415], [0.1784768480972939, 0.4117017901810506, 0.8936708849766638]]","[0.0662276041547025, 0.1348201823933717, -0.035473586526815704]",[10.883556451883903],"[0.9730063542857524, 0.21323002619742382, -0.08826998610736703, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.12008242437716, 50.585625327737944, 55.33548541551832, 47.16366747237165]"
6.784999999999878,"[2.4448441218357617, 0.2728472702782557, 0.01797146317832538]","[-0.06279051952905718, -0.1253332335637949, 0.0]","[-0.3327978699652893, 0.030058673163601224, -0.010374985361841577]","[-2.090262292077709, -4.15576034289093, 0.0]","[-0.9730279096947344, -0.21196541832655014, 0.09103485094814229, 6.558655214026328e-05]","[[0.9832988010925638, -0.03858047720947989, -0.17786234719078553], [-0.03883661885832381, 0.9102847274035883, -0.41215704784878837], [0.17780659381918323, 0.4121811031986594, 0.8935835458200628]]","[0.03284272817053586, 0.1371951535564378, -0.03285769181499619]",[10.881268979882165],"[0.9731654040341843, 0.212663066289323, -0.08788354013924309, 0.0]",[0.5],"[20.0, 0.0, 0.0]","[55.094729585802035, 50.59896032443685, 55.3098448719874, 47.18480715306855]"
