t,p,p_d,v,v_d,q,R,w,fa,pwm
4.739999999999921,"[-0.32312090243404357, -0.17759540464124143, 0.0003855764062925833]","[-0.876306680043943, 0.8443279255018384, 0.0]","[-0.7155589184866351, 0.7803255555037643, -0.01170694534631026]","[1.0089825355982573, 2.2444660302712727, 0.0]","[0.9859946939109818, -0.1508728170948786, 0.07107640170994657, -4.196678120445336e-05]","[[0.9898962867175113, -0.021364235862717552, 0.140174573189595], [-0.021529751957070006, 0.9544747826012893, 0.2975136285263061], [-0.1401492466035761, -0.29752555991750357, 0.9443710763636434]]","[1.2909777481020828, 0.31592173454725375, 0.14132158220334834]","[0.0, 0.0, 0.0]","[52.986948395784665, 47.13160485575757, 52.77695642741669, 50.03175141341512]"
4.744999999999921,"[-0.32669869702647675, -0.17369377686372262, 0.000327041679561032]","[-0.8712138111202707, 0.8553642601603352, 0.0]","[-0.7083276009062003, 0.7956736709531427, -0.012038786185405367]","[1.0281464173176846, 2.1699064626781417, 0.0]","[0.9864199992318208, -0.1476646050152777, 0.07190791168722149, -4.216585808332099e-05]","[[0.9896585009176464, -0.02115332026213775, 0.14187525719209973], [-0.021319693244930386, 0.956390325295445, 0.29131257501387614], [-0.14185035157298373, -0.2913247032490733, 0.9460488333249297]]","[1.3191565454235323, 0.31370077749164305, 0.14305850121188024]","[0.0, 0.0, 0.0]","[52.94834031567818, 47.12583134348052, 52.73002578303709, 49.989988293228976]"
4.749999999999921,"[-0.33024033503100775, -0.1697154085089569, 0.00026684774863400517]","[-0.8660254037845218, 0.8660254037842725, 0.0]","[-0.7010183116045307, 0.8106818403135527, -0.012349176805059942]","[1.047197551196296, 2.094395102394401, 0.0]","[0.9868448691353661, -0.14438490954987332, 0.07273376357585332, -4.232692997393065e-05]","[[0.9894195956890457, -0.020919775522900853, 0.14356610553538285], [-0.021086855977584956, 0.9583059922054118, 0.2849648571458976], [-0.14354166005555963, -0.28497717153356805, 0.9477255950607335]]","[1.3469720403978322, 0.3113936651811316, 0.1447867801156668]","[0.0, 0.0, 0.0]","[52.90785230748885, 47.12446349901822, 52.68091146248706, 49.95016510403331]"
4.754999999999921,"[-0.3337454265890304, -0.16566199930738912, 0.00020510186460870545]","[-0.8607420270040286, 0.8763066800437028, 0.0]","[-0.693631653632255, 0.8253436431534742, -0.012637494539047937]","[1.066133848062575, 2.017965071198345, 0.0]","[0.9872685070370796, -0.14103456665361003, 0.07355368257071844, -4.244867624441104e-05]","[[0.9891797079567919, -0.020663407011833897, 0.14524644221866326], [-0.02083103997671998, 0.9602184984138767, 0.2784717276085462], [-0.14522249529602668, -0.2784842166343783, 0.949398213578229]]","[1.374402433782821, 0.30899742485386633, 0.14650435054430475]","[0.0, 0.0, 0.0]","[52.86548519493286, 47.127679075844306, 52.62962396216939, 49.912377000170764]"
4.759999999999921,"[-0.33721358485719166, -0.16153528109162174, 0.00014191439191346575]","[-0.8553642601605934, 0.8862035792310595, 0.0]","[-0.6861682375634022, 0.839652774136703, -0.012903140342663797]","[1.0849532313381778, 1.940649893827692, 0.0]","[0.9876901071358399, -0.13761447079312128, 0.07436738455492566, -4.252977668147481e-05]","[[0.9889389806113559, -0.0203840440602153, 0.14691556546235546], [-0.020552069018963257, 0.9621245112390947, 0.2718345771456848], [-0.14689215461151156, -0.2718472284587149, 0.9510634990855781]]","[1.4014251580559611, 0.3065092042042352, 0.1482090972051289]","[0.0, 0.0, 0.0]","[52.82124093467404, 47.13564898788297, 52.576176135797475, 49.87671777278202]"
4.764999999999921,"[-0.34064442604500866, -0.15733701722093824, 7.739869020014676e-05]","[-0.8498926929869516, 0.8957117602392649, 0.0]","[-0.6786286819403858, 0.8536030448803036, -0.013145540345959382]","[1.1036536372656556, 1.862483483274514, 0.0]","[0.9881088557307806, -0.1341255772109813, 0.0751745765010733, -4.256891621398757e-05]","[[0.9886975624715433, -0.020081541483415257, 0.1485727486939601], [-0.02024979237577487, 0.9640206554514169, 0.2650549410438495], [-0.14854991037212628, -0.26506774144484346, 0.9527182251714107]]","[1.4280169150836448, 0.3039262845225868, 0.14989886002442213]","[0.0, 0.0, 0.0]","[52.77512282364562, 47.1485363168427, 52.520583424027755, 49.84327953016282]"
4.7699999999999205,"[-0.3440375694547106, -0.15306900199653672, 1.1670988470349845e-05]","[-0.8443279255021046, 0.9048270524658774, 0.0]","[-0.6710136137392335, 0.8671883858721363, -0.013364147476561502]","[1.1222330151347581, 1.7835001259099308, 0.0]","[0.9885239326362107, -0.13056890408949984, 0.07597495691703943, -4.2564789978184574e-05]","[[0.9884556082193854, -0.01975578109864747, 0.1502172416629575], [-0.019924086352971746, 0.9659035189462114, 0.2581345053849356], [-0.15019501111103647, -0.25814744081727475, 0.9543591344126421]]","[1.454153718833776, 0.30124609393752466, 0.15157143658663924]","[0.0, 0.0, 0.0]","[52.7271357164153, 47.16649531482896, 52.46286408899809, 49.81215236956894]"
4.77499999999992,"[-0.34739263752340677, -0.14873306006717604, -5.5149748912457667e-05]","[-0.8386705679455144, 0.913545457642466, 0.0]","[-0.6633236688545946, 0.8804028484548505, -0.013558443147684323]","[1.1406893275073373, 1.7037344664448797, 0.0]","[0.9889345126944354, -0.12694553459917585, 0.07676821633677029, -4.251610871246324e-05]","[[0.9882132783057028, -0.019406673231690538, 0.1518482716871491], [-0.019574855820695434, 0.96776965887542, 0.25107511302347835], [-0.15182668276655076, -0.2510881685668041, 0.9559829444116007]]","[1.4798109431743132, 0.2984662206938654, 0.1532245848772493]","[0.0, 0.0, 0.0]","[52.67728625140349, 47.189670409943936, 52.4030394520318, 49.78342404187418]"
4.77999999999992,"[-0.35070925586767976, -0.14433104582490178, -0.00012294196465087928]","[-0.8329212407101917, 0.9218631515883715, 0.0]","[-0.6555594926038621, 0.8932406068832319, -0.013727939006036024]","[1.159020550440752, 1.6232214927339088, 0.0]","[0.989339767385535, -0.12325661881670813, 0.07755403785629525, -4.242160446636529e-05]","[[0.9879707388251836, -0.01903415820291012, 0.15346504503217484], [-0.01920203572408962, 0.9696156082365603, 0.24387876924426174], [-0.15344413005804963, -0.24389192911113658, 0.9575863542601141]]","[1.504963374767705, 0.2955844263937552, 0.15485602633303192]","[0.0, 0.0, 0.0]","[52.62558308464468, 47.21819522298706, 52.34113413255724, 49.757179610695914]"
4.78499999999992,"[-0.3539870533306991, -0.1398648427904856, -0.0001915816596810594]","[-0.8270805742746558, 0.9297764858881283, 0.0]","[-0.6477217402495332, 0.9056959604617246, -0.013872178733383173]","[1.1772246737098366, 1.5419965204282529, 0.0]","[0.9897388665323389, -0.11950337549733724, 0.07833209771493531, -4.2280036604888176e-05]","[[0.9877281613599529, -0.01863820778243152, 0.15506674842514184], [-0.01880559256445659, 0.971437882914282, 0.2365476470551286], [-0.1550465379967801, -0.23656089459096352, 0.9591660514246407]]","[1.5295852710371984, 0.292598659122106, 0.15646344920173993]","[0.0, 0.0, 0.0]","[52.57203712955462, 47.25219160389499, 52.27717628624454, 49.73350110757276]"
4.78999999999992,"[-0.3572256620319467, -0.135336362988177, -0.00026094255334797525]","[-0.8211492091337999, 0.9372819894917745, 0.0]","[-0.6398110775387058, 0.9177633357687931, -0.013990739894582965]","[1.1952997010273323, 1.4600951774852757, 0.0]","[0.9901309800979896, -0.11568709368627723, 0.07910206592139166, -4.209019808566641e-05]","[[0.9874857227907661, -0.018218826603886067, 0.15665255070242504], [-0.018385525840218388, 0.9732329891656755, 0.22908409206931601], [-0.1566330735316682, -0.2290974097558105, 0.9607187190427806]]","[1.553650423141772, 0.2895070663732878, 0.15804451221099236]","[0.0, 0.0, 0.0]","[52.51666180108476, 47.29176869672837, 52.21119784013353, 49.712467185032445]"
4.79499999999992,"[-0.3604247174196403, -0.13074754630933302, -0.0003308962528208901]","[-0.8151277957286518, 0.9443763702373702, 0.0]","[-0.6318281812583741, 0.9294372889745546, -0.014083235823933652]","[1.2132436502628074, 1.3775533885408566, 0.0]","[0.9905152800725915, -0.11180913415409699, 0.07986360692410001, -4.18509219828985e-05]","[[0.9872436050751464, -0.01777605352579516, 0.15822160459076548], [-0.017941869436631907, 0.9749974315364229, 0.22149062693147337], [-0.15820288732936363, -0.22150399639380397, 0.962241043617568]]","[1.5771322238575791, 0.2863080076904927, 0.15959684854407896]","[0.0, 0.0, 0.0]","[52.459473262426606, 47.337022042330304, 52.14323472249017, 49.69415276936007]"
4.79999999999992,"[-0.36358385832593215, -0.12610035986446025, -0.0004013124319405584]","[-0.8090169943750468, 0.9510565162950491, 0.0]","[-0.6237737398049378, 0.9407125082577787, -0.014149317540731236]","[1.2310545536600177, 1.2944073591516585, 0.0]","[0.9908909424445255, -0.10787093064113457, 0.08061638032491728, -4.156108822818341e-05]","[[0.9870019949919685, -0.01730996292937006, 0.15977304861977842], [-0.017474692952903843, 0.976727721190583, 0.2137699552417331], [-0.1597551156867159, -0.21378335725971437, 0.9637297230918477]]","[1.6000037402204224, 0.2830000669258379, 0.16111807011806975]","[0.0, 0.0, 0.0]","[52.400490672319286, 47.388032727798816, 52.07332708496738, 49.678628715042215]"
4.80499999999992,"[-0.3667027270249568, -0.12139679732317135, -0.0004720590196442146]","[-0.8028174751912147, 0.9573194975319701, 0.0]","[-0.6156484537660839, 0.951583816327925, -0.014188675683971098]","[1.2487304580526986, 1.2106935599141593, 0.0]","[0.9912571492510764, -0.10387399089638795, 0.08136004163487448, -4.121963053472318e-05]","[[0.9867610838522273, -0.01682066594130733, 0.16130600916292295], [-0.016984102955135458, 0.9784203846323984, 0.2059249649328586], [-0.1612888825728153, -0.20593837945628451, 0.9651814752808574]]","[1.622237790740031, 0.2795820640256556, 0.1626057721572295]","[0.0, 0.0, 0.0]","[52.339736430870644, 47.444866591862194, 52.00151951461311, 49.66596146289847]"
4.80999999999992,"[-0.36978096929378723, -0.11663887824153173, -0.0005430023980640701]","[-0.7965299180242983, 0.9631625667975674, 0.0]","[-0.6074530365129438, 0.9620461730573538, -0.014201042455201542]","[1.2662694250787374, 1.1264487104674992, 0.0]","[0.9916130907020642, -0.09981989749682199, 0.08209424307038247, -4.0825543467677026e-05]","[[0.9865210671759521, -0.016308311570054385, 0.16281960260286535], [-0.016470244143404686, 0.9800719727939982, 0.19795873105659595], [-0.16280330179660854, -0.1979721372249516, 0.96659304663685]]","[1.6438070269514824, 0.2760530662432236, 0.16405753805228546]","[0.0, 0.0, 0.0]","[52.27723642167865, 47.50757349508451, 51.92786123316236, 49.656212703995756]"
4.81499999999992,"[-0.37281823447635193, -0.11182864737624496, -0.0006140076103400778]","[-0.7901550123757941, 0.9685831611285469, 0.0]","[-0.5991882148001592, 0.9720946782282113, -0.01418619355763845]","[1.283669531392757, 1.0417097633869505, 0.0]","[0.9919579673692211, -0.09571030843367404, 0.08281863438792134, -4.037788961991758e-05]","[[0.9862821443354917, -0.015773087744019205, 0.1643129376160131], [-0.01593330042127533, 0.981679070458314, 0.18987451793694146], [-0.1642974792949354, -0.18988789410365262, 0.9679612213153016]]","[1.6646840190228438, 0.2724123986794718, 0.1654709444935721]","[0.0, 0.0, 0.0]","[52.21302024792642, 47.57618666347525, 51.8524062810752, 49.64943905145534]"
4.8199999999999195,"[-0.37581417555035274, -0.1069681739851039, -0.00068493857812827]","[-0.7836934573259443, 0.9735789028730835, 0.0]","[-0.5908547293712327, 0.9817245743977369, -0.014143950118794204]","[1.3009288688770217, 0.956513887975336, 0.0]","[0.9922909924331185, -0.09154695745313085, 0.08353286375488178, -3.9875806849021284e-05]","[[0.9860445181656569, -0.015215222240308104, 0.16578511756981026], [-0.015373495856117251, 0.9832383059819895, 0.1816757806501181], [-0.1657705155346382, -0.18168910441148065, 0.9692828305079662]]","[1.6848413450914776, 0.268659654052203, 0.1668435668635442]","[0.0, 0.0, 0.0]","[52.147121460061214, 47.65072211360123, 51.7752136836923, 49.64569172235248]"
4.824999999999919,"[-0.3787684491972089, -0.10205955111311521, -0.000755658328722241]","[-0.7771459614570772, 0.9781476007337354, 0.0]","[-0.5824533355662758, 0.9909312498848891, -0.014074180583077314]","[1.3180455448506752, 0.8708984539593905, 0.0]","[0.9926113939785155, -0.08733165413968999, 0.08423657865386237, -3.931851552816832e-05]","[[0.9858083945414922, -0.014634983492804642, 0.1672352430251812], [-0.014791095518834965, 0.98474636127856, 0.17336616579364286], [-0.1672215080211836, -0.17337941402254622, 0.9705547620038346]]","[1.7042516839557988, 0.26479470159436513, 0.16817298487159196]","[0.0, 0.0, 0.0]","[52.07957777256992, 47.73117816670012, 51.69634759697663, 49.64501623186303]"
4.829999999999919,"[-0.3816807158750403, -0.09710489486369077, -0.0008260292316376276]","[-0.7705132427758973, 0.9822872507286251, 0.0]","[-0.5739848039290139, 0.9997102418802138, -0.013976802560090379]","[1.3350176822773123, 0.7849010150980754, 0.0]","[0.9929184173281267, -0.08306628373160893, 0.08492942681736317, -3.8705325760697486e-05]","[[0.985573981924744, -0.014032681268755048, 0.16866241433530552], [-0.014186406191940972, 0.9861999820178354, 0.16494951150997325], [-0.16864955390501926, -0.16496266039449978, 0.9717739699349882]]","[1.7228879107038662, 0.2608176949841924, 0.1694567884115787]","[0.0, 0.0, 0.0]","[52.01043126732835, 47.81753505854476, 51.61587743033131, 49.647452101828165]"
4.834999999999919,"[-0.3845506398946854, -0.0921063436542897, -0.0008959132444380795]","[-0.763796028634752, 0.9859960370704481, 0.0]","[-0.5654499208096673, 1.0080572396798073, -0.013851784613709978]","[1.3518434199708063, 0.6985592927103172, 0.0]","[0.9932113274039468, -0.07875280665908248, 0.08561105718945854, -3.803564450550583e-05]","[[0.985341490880386, -0.01340866720350621, 0.17006573433071046], [-0.013559776935378123, 0.9875959879932139, 0.15642984673383342], [-0.17005375267567888, -0.15644287182078143, 0.9729374846604409]]","[1.7407231948166826, 0.2567290792131422, 0.1706925836200547]","[0.0, 0.0, 0.0]","[51.93972858100953, 47.90975465090656, 51.53387794402054, 49.65303258592991]"
4.839999999999919,"[-0.38737788949873375, -0.08706605745589066, -0.0009651721675066294]","[-0.7569950556518681, 0.9892723329629384, 0.0]","[-0.5568494889600947, 1.015968088043048, -0.01369914797648534]","[1.3685209127994096, 0.6119111591291759, 0.0]","[0.9934894111044963, -0.07439325779717142, 0.0862811209106867, -3.73089825582986e-05]","[[0.9851111335648707, -0.012763335183653765, 0.1714443110795032], [-0.012911599500096774, 0.9889312836047269, 0.14781138963644333], [-0.17143320893247277, -0.147824265879784, 0.9740424227374382]]","[1.757731100243618, 0.252529596301169, 0.17187799911071205]","[0.0, 0.0, 0.0]","[51.86752107399526, 48.007780249527826, 51.450429318910054, 49.661784413553214]"
4.844999999999919,"[-0.39016213694353424, -0.08198621701567542, -0.001033667907389056]","[-0.7501110696305717, 0.9921147013144352, 0.0]","[-0.548184328117377, 1.023438790672495, -0.013518968173456965]","[1.3850483318880982, 0.5249946210897728, 0.0]","[0.993751979685625, -0.0699897454270207, 0.08693927232206007, -3.652496133196273e-05]","[[0.9848831231880759, -0.012097121569599667, 0.1727972607104404], [-0.01224230858012598, 0.9902028684019762, 0.1390985452444699], [-0.172787035219459, -0.1391112470587091, 0.9750859969263432]]","[1.7738856869087463, 0.24822028977505062, 0.17301069235838468]","[0.0, 0.0, 0.0]","[51.79386497830884, 48.11153653239293, 51.365617196321615, 49.673727554412714]"
4.849999999999919,"[-0.3929030585841211, -0.07686902306231294, -0.001101262748256341]","[-0.7431448254775083, 0.9945218953682378, 0.0]","[-0.5394552755718316, 1.0304655138129886, -0.013311376539185127]","[1.4014238648191166, 0.43784780305834003, 0.0]","[0.9939983711318873, -0.06554444990055208, 0.08758516998379046, -3.568331937810574e-05]","[[0.9846576734512225, -0.011410505249390955, 0.1741237102854729], [-0.01155238189474462, 0.9914078476278695, 0.13029590221658213], [-0.17411435491131588, -0.1303084035349554, 0.9760655261722891]]","[1.7891616130729704, 0.24380250783182703, 0.17408835620376975]","[0.0, 0.0, 0.0]","[51.718821522138946, 48.220929590944195, 51.27953268599265, 49.68887500591516]"
4.854999999999919,"[-0.39560033496198027, -0.071716695493248, -0.0011678196309522666]","[-0.7360970871198501, 0.9964928592494757, 0.0]","[-0.5306631867152801, 1.037044589965539, -0.013076561611603244]","[1.4176457158307458, 0.35050893050948073, 0.0]","[0.9942279525049564, -0.06105962200557545, 0.08821847770403486, -3.478391859112029e-05]","[[0.9844349979633236, -0.010704007516709415, 0.17542280070741562], [-0.010842340093353208, 0.9925434427012306, 0.12140822876596637], [-0.17541430513573142, -0.12142050310335313, 0.9769784455042381]]","[1.8035342379468366, 0.2392779051173196, 0.17510872544809855]","[0.0, 0.0, 0.0]","[51.642457028603445, 48.33584708566328, 51.19227234037132, 49.707232605113205]"
4.859999999999919,"[-0.3982536508955567, -0.0665314725434203, -0.0012332024390102829]","[-0.7289686274215278, 0.9980267284282502, 0.0]","[-0.5218089355652663, 1.0431725217100853, -0.012814770386285574]","[1.433712106014222, 0.2630163131592566, 0.0]","[0.9944401222551145, -0.056537581030126724, 0.08883886557271008, -3.3826750036036965e-05]","[[0.98421530963901, -0.009978191767000604, 0.17669368964750526], [-0.010112746476765922, 0.9936070015740259, 0.11244046772301688], [-0.17668603971702068, -0.11245248824341375, 0.9778223157900319]]","[1.8169797239238572, 0.23464844305927887, 0.17606958350524746]","[0.0, 0.0, 0.0]","[51.56484298656201, 48.45615851619846, 51.10393809361526, 49.7287988670324]"
4.8649999999999185,"[-0.40086269557338305, -0.061315609934869876, -0.0012972762909417108]","[-0.7217602280984802, 0.9991228300988441, 0.0]","[-0.5128934152608146, 1.0488459856296315, -0.012526309414851666]","[1.449621273508804, 0.17540832816132534, 0.0]","[0.9946343124815423, -0.051980712526789784, 0.08944601099520064, -3.281193934198494e-05]","[[0.9839988200808462, -0.009233663006962002, 0.1779355544768285], [-0.009364206529876408, 0.9945960088971678, 0.10339773073859419], [-0.17792873212488294, -0.10340947032694282, 0.9785948332845074]]","[1.8294751377849383, 0.22991638870400563, 0.17696876907724773]","[0.0, 0.0, 0.0]","[51.48605609140035, 48.581715604924064, 51.01463716403932, 49.753564850959634]"
4.869999999999918,"[-0.40342716264968714, -0.05607138000672172, -0.0013599078380159692]","[-0.7144726796329232, 0.9997806834748383, 0.0]","[-0.5039175385252631, 1.054061836326667, -0.012211545731531222]","[1.4653714736949988, 0.087723403273363, 0.0]","[0.9948099911269421, -0.04739146577977796, 0.09003959972059732, -3.173975160422534e-05]","[[0.9837857389494857, -0.008471067173943648, 0.17914759518494577], [-0.008597367261990731, 0.9955080959276648, 0.09428529163468807], [-0.17914157841153772, -0.09429672297280678, 0.9792938389067977]]","[1.8409985502110306, 0.22508431201718151, 0.1778041828179058]","[0.0, 0.0, 0.0]","[51.406178253906965, 48.71235279158749, 50.92448191898226, 49.78151405614451]"
4.874999999999918,"[-0.4059467503423135, -0.05080107082508838, -0.0014209655666736253]","[-0.707106781186669, 1.0, 0.0]","[-0.49488223809168264, 1.0588171105211528, -0.011870907592388479]","[1.4809609793858673, 1.439406085449205e-12, 0.0]","[0.994966664091967, -0.042772350979618186, 0.09061932685895883, -3.0610595739613666e-05]","[[0.9835762733252413, -0.007691090263238434, 0.18032903726852506], [-0.00781291635255408, 0.9963410501093357, 0.08510857891596162], [-0.18032380011994636, -0.08511967456228432, 0.9799173271826113]]","[1.8515291329340338, 0.22015508162161088, 0.17857379394825584]","[0.0, 0.0, 0.0]","[51.32529657559681, 48.84788783545609, 50.83358970134005, 49.812622348211384]"
4.879999999999918,"[-0.4084211615327719, -0.04550698527248262, -0.0014803201046355676]","[-0.6996633405134887, 0.9997806834748527, 0.0]","[-0.4857884670864119, 1.0631090312177252, -0.011504885012363384]","[1.496388081016433, -0.08772340327048482, 0.0]","[0.9951038772550199, -0.038125936112376815, 0.09118489788199044, -2.942502824286503e-05]","[[0.9833706270648375, -0.006894457262739116, 0.18147913457243725], [-0.00701158110151037, 0.9970928242594455, 0.07587316746241571], [-0.1814746471454497, -0.0758838999351977, 0.980463454787612]]","[1.8610472528560567, 0.21513185895673242, 0.1792756467868685]","[0.0, 0.0, 0.0]","[51.243503289026975, 48.988122520219754, 50.74208261741891, 49.84685791734606]"
4.884999999999918,"[-0.410850103868204, -0.040191440116393994, -0.0015378445296973845]","[-0.6921431738705317, 0.9991228300988728, 0.0]","[-0.47663719936631227, 1.0669350119281598, -0.011114030086124757]","[1.5116510868311543, -0.17540832815844903, 0.0]","[0.9952212183832164, -0.03345484357246764, 0.09173602960148075, -2.8183756294193373e-05]","[[0.9831690001572644, -0.006081930895998155, 0.18259717206556522], [-0.006194127185109047, 0.9977615452944354, 0.06658476943021897], [-0.1825934005329328, -0.06659511129382571, 0.9809305486289961]]","[1.869534562473659, 0.21001809085877723, 0.17990786715766316]","[0.0, 0.0, 0.0]","[51.16089566195575, 49.13284345578974, 50.65008728604678, 49.88418126914341]"
4.889999999999918,"[-0.41323328986503555, -0.0348567650567532, -0.0015934146801280082]","[-0.6845471059288141, 0.9980267284282932, 0.0]","[-0.46742942980545626, 1.0702926609335675, -0.010698957079755095]","[1.5267483230694476, -0.2630163131563984, 0.0]","[0.9953183189206741, -0.028761746510166265, 0.09227245111983666, -2.6887640172764858e-05]","[[0.9829715880827845, -0.0052543101763279, 0.1836824685335537], [-0.005361357219593901, 0.9983455224294796, 0.05724922439451539], [-0.18367937519159006, -0.05725914834836967, 0.9813171134040447]]","[1.8769740859578208, 0.2048175005738407, 0.18046866863781072]","[0.0, 0.0, 0.0]","[51.0775758644471, 49.281822970170964, 50.557734549244216, 49.924545248774315]"
4.894999999999918,"[-0.4155704370140628, -0.02950530175208536, -0.0016469094655267836]","[-0.6768759696827878, 0.9964928592495332, 0.0]","[-0.4581661745271306, 1.0731797855692846, -0.010260342281490753]","[1.5416781341492238, -0.350508930506612, 0.0]","[0.9953948556408251, -0.024049364926998305, 0.09279390474710698, -2.5537694934903903e-05]","[[0.9827785811792221, -0.004412428776202337, 0.18473437917087987], [-0.00451410913685485, 0.9988432547888686, 0.04787248877466351], [-0.18473192250950032, -0.047881967744388514, 0.981621838576786]]","[1.883350300261185, 0.19953407723019007, 0.18095635860857073]","[0.0, 0.0, 0.0]","[50.99365079835, 49.434820083661236, 50.46515914512148, 49.96789509890254]"
4.899999999999918,"[-0.4178612678866985, -0.02413940282423894, -0.0016982111769342373]","[-0.6691306063589857, 0.9945218953683092, 0.0]","[-0.44884847107724757, 1.0755943965139945, -0.00979892360112197]","[1.5564388828484599, -0.4378478030554918, 0.0]","[0.9954505521501127, -0.019320461534146453, 0.09330014687898895, -2.4135091321066562e-05]","[[0.9825901640197131, -0.0035571532178479423, 0.18575229805495933], [-0.003653254377774939, 0.99925343836721, 0.03846062458879181], [-0.18575043285054535, -0.03846963181905259, 0.9818436047169335]]","[1.8886492106522823, 0.19417206381002777, 0.18136934407250596]","[0.0, 0.0, 0.0]","[50.90923188887532, 49.59158155686709, 50.37249934406484, 50.01416855153395]"
4.904999999999918,"[-0.4201055102420847, -0.018761430841668966, -0.0017472057949398472]","[-0.6613118653237811, 0.992114701314521, 0.0]","[-0.4394773785355224, 1.0775347120632939, -0.009315499909205749]","[1.571028950484717, -0.5249946210869315, 0.0]","[0.9954851802312529, -0.014577837390910509, 0.09379094883046739, -2.2681155861235832e-05]","[[0.9824065148060916, -0.0026893808925187723, 0.18673566048552004], [-0.0027796959106402746, 0.9995749722851387, 0.029019787590687296], [-0.18673433791671212, -0.029028296739202486, 0.9819814891489697]]","[1.892858420111267, 0.1887359436752811, 0.18170613720144685]","[0.0, 0.0, 0.0]","[50.82443483836044, 49.75184300344417, 50.27989654952908, 50.06329595375808]"
4.9099999999999175,"[-0.4223028971347623, -0.013373757281352497, -0.001793783294485876]","[-0.6534206039902363, 0.9892723329630388, 0.0]","[-0.4300539775610845, 1.0789991623667283, -0.008810930108950968]","[1.5854467370926664, -0.611911159126328, 0.0]","[0.9954985610151842, -0.009824327342031309, 0.0942660976199469, -2.1177370154533443e-05]","[[0.9822278047820514, -0.0018100379175186258, 0.18768394517318135], [-0.0018943660835783215, 0.9998069642875913, 0.01955621484778395], [-0.18768311295951476, -0.019564200079953235, 0.9820347708635666]]","[1.8959671920626884, 0.18323042571454104, 0.18196536058080118]","[0.0, 0.0, 0.0]","[50.73937934259998, 49.91533005787903, 50.18749486528603, 50.11520042706558]"
4.914999999999917,"[-0.42445316702256775, -0.007978761469518855, -0.0018378379450306307]","[-0.6454576877240831, 0.9859960370705628, 0.0]","[-0.42057937036955034, 1.0799863936062732, -0.008286131935483847]","[1.5996906615995328, -0.6985592927074787, 0.0]","[0.9954905659719097, -0.0050627952743335205, 0.09472539669899556, -1.9625369305346354e-05]","[[0.9820541976701256, -0.0009200768415397115, 0.18859667626204746], [-0.0009982243215284595, 0.9999487354377101, 0.010076211824306744], [-0.18859627882513957, -0.010083647907877998, 0.9820029346484562]]","[1.8979665059684836, 0.17766042819262598, 0.182145752117388]","[0.0, 0.0, 0.0]","[50.65418877053462, 50.081759588393105, 50.09544063111689, 50.16979805970096]"
4.919999999999917,"[-0.42655606387441547, -0.002578829501487489, -0.00187926860470805]","[-0.6374239897488239, 0.9822872507287539, 0.0]","[-0.41105468063898826, 1.0804952720933607, -0.007742080479179454]","[1.6137591619984795, -0.7849010150952476, 0.0]","[0.9954611177116326, -0.0002961292146309541, 0.09516866662313087, -1.8026939505211014e-05]","[[0.9818858491364096, -2.0474210311610996e-05, 0.1894734251721821], [-9.225467970672038e-05, 0.9999998239650354, 0.0005861390383751817], [-0.18947340381896835, -0.0005930014375592087, 0.9818856744013272]]","[1.8988491053566405, 0.17203106139510616, 0.1822461695797999]","[0.0, 0.0, 0.0]","[50.56898980836599, 50.25084094475547, 50.00388192944292, 50.22699813124755]"
4.924999999999917,"[-0.4286113372776104, 0.0028236468589793147, -0.0019179790071039474]","[-0.6293203910499733, 0.9781476007338783, 0.0]","[-0.40148105334264933, 1.0805248882608636, -0.007179806431827562]","[1.6276506955199004, -0.8708984539565746, 0.0]","[0.9954101905888824, 0.004472763707845117, 0.09559574565943225, -1.638401475680139e-05]","[[0.9817229062867625, 0.0008877719941231594, 0.19031381224903038], [0.0008225367331164444, 0.9999599882327559, -0.008907601633985431], [-0.19031410537633675, 0.008901336665555145, 0.981682895593262]]","[1.8986095379187637, 0.1663476091726106, 0.18226559474244156]","[0.0, 0.0, 0.0]","[50.48391206957731, 50.42227723075619, 49.91296806559281, 50.286703368404275]"
4.929999999999917,"[-0.43061874254432364, 0.008226271300283632, -0.001953878039263085]","[-0.6211477802784464, 0.9735789028732396, 0.0]","[-0.3918596545068207, 1.0800745605259585, -0.006600394056573075]","[1.6413637388006035, -0.9565138879725478, 0.0]","[0.9953378111037198, 0.009240962410107002, 0.09600649032716486, -1.4698672743715679e-05]","[[0.9815655071980182, 0.0018036450259889837, 0.19111750820821685], [0.0017451244469695443, 0.9998292087953682, -0.0183985809315005], [-0.19111805152774605, 0.018392936259570135, 0.9813947168575902]]","[1.8972441873714285, 0.16061550949941797, 0.18220313710677874]","[0.0, 0.0, 0.0]","[50.399087672631104, 50.595766591169735, 49.82284902473902, 50.348810230672846]"
4.934999999999917,"[-0.43257804081685775, 0.013626644102913425, -0.0019868800095459503]","[-0.6129070536531143, 0.9685831611287178, 0.0]","[-0.3821916708926722, 1.0791438389995165, -0.006004978884803002]","[1.6548967880508567, -1.041709763384162, 0.0]","[0.9952440580955825, 0.01400553708984982, 0.09640077586803673, -1.2973129857173503e-05]","[[0.981413780487477, 0.0027261121446306856, 0.19188423536563243], [0.002674466423009668, 0.9996076895250455, -0.027880356377788004], [-0.19188496214823797, 0.02787535389865333, 0.9810214706857309]]","[1.8947512968410465, 0.1548403341702561, 0.18205803717594485]","[0.0, 0.0, 0.0]","[50.31465078847446, 50.771003503227746, 49.73367490876672, 50.41320922445124]"
