t,p,p_d,v,v_d,q,R,w,fa,pwm
6.424999999999885,"[1.1788966138818104, -0.027023254445825106, 0.022299033520480592]","[-0.2079116908172851, 0.9781476007339064, 0.0]","[0.05412493453787556, 1.1179730700368478, -0.012524360748172422]","[-4.097255088789496, -0.8708984539560204, 0.0]","[-0.8824495036590226, -0.006610263962908792, 0.4703606888630619, -1.6569588072110532e-05]","[[0.5575216441954293, -0.006247660271861043, -0.8301388937971481], [-0.006189172972780769, 0.9999126082715789, -0.011682035671967524], [0.8301393319145518, 0.011650860940528425, 0.5574342535652131]]","[1.0628000853660695, 0.04116288739289706, -0.5678766823792601]","[10.0, 0.0, 0.0]","[65.71265799836382, 65.61329959992118, 66.86315681947084, 65.53569451329153]"
6.429999999999885,"[1.1791672385544998, -0.021433389095640867, 0.02223641171673973]","[-0.22835087011018593, 0.9735789028732704, 0.0]","[0.03194905838036431, 1.1169573831846502, -0.013108608869898288]","[-4.078117771942236, -0.9565138879719962, 0.0]","[-0.8824763582430349, -0.009622654231625508, 0.47025831355355857, -1.419197690612025e-05]","[[0.5577142366647015, -0.009075314469939215, -0.829983414827538], [-0.009025218133553685, 0.9998148086482527, -0.016996877516165344], [0.8299839610854844, 0.016970181935661893, 0.5575290461186031]]","[1.0617823024611148, 0.056415719258419206, -0.567499076736567]","[10.0, 0.0, 0.0]","[65.80996943869212, 65.51869342803849, 66.9577758829973, 65.41819608637934]"
6.434999999999885,"[1.1793269838464016, -0.015848602179717616, 0.02217086867239024]","[-0.24868988716438956, 0.9685831611287505, 0.0]","[0.009796378278609536, 1.115479799121832, -0.013691116395496434]","[-4.057191657857149, -1.0417097633836276, 0.0]","[-0.8825131542673533, -0.01263226723248799, 0.47011802585095147, -1.1817686588758177e-05]","[[0.5579780832606929, -0.01189817159445301, -0.8297703851749787], [-0.01185645453898266, 0.9996808513698188, -0.022307395416760682], [0.829770982311679, 0.02228517258680375, 0.5576589351891423]]","[1.0604664215289832, 0.07165488662602959, -0.5670149642145549]","[10.0, 0.0, 0.0]","[65.90531907117557, 65.4217894864559, 67.05025898489218, 65.29830891215387]"
6.439999999999885,"[1.1793759657377947, -0.010271203184108455, 0.02210241309041276]","[-0.2689198206147984, 0.9631625667977887, 0.0]","[-0.012323645794501282, 1.1135409375726506, -0.014271833146799631]","[-4.034485925419495, -1.126448710464181, 0.0]","[-0.8825598939347111, -0.01563829300022127, 0.469939865643214, -9.446092902517326e-06]","[[0.5583130451800186, -0.014714788108326679, -0.8294998605139977], [-0.014681441137326107, 0.9995108874056211, -0.027612338614449363], [0.8295004513970717, 0.02759458223193151, 0.5578239329425544]]","[1.0588522822466753, 0.0868775014327952, -0.5664242269637202]","[10.0, 0.0, 0.0]","[65.99873477983911, 65.32256130819574, 67.14063292719895, 65.1760009771456]"
6.444999999999885,"[1.1793143475088221, -0.0047034984962452024, 0.02203105392467876]","[-0.28903179694400927, 0.9573194975322068, 0.0]","[-0.03440156672166534, 1.1111416123237794, -0.0148507106742786]","[-4.010010534113937, -1.210693559910875, 0.0]","[-0.8826165805963619, -0.01863992122028917, 0.46972388159769907, -7.07658436270515e-06]","[[0.5587189500134255, -0.017523724117924123, -0.829171908586473], [-0.01749874047515407, 0.9993051065736469, -0.03291045514142499], [0.8291724362143731, 0.03289715897872378, 0.5580240567873845]]","[1.0569396909976645, 0.10208066116532793, -0.5657267280373831]","[10.0, 0.0, 0.0]","[66.09024431685819, 65.22098292667083, 67.22892430975612, 65.05124073625518]"
6.449999999999885,"[1.1791423396752139, 0.0008522095653736945, 0.021956800371307365]","[-0.3090169943744869, 0.9510565162953032, 0.0]","[-0.05642795434249811, 1.1082828309610155, -0.015427702122366058]","[-3.983776219656034, -1.2944073591483818, 0.0]","[-0.8826832187364373, -0.02163634116437559, 0.4694701311903998, -4.708561812586179e-06]","[[0.5591955917957967, -0.020323544186832018, -0.8287866092474196], [-0.02030691951284661, 0.9990637374376966, -0.038200491579565184], [0.8287870167516187, 0.03819164946303769, 0.5582593293221753]]","[1.0547284217381783, 0.11726144816381905, -0.5649223117924599]","[10.0, 0.0, 0.0]","[66.17987532472957, 65.11702885920391, 67.31515955311025, 64.92399709038253]"
6.454999999999885,"[1.1788601999035013, 0.006393623720178773, 0.021879661860695534]","[-0.3288666467381247, 0.9443763702376408, 0.0]","[-0.0783933995505882, 1.1049657945212163, -0.016002762098031677]","[-3.9557944892831554, -1.377553388537603, 0.0]","[-0.8827598139552187, -0.02462674162809216, 0.4691786807358671, -2.341438018493301e-06]","[[0.5597427310749381, -0.023112818150561862, -0.8283440545123197], [-0.023104550441003492, 0.9987870471826019, -0.04348119282147683], [0.8283442851602763, 0.04347679861027466, 0.5585297782794691]]","[1.0522182168123386, 0.13241692893021312, -0.5640108042764298]","[10.0, 0.0, 0.0]","[66.26765535671188, 65.01067409215081, 67.39936491941843, 64.79423936578817]"
6.4599999999998845,"[1.1784682329057483, 0.011918452692784853, 0.021799648050205376]","[-0.34857204732135894, 0.9372819894920612, 0.0]","[-0.10028851838437436, 1.1011918970592791, -0.0165758465423911]","[-3.9260776167070466, -1.4600951774820465, 0.0]","[-0.8828463729512841, -0.027610310870746724, 0.4688496054177526, 2.536273111484098e-08]","[[0.5603600949992341, -0.02589012193163183, -0.827844348605953], [-0.025890211497212517, 0.9984753414672403, -0.04875130183397936], [0.8278443458048614, 0.04875134939920526, 0.5588354364664768]]","[1.049408787719859, 0.14754415343671173, -0.5629920136022099]","[10.0, 0.0, 0.0]","[66.35361189557375, 64.90189406759173, 67.48156653149915, 64.66193729510698]"
6.464999999999884,"[1.1779667903138265, 0.017424412178081248, 0.02171676881749342]","[-0.3681245526842274, 0.9297764858884298, 0.0]","[-0.12210395610993738, 1.0969627251300464, -0.017146912605138277]","[-3.8946386367301664, -1.5419965204250632, 0.0]","[-0.8829429035024795, -0.030586236557016797, 0.4684829893199597, 2.3924050187159533e-06]","[[0.5610473774242218, -0.028654038354490177, -0.8272876080127046], [-0.02866248778262449, 0.9981289642551094, -0.05400955942362255], [0.8272873153140413, 0.054014042627841874, 0.5591763417022254]]","[1.046299815839404, 0.16264015443238378, -0.5618657303125772]","[10.0, 0.0, 0.0]","[66.43777237058445, 64.79066467171188, 67.56179038990558, 64.5270610001909]"
6.469999999999884,"[1.1773562705332767, 0.02290922580373148, 0.02163103425446773]","[-0.38751558645165834, 0.9218631515886875, 0.0]","[-0.14383039129380323, 1.0922800571850817, -0.017715918521591024]","[-3.8614913395282056, -1.6232214927307602, 0.0]","[-0.8830494144456678, -0.03355370570038016, 0.46807892545838403, 4.7602426795174525e-06]","[[0.5618042390381293, -0.03140315795974008, -0.8266739615283308], [-0.031419972077783145, 0.9977482976222247, -0.05925470400384925], [0.8266733226332031, 0.059263616680962646, 0.5595525367509935]]","[1.0428909531114183, 0.17770194674477807, -0.5606317277359161]","[10.0, 0.0, 0.0]","[66.52016417274308, 64.676962224896, 67.64006238807842, 64.389580976794]"
6.474999999999884,"[1.1766371185768076, 0.02837062608965689, 0.021542454661859774]","[-0.4067366430753551, 0.913545457642799, 0.0]","[-0.16545853986385156, 1.087145862884326, -0.018282823492143906]","[-3.8266502646012572, -1.7037344664417458, 0.0]","[-0.8831659156551955, -0.03651190460816465, 0.4676375158132372, 7.12941916870828e-06]","[[0.5626303075063914, -0.03413607981712757, -0.8260035503131825], [-0.034161265657160454, 0.9973337615421113, -0.06448547136343129], [0.826002509078492, 0.06449880729890826, 0.5599640692518172]]","[1.039181822684067, 0.19272652657422296, -0.5592897623350679]","[10.0, 0.0, 0.0]","[66.60081466821241, 64.56076347361727, 67.71640832553038, 64.24946808120572]"
6.479999999999884,"[1.1758098258774883, 0.03380635540407852, 0.021451040544399055]","[-0.42577929156463384, 0.904827052466226, 0.0]","[-0.18697915915642882, 1.0815623023227066, -0.018847587563924392]","[-3.790130694396269, -1.7835001259068268, 0.0]","[-0.883292418020022, -0.03946001882808871, 0.4671588713619497, 9.500467911209718e-06]","[[0.5635251776351409, -0.036851412336755186, -0.8252765279468872], [-0.036884979101849645, 0.9968858136476559, -0.06970059443582252], [0.8252750283923167, 0.06971834734728977, 0.5604109916438325]]","[1.0351720195262188, 0.20771087077826134, -0.5578395740511373]","[10.0, 0.0, 0.0]","[66.67975120993297, 64.44204558417579, 67.79085391906652, 64.10669351889696]"
6.484999999999884,"[1.174874930081706, 0.03921416691569205, 0.021356802606579434]","[-0.44463517918449197, 0.8957117602396291, 0.0]","[-0.20838305194776888, 1.0755317251718337, -0.019410171514451964]","[-3.7519486476037343, -1.8624834832714416, 0.0]","[-0.8834289334194427, -0.042397233096174304, 0.4666431121126559, 1.1873912631149246e-05]","[[0.564488411553651, -0.039547774077986445, -0.8244930604845092], [-0.03958973310987145, 0.9964049489695979, -0.07489880306909122], [0.8244910468003429, 0.07492096658726383, 0.5608933610872079]]","[1.0308611110114985, 0.22265193614402717, -0.5562808866441452]","[10.0, 0.0, 0.0]","[66.75700114745743, 64.3207861382721, 67.86342481213768, 63.96122883514542]"
6.489999999999884,"[1.1738330148219673, 0.04459182554155122, 0.021259751749007173]","[-0.4632960351194297, 0.8862035792314406, 0.0]","[-0.229661070467826, 1.0690566697369808, -0.01997053673710477]","[-3.712120872131298, -1.9406498938246386, 0.0]","[-0.8835754746973397, -0.04532273128592425, 0.4660903671382672, 1.425026765848527e-05]","[[0.5655195389156904, -0.0422237945555091, -0.8236533265142072], [-0.04227415930355274, 0.9958916996514275, -0.08007882379611145], [0.8236507430699997, 0.0801053914460505, 0.5614112393793984]]","[1.0262486374771487, 0.23754665864713026, -0.5546134080323709]","[10.0, 0.0, 0.0]","[66.83259183489284, 64.1969631306025, 67.93414658211212, 63.81304590790998]"
6.494999999999884,"[1.1726847094696282, 0.04993710889023613, 0.02115989906532165]","[-0.4817536741012869, 0.8763066800440991, 0.0]","[-0.25080412039463806, 1.0621398619296019, -0.020528645128198554]","[-3.6706648377576037, -2.0179650711953254, 0.0]","[-0.8837320556348855, -0.04823569635866578, 0.4655007746111448, 1.6630038210579224e-05]","[[0.566618057119732, -0.044878115042027565, -0.8227575172164244], [-0.04493690103344005, 0.9953466346404729, -0.08523937960471009], [0.8227543085705301, 0.08527034478738543, 0.5619646928664375]]","[1.0213341127624578, 0.2523919526941814, -0.5528368306324263]","[10.0, 0.0, 0.0]","[66.90655063702667, 64.07055496839908, 68.00304474569988, 63.66211694280295]"
6.499999999999884,"[1.1714306888676551, 0.05524780819988414, 0.02105725583968066]","[-0.4999999999995786, 0.866025403784682, 0.0]","[-0.27180316482734085, 1.0547842141557038, -0.02108445897548905]","[-3.6275987284694544, -2.09439510239143, 0.0]","[-0.8838986909216238, -0.05113531031497416, 0.4648744818383878, 1.9013720646347137e-05]","[[0.5677834315479378, -0.04750938936705985, -0.8218058364246493], [-0.04757661417821527, 0.9947703593549395, -0.09037918970748676], [0.8218019473346273, 0.09041454568161991, 0.5625537923489635]]","[1.016117024730505, 0.26718471034824604, -0.5509508317019605]","[10.0, 0.0, 0.0]","[66.97890493357096, 63.94154047305539, 68.07014476236026, 63.508414470381275]"
6.5049999999998835,"[1.1700716730435183, 0.060521729270662655, 0.020951833544803213]","[-0.5180270093727098, 0.8553642601607612, 0.0]","[-0.29264922823596673, 1.0469928241204447, -0.021637940847910774]","[-3.5829414344857544, -2.1699064626751947, 0.0]","[-0.8840753961248408, -0.054020754147099954, 0.4642116452977539, 2.1401802691135427e-05]","[[0.5690150958238304, -0.05011628471131754, -0.8207985006877943], [-0.05019196794008534, 0.9941635153266827, -0.09549696931104082], [0.8207938761217084, 0.09553670917519919, 0.5631786129826619]]","[1.0105968357779402, 0.2819218005350806, -0.5489550736870407]","[10.0, 0.0, 0.0]","[67.04968212153695, 63.809898883852476, 68.13547203578425, 63.35191134574266]"
6.509999999999883,"[1.1686084269023385, 0.06575669339126487, 0.02084364384056366]","[-0.5358267949785835, 0.8443279255022772, 0.0]","[-0.3133334003861702, 1.0387689735493875, -0.02218905348636949]","[-3.536712543971552, -2.2444660302683763, 0.0]","[-0.8842621876571454, -0.056891207792335675, 0.4635124306742352, 2.379476363037006e-05]","[[0.570312452088543, -0.05269748239615186, -0.8197357393342446], [-0.05278164563512216, 0.9935267798194771, -0.10059142938436072], [0.8197303244828764, 0.10063554605927125, 0.5638392341727831]]","[1.0047729833370762, 0.29660006822907914, -0.5468492045762167]","[10.0, 0.0, 0.0]","[67.11890961567052, 63.67560986391528, 68.19905191333751, 63.19258075061531]"
6.514999999999883,"[1.1670417599004077, 0.0709505382590118, 0.02073269857313181]","[-0.5533915492429384, 0.832921240710369, 0.0]","[-0.3338468402370378, 1.0301161268268966, -0.02273775969540729]","[-3.488932334446121, -2.318041100880386, 0.0]","[-0.8844590827421647, -0.05974585008726849, 0.46277701289731454, 2.6193074470303572e-05]","[[0.5716748712955233, -0.05525167866755333, -0.8186177945376367], [-0.05534434547803414, 0.992860865422545, -0.1056612764261488], [0.8186115348276342, 0.10570976263719666, 0.5645357394623768]]","[0.9986448803752255, 0.31121633361723483, -0.5446328582633965]","[10.0, 0.0, 0.0]","[67.18661484703675, 63.53865350834005, 68.26090968365045, 63.030396197821986]"
6.519999999999883,"[1.1653725256992225, 0.07610111889314629, 0.020619009774654775]","[-0.5707135676840278, 0.8211492091339847, 0.0]","[-0.354180779810148, 1.0210379295522187, -0.02328402223556594]","[-3.4396217638885265, -2.3905994020535504, 0.0]","[-0.8846660993782535, -0.06258385872287783, 0.4620055761789256, 2.8597198064088826e-05]","[[0.5731016935235584, -0.05777758547419832, -0.8174449213844326], [-0.05787878136085634, 0.9921665196191103, -0.11070521223087866], [0.8174377624924185, 0.11075806049075347, 0.5652682164138676]]","[0.9922119158953774, 0.32576739124077736, -0.5423056549215239]","[10.0, 0.0, 0.0]","[67.25282525960925, 63.39901035471701, 68.32107057209834, 62.86533153846099]"
6.524999999999883,"[1.1636016218001717, 0.08120630854090738, 0.020502589663476945]","[-0.587785252292077, 0.8090169943752352, 0.0]","[-0.37432652802806704, 1.0115382070138406, -0.023827803716273237]","[-3.388802461544712, -2.4621091073189496, 0.0]","[-0.8848832563001265, -0.06540441020044829, 0.46119831405215, 3.100758920186225e-05]","[[0.5745922283079677, -0.06027393123903807, -0.8162173879433567], [-0.06038368362504991, 0.9914445243297219, -0.11572193365339835], [0.8162092758110229, 0.11577913624484924, 0.566036756483572]]","[0.9854734554436878, 0.3402500091125878, -0.5398672013892859]","[10.0, 0.0, 0.0]","[67.31756830490181, 63.256661396044315, 68.37955973431652, 62.697360971743784]"
6.529999999999883,"[1.1617299891600315, 0.08626399957597658, 0.02038345064489558]","[-0.6045991148619839, 0.796529918024493, 0.0]","[-0.3942754745204791, 1.0016209625827752, -0.024369066489083026]","[-3.336496718440303, -2.5325388501564, 0.0]","[-0.8851105729382966, -0.06820667978828045, 0.4603554294106774, 3.3424694663174494e-05]","[[0.5761457549898014, -0.06273946162393361, -0.8149354753367725], [-0.06285779982650806, 0.9906956954300977, -0.12071013237191852], [0.8149263561869887, 0.12077168133057686, 0.5668414548887397]]","[0.9784288416284216, 0.3546609278099717, -0.5373170915729876]","[10.0, 0.0, 0.0]","[67.38087143468053, 63.11158809605767, 68.43640224778241, 62.526459057528946]"
6.534999999999883,"[1.159758611787429, 0.09127210438889045, 0.020261605312450165]","[-0.6211477802779246, 0.7836934573261455, 0.0]","[-0.41401909339616416, 0.9912903760254757, -0.024907772541102914]","[-3.2827274776029394, -2.60185773775298, 0.0]","[-0.8853480693762156, -0.07098984147919607, 0.4594771345490645, 3.584895323039803e-05]","[[0.577761523082867, -0.06517294028684328, -0.8135994778140739], [-0.06529989549297005, 0.9899208822432225, -0.12566849464924587], [0.8135892981680458, 0.12573438174647342, 0.5676824104666791]]","[0.971077394655061, 0.36899685954230477, -0.5346549068657117]","[10.0, 0.0, 0.0]","[67.44276209157647, 62.96377240722643, 68.49162310122358, 62.3526007319125]"
6.539999999999883,"[1.1576885163204482, 0.09622855626901783, 0.02013706644974465]","[-0.6374239897483095, 0.7705132427761038, 0.0]","[-0.43354894697905866, 0.9805508017371284, -0.02544388338844442]","[-3.2275183239987415, -2.6700353645535793, 0.0]","[-0.8855957663049961, -0.07375306794884429, 0.45856365120382175, 3.8280795661952244e-05]","[[0.5794387526584007, -0.06757314963107319, -0.8122097028271784], [-0.06770875487334924, 0.9891209670054277, -0.130595701092143], [0.812198409522684, 0.13066591781786194, 0.5685597255255056]]","[0.9634184128834898, 0.3832544871922127, -0.5318802165861142]","[10.0, 0.0, 0.0]","[67.50326769772255, 62.813196791347565, 68.5452471820792, 62.175761325718234]"
6.544999999999883,"[1.1555207715855529, 0.10113131027770347, 0.020009847032802428]","[-0.6534206039897336, 0.7569950556520774, 0.0]","[-0.45285668950665003, 0.9694067668961281, -0.025977359969535624]","[-3.1708934741871504, -2.737041825597803, 0.0]","[-0.8858536849755969, -0.07649553051483154, 0.45761521059536436, 4.0720644623773146e-05]","[[0.5811766347471791, -0.06993889154610841, -0.8107664711082015], [-0.07008318167848662, 0.9882968643061674, -0.13549042640872333], [0.8107540113189479, 0.13556496395418366, 0.5694735056860298]]","[0.9554511734119022, 0.39743046333040705, -0.5289925784390311]","[10.0, 0.0, 0.0]","[67.56241564128288, 62.65984424294333, 68.59729926182064, 61.99591658620676]"
6.549999999999883,"[1.1532564881380196, 0.10597834411218411, 0.01987996023295475]","[-0.6691306063584895, 0.7431448254777262, 0.0]","[-0.47193407078897537, 0.957862969540587, -0.026508162538138026]","[-3.112877765698791, -2.802847729637219, 0.0]","[-0.886121847148338, -0.0792163990967093, 0.4566320534708587, 4.316891457794016e-05]","[[0.5829743317588634, -0.07226898813954452, -0.8092701167494037], [-0.0724219998128453, 0.9874495205011915, -0.14035133916381234], [0.8092564380055406, 0.14043018840425167, 0.5704238597142754]]","[0.947174932693301, 0.4115214092034383, -0.5259915390002563]","[10.0, 0.0, 0.0]","[67.62023326090686, 62.50369831550455, 68.64780397920875, 61.813042702020574]"
6.5549999999998825,"[1.1508968177840748, 0.11076765895988705, 0.019747419420264062]","[-0.6845471059283287, 0.7289686274217496, 0.0]","[-0.4907729398265158, 0.9459242765677772, -0.027036250555913223]","[-3.0534966461408044, -2.867424212027455, 0.0]","[-0.886400275039622, -0.08191484217686897, 0.45561443014800174, 4.562601162709315e-05]","[[0.5848309779183576, -0.07456228245964487, -0.807720987285502], [-0.07472405409666573, 0.9865799130988117, -0.14517710153223295], [0.8077060374953355, 0.14526025300938256, 0.5714108993441007]]","[0.9385889271899223, 0.4255239136942797, -0.5228766342277965]","[10.0, 0.0, 0.0]","[67.6767478279462, 62.344743150821294, 68.69678582129139, 61.62711633171159]"
6.559999999999882,"[1.1484429530849423, 0.11549728034272594, 0.019612238167484496]","[-0.6996633405130142, 0.7144726796331473, 0.0]","[-0.5093652483853012, 0.933595721657455, -0.02756158258438547]","[-2.9927761620348123, -2.9307429473890387, 0.0]","[-0.8866889912657137, -0.08459002676240614, 0.45456260055976244, 4.809233331347375e-05]","[[0.5867456797189468, -0.07681763920805179, -0.8061194437784347], [-0.07698821097810515, 0.9856890501189258, -0.1499663690499993], [0.8061031712513864, 0.15005381295439116, 0.5724347390893626]]","[0.9296923740719657, 0.4394345322551757, -0.5196473900021172]","[10.0, 0.0, 0.0]","[67.73198652661179, 62.18296351130703, 68.74426910239914, 61.43811463566587]"
6.564999999999882,"[1.1458961268430157, 0.12016525895101321, 0.01947443025456257]","[-0.714472679632456, 0.6996633405137201, 0.0]","[-0.5277030545275564, 0.9208825031200621, -0.028084116176152668]","[-2.930742947391996, -2.9927761620319164, 0.0]","[-0.8869880187834401, -0.08724111834803361, 0.4534768343001242, 5.056826837108066e-05]","[[0.5887175163919759, -0.07903394544218598, -0.8044658609046783], [-0.07921335923488906, 0.9847779694244694, -0.154717790363434], [0.8044482143755359, 0.15480951651646183, 0.5734954960450442]]","[0.9204844719656337, 0.45324978581337055, -0.5163033226976563]","[10.0, 0.0, 0.0]","[67.78597643176484, 62.01834481570893, 68.79027794074639, 61.24601531202557]"
6.569999999999882,"[1.1432576115703779, 0.12476967146661352, 0.019334009673681807]","[-0.7289686274210733, 0.6845471059290489, 0.0]","[-0.5457785260962504, 0.9077899816708453, -0.028603807765197595]","[-2.8674242120304716, -3.0534966461379716, 0.0]","[-0.8872973808276581, -0.08986728088013417, 0.452357410670856, 5.305419643001332e-05]","[[0.5907455403928217, -0.0812101112668675, -0.8027606270452086], [-0.08139841066500456, 0.9838477380249269, -0.15943000697624846], [0.8027415556997188, 0.15952600481193766, 0.5745932896767394]]","[0.9109644017577037, 0.4669661596491067, -0.5128439397882726]","[10.0, 0.0, 0.0]","[67.83874448443329, 61.85087317822169, 68.83483623279437, 61.05079663655391]"
6.574999999999882,"[1.1405287189398967, 0.12930862137496776, 0.01919099063485582]","[-0.7431448254770627, 0.6691306063592264, 0.0]","[-0.5635839441519285, 0.894323678130979, -0.029120612556154942]","[-2.8028477296403054, -3.112877765696012, 0.0]","[-0.8876171008453317, -0.09246767672206341, 0.4512046187293472, 5.5550487671357454e-05]","[[0.5928287779028957, -0.08334507051469951, -0.8010041443782044], [-0.0835423007659691, 0.9828994513515347, -0.16410165299466262], [0.8009835978800613, 0.16420191154110253, 0.575728241597857]]","[0.9011313274626436, 0.480580102246246, -0.5092687404891655]","[10.0, 0.0, 0.0]","[67.89031746506599, 61.680535451079436, 68.87796762541595, 60.852437506553784]"
6.579999999999882,"[1.137710799219137, 0.13378023976562267, 0.019045387572075044]","[-0.7569950556514341, 0.6534206039904789, 0.0]","[-0.5811117063602304, 0.8804892710568246, -0.029634484412394354]","[-2.737041825600925, -3.1708934741844557, 0.0]","[-0.8879472024260611, -0.09504146662082788, 0.4500187573375362, 5.805750243128574e-05]","[[0.5949662293474123, -0.08543778141475637, -0.7991968289745943], [-0.0856439894022112, 0.981934232503777, -0.16873135487067145], [0.7991747574938766, 0.16883586273106446, 0.5769004753338836]]","[0.8909843971583602, 0.49408802411628633, -0.5055772164377768]","[10.0, 0.0, 0.0]","[67.94072196423797, 61.50731927103605, 68.91969548548778, 60.650917489444524]"
6.584999999999882,"[1.134805240687336, 0.13818268612090678, 0.018897215150013073]","[-0.7705132427754717, 0.6374239897490735, 0.0]","[-0.5983543303285307, 0.8662925942984999, -0.030145375742778684]","[-2.67003536455678, -3.2275183239960943, 0.0]","[-0.888287709228888, -0.09758780967527904, 0.4488001352119602, 6.0575590753243384e-05]","[[0.5971568699286481, -0.0874872272491178, -0.7973391108965376], [-0.08770246146009934, 0.9809532314667588, -0.1733177311435955], [0.797315465139652, 0.17342647647687792, 0.5781101160730155]]","[0.8805227439985847, 0.5074862965953341, -0.5017688524165494]","[10.0, 0.0, 0.0]","[67.98998435100168, 61.331213109651976, 68.9600428672285, 60.44621687578652]"
6.589999999999882,"[1.1318134690356934, 0.1425141490923993, 0.01874648827129918]","[-0.7836934573255318, 0.621147780278699, 0.0]","[-0.6153044568901533, 0.8517396344889783, -0.030653237386963034]","[-2.6018577377562235, -3.2827274776003685, 0.0]","[-0.8886386449052083, -0.10010586330598474, 0.447549070974956, 6.310509188636062e-05]","[[0.5993996501744026, -0.08949241699679779, -0.7954314342989441], [-0.08971672749015984, 0.9799576242990219, -0.17785939218009753], [0.795406165540135, 0.17797236268108765, 0.5793572904024347]]","[0.8697454873078919, 0.5207712506153879, -0.4978431271201429]","[10.0, 0.0, 0.0]","[68.03813073856577, 61.15220632783338, 68.99903247686524, 60.238316737451]"
6.594999999999882,"[1.1287369467512427, 0.1467728472648442, 0.018593222084364366]","[-0.7965299180238978, 0.6045991148627681, 0.0]","[-0.6319548533346455, 0.8368365284649778, -0.031158018499100083]","[-2.5325388501596846, -3.33649671843781, 0.0]","[-0.889000033017604, -0.10259478322695437, 0.4462658932070345, 6.564633372891428e-05]","[[0.6016934965013733, -0.09145238596461276, -0.7934742575341256], [-0.09168582433602272, 0.9789486122903465, -0.1823549399128781], [0.7934473176486114, 0.18247212279190733, 0.5806421260294841]]","[0.8586517337678483, 0.5339391754499214, -0.4937995139701063]","[10.0, 0.0, 0.0]","[68.08518694750818, 60.97028923455391, 69.03668663493943, 60.027198990747586]"
6.5999999999998815,"[1.1255771724845696, 0.15095702990716908, 0.018437431991868865]","[-0.8090169943746545, 0.5877852522928764, 0.0]","[-0.6482984165826194, 0.8215895606209451, -0.03165966642982277]","[-2.462109107322298, -3.388802461542279, 0.0]","[-0.889371896954411, -0.1050537234194166, 0.44495094050045475, 6.819963221491356e-05]","[[0.6040373117931418, -0.09336619640453901, -0.7914680532596776], [-0.0936088157496373, 0.9779274210890538, -0.18680296757830958], [0.7914393947584775, 0.18692434954029283, 0.5819647514869549]]","[0.847240578700813, 0.5469863174352901, -0.4896374819797303]","[10.0, 0.0, 0.0]","[68.13117846616746, 60.785453150258306, 69.07302723580348, 59.81284646528269]"
6.604999999999881,"[1.1223356804016564, 0.1550649777102738, 0.01827913365971975]","[-0.8211492091334208, 0.5707135676848392, 0.0]","[-0.6643281763037017, 0.8060051601974779, -0.03215812660637618]","[-2.390599402056949, -3.4396217638861644, 0.0]","[-0.8897542598398245, -0.10748183610786491, 0.443604561514015, 7.076529064253627e-05]","[[0.6064299759924641, -0.0952329381171053, -0.7894133085496867], [-0.0954847929922973, 0.9768952997983114, -0.1912020594533056], [0.7893828846162029, 0.19132762667620917, 0.5833252958216809]]","[0.8355111074605364, 0.5599088786682191, -0.4853564966722401]","[10.0, 0.0, 0.0]","[68.17613040826473, 60.59769047505321, 69.10807570444537, 59.595242978614856]"
6.609999999999881,"[1.119014039520138, 0.15909500351126118, 0.01811834302668787]","[-0.8329212407098242, 0.5533915492437584, 0.0]","[-0.6800372979761544, 0.790089898505573, -0.03265334241077406]","[-2.318041100883821, -3.488932334443839, 0.0]","[-0.890147144439339, -0.10987827173860955, 0.44222711502908024, 7.334359894236275e-05]","[[0.6088703467075463, -0.09705172904037035, -0.7873105250093555], [-0.09731287542101613, 0.9758535200409055, -0.19555079059177374], [0.7872782895377759, 0.19568052870443828, 0.5847238882655859]]","[0.8234623969375152, 0.5727030156808826, -0.480956021055389]","[10.0, 0.0, 0.0]","[68.22006746779685, 60.406994761815525, 69.14185295066744, 59.37437341690619]"
6.614999999999881,"[1.1156138530302573, 0.16304545300378906, 0.017955076314634]","[-0.8443279255017478, 0.5358267949794178, 0.0]","[-0.6954190858867626, 0.7738504860881267, -0.03314525505586104]","[-2.2444660302718704, -3.5367125439693345, 0.0]","[-0.8905505730603162, -0.11224217896109596, 0.44081897000685993, 7.593483288357383e-05]","[[0.6113572598319845, -0.09882171582403253, -0.7851602188931386], [-0.09909221105979134, 0.9748033749919329, -0.1998477265610464], [0.785126126528731, 0.1999816206203239, 0.5861606578883128]]","[0.811093517187136, 0.5853648380949792, -0.47643551665547246]","[10.0, 0.0, 0.0]","[68.26301387080872, 60.213360794774495, 69.17437932019142, 59.15022382240132]"
6.619999999999881,"[1.1121367576008234, 0.1669147054342297, 0.017789350039354695]","[-0.8553642601602476, 0.518027009373558, 0.0]","[-0.710466986069613, 0.7572937698201546, -0.03363380345916185]","[-2.1699064626787474, -3.582941434483603, 0.0]","[-0.8909645674474649, -0.11457270461227025, 0.439380505646947, 7.853925321656997e-05]","[[0.6138895301780378, -0.10054207438821572, -0.7829629212264797], [-0.1008219771552947, 0.9737461783788304, -0.20409142317873225], [0.7829269274078428, 0.20422945764589795, 0.5876357332305253]]","[0.7984035331909847, 0.5978904072557295, -0.47179444461423625]","[10.0, 0.0, 0.0]","[68.30499332424519, 60.01678467357337, 69.2056745429772, 58.92278148764208]"
