t,p,p_d,v,v_d,q,R,w,fa,pwm
4.929999999999917,"[0.0036868604244662505, -8.732191769565685e-06, 0.0003509649728187633]","[0, 0, 0]","[-0.004122117420226025, 9.763081773103516e-06, -0.0003955614860937127]","[0, 0, 0]","[-0.9999999724130757, -5.563293683783051e-07, -0.0002348904817220111, -6.505759044416383e-20]","[[0.9999998896529233, 2.613529465388493e-10, 0.0004697809504842103], [2.613529467990797e-10, 0.999999999999381, -1.112658706061778e-06], [-0.0004697809504842103, 1.112658706061778e-06, 0.9999998896523042]]","[-1.2439597319497486e-06, -0.0005252181841747761, -6.059968831390064e-19]","[0.0, 0.0, 0.0]","[49.52370192697467, 49.52384978035639, 49.52399833532677, 49.52385048238855]"
4.934999999999917,"[0.0036662498373651203, -8.683376360700168e-06, 0.00034898716538829473]","[0, 0, 0]","[-0.004099073614815024, 9.708503377183214e-06, -0.0003933322622019473]","[0, 0, 0]","[-0.9999999727206373, -5.532194691337465e-07, -0.0002335774362975957, -6.35868652536943e-20]","[[0.9999998908831628, 2.58439170493181e-10, 0.00046715485985150424], [2.584391707475285e-10, 0.9999999999993882, -1.1064389080845438e-06], [-0.00046715485985150424, 1.1064389080845438e-06, 0.9999998908825507]]","[-1.2370062648768587e-06, -0.0005222823276132777, 3.03497818633922e-19]","[0.0, 0.0, 0.0]","[49.52369638239324, 49.523843409397706, 49.52399113407201, 49.5238441075061]"
4.939999999999917,"[0.003645754469291045, -8.634833843814252e-06, 0.000347020504077285]","[0, 0, 0]","[-0.004076158630915496, 9.654230090220881e-06, -0.00039111560242418]","[0, 0, 0]","[-0.9999999730247698, -5.501269535554471e-07, -0.00023227173051398327, -6.438022568211942e-20]","[[0.9999998920996865, 2.555578788806585e-10, 0.00046454344849679985], [2.5555787913817935e-10, 0.9999999999993948, -1.1002538774312922e-06], [-0.00046454344849679985, 1.1002538774312922e-06, 0.9999998920990812]]","[-1.230091662695363e-06, -0.0005193628803958864, 2.1224872228260134e-18]","[0.0, 0.0, 0.0]","[49.52369086927477, 49.523837074519825, 49.523983973537746, 49.523837768726374]"
4.944999999999917,"[0.0036253736761364674, -8.586562693363147e-06, 0.0003450649260651641]","[0, 0, 0]","[-0.0040533717483769004, 9.60026020656675e-06, -0.0003889114359355093]","[0, 0, 0]","[-0.9999999733255119, -5.470517244812026e-07, -0.0002309733233478237, -6.96942035091269e-20]","[[0.9999998933026479, 2.527087095537744e-10, 0.0004619466343734572], [2.5270870983255123e-10, 0.9999999999994016, -1.094103419777756e-06], [-0.0004619466343734572, 1.094103419777756e-06, 0.9999998933020494]]","[-1.2232157082179263e-06, -0.0005164597508224806, 2.1224872228260134e-18]","[0.0, 0.0, 0.0]","[49.52368538743977, 49.523830775517446, 49.52397685349276, 49.52383146584394]"
4.949999999999917,"[0.003605106817394583, -8.538561392330313e-06, 0.00034312036888548654]","[0, 0, 0]","[-0.00403071225107457, 9.546592030106173e-06, -0.00038671969231035867]","[0, 0, 0]","[-0.9999999736229012, -5.439936852917759e-07, -0.00022968217400501682, -7.496488657362264e-20]","[[0.9999998944921978, 2.498913044157023e-10, 0.0004593643358933348], [2.498913047155619e-10, 0.9999999999994081, -1.0879873418856015e-06], [-0.0004593643358933348, 1.0879873418856015e-06, 0.999999894491606]]","[-1.216378185666931e-06, -0.0005135728477053026, -6.059968824927718e-19]","[0.0, 0.0, 0.0]","[49.523679936709705, 49.52382451218638, 49.523969773707144, 49.52382519865453]"
4.954999999999917,"[0.00358495325613921, -8.490828432179783e-06, 0.00034118677042393477]","[0, 0, 0]","[-0.004008179426887196, 9.493223874206303e-06, -0.0003845403015203628]","[0, 0, 0]","[-0.9999999739169749, -5.409527399073741e-07, -0.00022839824191943172, -7.34680422505772e-20]","[[0.9999998956684862, 2.471053093657516e-10, 0.0004567964719242293], [2.4710530965962374e-10, 0.9999999999994148, -1.0819054515953805e-06], [-0.0004567964719242293, 1.0819054515953805e-06, 0.9999998956679009]]","[-1.2095788799923545e-06, -0.0005107020803657752, -6.059968824927718e-19]","[0.0, 0.0, 0.0]","[49.523674516907136, 49.5238182843237, 49.52396273395228, 49.523818966955055]"
4.9599999999999165,"[0.003564912359004774, -8.443362312808751e-06, 0.00033926406891633296]","[0, 0, 0]","[-0.003985772567674457, 9.44015406166315e-06, -0.00038237319393193397]","[0, 0, 0]","[-0.9999999742077701, -5.379287927858284e-07, -0.0002271214867516338, -7.196021775113689e-20]","[[0.9999998968316605, 2.443503742241373e-10, 0.0004542429617873284], [2.443503745119782e-10, 0.9999999999994212, -1.0758575578228906e-06], [-0.0004542429617873284, 1.0758575578228906e-06, 0.9999998968310817]]","[-1.2028175777357907e-06, -0.0005078473586320915, -6.059968824927718e-19]","[0.0, 0.0, 0.0]","[49.523669127855605, 49.52381209172758, 49.52395573400088, 49.52381277054357]"
4.964999999999916,"[0.003544983496166402, -8.396161542500436e-06, 0.0003373522029466733]","[0, 0, 0]","[-0.003963490969254756, 9.387380924648795e-06, -0.0003802183003042457]","[0, 0, 0]","[-0.9999999744953235, -5.349217489186162e-07, -0.00022585186838761787, -7.044002315337864e-20]","[[0.9999998979818674, 2.4162615272800334e-10, 0.00045170372525467806], [2.416261530097634e-10, 0.999999999999428, -1.06984347055122e-06], [-0.00045170372525467806, 1.06984347055122e-06, 0.9999998979812951]]","[-1.1960940665757013e-06, -0.0005050085928360777, -1.5154915842657002e-18]","[0.0, 0.0, 0.0]","[49.52366376937971, 49.52380593419738, 49.52394877362696, 49.523806609219335]"
4.969999999999916,"[0.0035251660413201285, -8.349224637877192e-06, 0.0003354511114451521]","[0, 0, 0]","[-0.003941333931383095, 9.334902804658997e-06, -0.000378075551786826]","[0, 0, 0]","[-0.9999999747796708, -5.319315138280179e-07, -0.00022458934693754884, -6.66629491015813e-20]","[[0.9999998991192506, 2.3893230247894664e-10, 0.0004491786825466632], [2.3893230274559844e-10, 0.9999999999994341, -1.06386300082506e-06], [-0.0004491786825466632, 1.06386300082506e-06, 0.9999998991186846]]","[-1.1894081352364672e-06, -0.0005021856938105547, -2.4249862860386286e-18]","[0.0, 0.0, 0.0]","[49.52365844130501, 49.52379981153358, 49.523941852605816, 49.523800482782704]"
4.974999999999916,"[0.003505459371663213, -8.302550123853897e-06, 0.00033356073368621795]","[0, 0, 0]","[-0.003919300757729062, 9.282718052461093e-06, -0.0003759448799175767]","[0, 0, 0]","[-0.9999999750608483, -5.28957993564503e-07, -0.00022333388273450969, -6.060934372309693e-20]","[[0.9999999002439538, 2.3626848489121383e-10, 0.00044666775432950417], [2.3626848513365116e-10, 0.9999999999994406, -1.0579159607454787e-06], [-0.00044666775432950417, 1.0579159607454787e-06, 0.9999999002433942]]","[-1.1827595737157616e-06, -0.000499378572886474, -6.059968824927718e-19]","[0.0, 0.0, 0.0]","[49.52365314345811, 49.52379372353787, 49.523934970714045, 49.52379439103524]"
4.979999999999916,"[0.003485862867874568, -8.25613653359159e-06, 0.00033168100928663007]","[0, 0, 0]","[-0.0038973907558549556, 9.230825028042139e-06, -0.00037382621662030417]","[0, 0, 0]","[-0.9999999753388908, -5.260010947035462e-07, -0.0002220854363332556, -5.908490245763273e-20]","[[0.9999999013561179, 2.336343651398445e-10, 0.0004441708617127648], [2.3363436537618407e-10, 0.9999999999994466, -1.0520021634635514e-06], [-0.0004441708617127648, 1.0520021634635514e-06, 0.9999999013555645]]","[-1.1761481732845503e-06, -0.0004965871418899614, -1.5154915836194652e-18]","[0.0, 0.0, 0.0]","[49.52364787566661, 49.523787670013, 49.523928127729505, 49.52378833377959]"
4.984999999999916,"[0.0034663759140952932, -8.20998240845138e-06, 0.00032981187820352857]","[0, 0, 0]","[-0.0038756032371940153, 9.179222100557368e-06, -0.00037171949420281]","[0, 0, 0]","[-0.9999999756138338, -5.230607243424446e-07, -0.0002208439685089765, -5.531276344292858e-20]","[[0.9999999024558833, 2.31029612159305e-10, 0.00044168792624687755], [2.3102961238055606e-10, 0.999999999999453, -1.0461214231739976e-06], [-0.00044168792624687755, 1.0461214231739976e-06, 0.9999999024553361]]","[-1.1695737261232943e-06, -0.0004938113131400432, -6.059968818465368e-19]","[0.0, 0.0, 0.0]","[49.52364263775908, 49.52378165076293, 49.52392132343137, 49.52378231081958]"
4.989999999999916,"[0.003446997897909323, -8.164086297948593e-06, 0.0003279532807325145]","[0, 0, 0]","[-0.003853937517028787, 9.127907648278974e-06, -0.00036962464535449254]","[0, 0, 0]","[-0.9999999758857114, -5.201367900980435e-07, -0.00021960944025606446, -5.3801207195720564e-20]","[[0.9999999035433877, 2.2845389855243243e-10, 0.0004392188699206781], [2.2845389876763727e-10, 0.9999999999994591, -1.0402735551106296e-06], [-0.0004392188699206781, 1.0402735551106296e-06, 0.9999999035428466]]","[-1.1630360258221707e-06, -0.000491050999444963, 3.034978199263916e-19]","[0.0, 0.0, 0.0]","[49.52363742956512, 49.52377566559267, 49.52391455759999, 49.52377632196011]"
4.994999999999916,"[0.003427728210324179, -8.118446759707199e-06, 0.00032610515750574205]","[0, 0, 0]","[-0.003832392914469601, 9.076880058545096e-06, -0.0003675416031443844]","[0, 0, 0]","[-0.9999999761545579, -5.172292001032128e-07, -0.00021838181278689085, -5.456671528971206e-20]","[[0.9999999046187678, 2.259069005805728e-10, 0.00043676361515895996], [2.2590690079883967e-10, 0.9999999999994651, -1.0344583755393077e-06], [-0.00043676361515895996, 1.0344583755393077e-06, 0.9999999046182327]]","[-1.1565348669718012e-06, -0.0004883061141009084, 3.0319819252451768e-18]","[0.0, 0.0, 0.0]","[49.52363225091524, 49.5237697143084, 49.52390783001704, 49.52377036700726]"
4.999999999999916,"[0.0034085662457518312, -8.073062359414474e-06, 0.0003242674494900201]","[0, 0, 0]","[-0.0038109687524331753, 9.026137727709167e-06, -0.00036547030101892296]","[0, 0, 0]","[-0.9999999764204072, -5.143378630043452e-07, -0.00021716104753058646, -6.214323630227823e-20]","[[0.9999999056821589, 2.2338829810504726e-10, 0.00043432208482003474], [2.233882983536202e-10, 0.9999999999994709, -1.0286757017529357e-06], [-0.00043432208482003474, 1.0286757017529357e-06, 0.9999999056816298]]","[-1.150070045299676e-06, -0.0004855765708878725, 3.034978199263916e-19]","[0.0, 0.0, 0.0]","[49.523627101641004, 49.523763796717404, 49.52390114046547, 49.52376444576816]"
5.0049999999999155,"[0.0033895114019896655, -8.027931670775928e-06, 0.0003224400979849255]","[0, 0, 0]","[-0.0037896643576213348, 8.975679061089502e-06, -0.000363410672799792]","[0, 0, 0]","[-0.9999999766832927, -5.114626879585146e-07, -0.00021594710613183192, -6.284043168537684e-20]","[[0.9999999067336948, 2.2089777459241792e-10, 0.00043189420219331287], [2.2089777484377965e-10, 0.999999999999477, -1.0229253520657777e-06], [-0.00043189420219331287, 1.0229253520657777e-06, 0.9999999067331716]]","[-1.143641358033951e-06, -0.0004828622840673351, 2.122487223149131e-18]","[0.0, 0.0, 0.0]","[49.52362198157492, 49.52375791262806, 49.523894488729375, 49.523758558051114]"
5.009999999999915,"[0.003370563080201559, -7.983053275470481e-06, 0.00032062304462092655]","[0, 0, 0]","[-0.0037684790604998524, 8.925502472919164e-06, -0.0003613626526818524]","[0, 0, 0]","[-0.9999999769432474, -5.086035846297241e-07, -0.00021473995044965402, -6.813975704181782e-20]","[[0.9999999077735077, 2.184350169875272e-10, 0.0004294798909968962], [2.1843501726008622e-10, 0.999999999999483, -1.0172071458059541e-06], [-0.0004294798909968962, 1.0172071458059541e-06, 0.9999999077729903]]","[-1.1372486029484795e-06, -0.00048016316838044346, 3.034978199263916e-19]","[0.0, 0.0, 0.0]","[49.52361689055043, 49.523752061849834, 49.52388787459418, 49.523752703665465]"
5.014999999999915,"[0.0033517206848990596, -7.938425763105886e-06, 0.00031881623135751727]","[0, 0, 0]","[-0.003747412195277407, 8.8756063862962e-06, -0.0003593261752310283]","[0, 0, 0]","[-0.9999999772003039, -5.057604631875416e-07, -0.00021353954255622654, -6.89000900870935e-20]","[[0.9999999088017278, 2.159997157663856e-10, 0.0004270790753751797], [2.1599971604198595e-10, 0.9999999999994887, -1.0115209033127134e-06], [-0.0004270790753751797, 1.0115209033127134e-06, 0.9999999088012163]]","[-1.1308915792268315e-06, -0.000477479139043965, -6.059968818465368e-19]","[0.0, 0.0, 0.0]","[49.523611828401975, 49.523746244193326, 49.52388129784647, 49.523746882421676]"
5.019999999999915,"[0.0033329836239226725, -7.894047731174405e-06, 0.00031701960048136215]","[0, 0, 0]","[-0.0037264630998846593, 8.825989233134011e-06, -0.0003573011753822285]","[0, 0, 0]","[-0.9999999774544944, -5.029332343035761e-07, -0.00021234584473568127, -6.734390279294032e-20]","[[0.9999999098184845, 2.1359156483299456e-10, 0.0004246916798964737], [2.1359156510237017e-10, 0.9999999999994943, -1.0058664459293842e-06], [-0.0004246916798964737, 1.0058664459293842e-06, 0.9999999098179787]]","[-1.1245700873713437e-06, -0.00047481011174883224, 3.0349782024950893e-19]","[0.0, 0.0, 0.0]","[49.52360679496491, 49.523740459470176, 49.52387475827409, 49.523741094131296]"
5.024999999999915,"[0.0033143513084232493, -7.849917785008735e-06, 0.000315233094604451]","[0, 0, 0]","[-0.0037056311159534444, 8.77664945411207e-06, -0.00035528758843724183]","[0, 0, 0]","[-0.9999999777058511, -5.001218091481804e-07, -0.0002111588194829225, -6.80663079269215e-20]","[[0.999999910823906, 2.1121026149865394e-10, 0.0004223176295506328], [2.1121026177091915e-10, 0.9999999999994998, -1.000243595996781e-06], [-0.0004223176295506328, 1.000243595996781e-06, 0.9999999108234058]]","[-1.1182839288393231e-06, -0.00047215600265655027, 1.2129925220224373e-18]","[0.0, 0.0, 0.0]","[49.52360179007559, 49.52373470749313, 49.52386825566608, 49.523735338606976]"
5.029999999999915,"[0.003295823152843482, -7.806034537738175e-06, 0.0003134566566622648]","[0, 0, 0]","[-0.0036849155887960813, 8.72758549862696e-06, -0.0003532853500626408]","[0, 0, 0]","[-0.9999999779544058, -4.973260993880636e-07, -0.00020997842950245066, -7.11279616093782e-20]","[[0.9999999118181184, 2.0885550645791464e-10, 0.0004199568497467028], [2.0885550674242647e-10, 0.9999999999995055, -9.946521768484284e-07], [-0.0004199568497467028, 9.946521768484284e-07, 0.9999999118176238]]","[-1.1120329058611466e-06, -0.0004695167283972869, 1.2129925220224373e-18]","[0.0, 0.0, 0.0]","[49.523596813571274, 49.52372898807602, 49.52386178981269, 49.5237296156624]"
5.034999999999915,"[0.0032773985748995016, -7.76239661024504e-06, 0.0003116902299119516]","[0, 0, 0]","[-0.0036643158673847977, 8.678795824743648e-06, -0.0003512943962877656]","[0, 0, 0]","[-0.9999999782001892, -4.945460171843586e-07, -0.0002088046377071905, -7.415169927125848e-20]","[[0.9999999128012466, 2.065270037471246e-10, 0.0004176092663105778], [2.065270040437314e-10, 0.999999999999511, -9.890920128066979e-07], [-0.0004176092663105778, 9.890920128066979e-07, 0.9999999128007574]]","[-1.1058168223042819e-06, -0.0004668922060670074, -3.334480986842204e-18]","[0.0, 0.0, 0.0]","[49.52359186529017, 49.52372330103371, 49.523855360505394, 49.52372392511233]"
5.039999999999915,"[0.0032590769955625778, -7.719002631121322e-06, 0.00030993375793051276]","[0, 0, 0]","[-0.0036438313043312695, 8.630278899146955e-06, -0.00034931466350267217]","[0, 0, 0]","[-0.9999999784432324, -4.917814751885293e-07, -0.00020763740721732693, -6.578275926505585e-20]","[[0.9999999137734142, 2.0422446071975134e-10, 0.0004152748054826712], [2.0422446098288235e-10, 0.9999999999995163, -9.835629291746208e-07], [-0.0004152748054826712, 9.835629291746208e-07, 0.9999999137729305]]","[-1.0996354829002164e-06, -0.0004642823532246557, -1.5154915836194648e-18]","[0.0, 0.0, 0.0]","[49.523586945071386, 49.523717646182156, 49.52384896753681, 49.52371826677261]"
5.044999999999915,"[0.0032408578390409216, -7.675851236625587e-06, 0.0003081871846129994]","[0, 0, 0]","[-0.0036234612558662753, 8.582033197093415e-06, -0.00034734608845612513]","[0, 0, 0]","[-0.9999999786835663, -4.890323865402109e-07, -0.0002064767013591473, -6.194590829544545e-20]","[[0.9999999147347435, 2.0194758793733653e-10, 0.0004129533939156006], [2.0194758818512014e-10, 0.9999999999995216, -9.780647522315685e-07], [-0.0004129533939156006, 9.780647522315685e-07, 0.9999999147342652]]","[-1.093488693562781e-06, -0.00046168708788947056, -6.059968818465364e-19]","[0.0, 0.0, 0.0]","[49.52358205275504, 49.523712023338355, 49.52384261070076, 49.523712640460154]"
5.049999999999915,"[0.00322274053276159, -7.63294107064012e-06, 0.00030645045417071877]","[0, 0, 0]","[-0.0036032050818194643, 8.534057202363358e-06, -0.00034538860825347506]","[0, 0, 0]","[-0.9999999789212205, -4.862986648642532e-07, -0.00020532248366389067, -6.041836258237405e-20]","[[0.9999999156853556, 1.9969609922388822e-10, 0.0004106449586718866], [1.9969609946556165e-10, 0.9999999999995273, -9.725973092273416e-07], [-0.0004106449586718866, 9.725973092273416e-07, 0.9999999156848827]]","[-1.0873762610698257e-06, -0.00045910632853953117, 3.03497819926392e-19]","[0.0, 0.0, 0.0]","[49.523577188182074, 49.52370643232037, 49.523836289792285, 49.52370704599289]"
5.0549999999999145,"[0.003204724507352493, -7.5902707846283035e-06, 0.0003047235111294514]","[0, 0, 0]","[-0.0035830621455992372, 8.48634940721328e-06, -0.00034344216035468657]","[0, 0, 0]","[-0.9999999791562252, -4.835802242685614e-07, -0.00020417471786660083, -6.117837871408689e-20]","[[0.9999999166253692, 1.974697115894454e-10, 0.00040834942722165797], [1.9746971183415893e-10, 0.9999999999995324, -9.671604283778481e-07], [-0.00040834942722165797, 9.671604283778481e-07, 0.9999999166249015]]","[-1.0812979934270195e-06, -0.00045653999410757295, -6.059968818465364e-19]","[0.0, 0.0, 0.0]","[49.52357235119439, 49.52370087294725, 49.52383000460753, 49.523701483189775]"
5.059999999999914,"[0.0031868091966244967, -7.547839037592237e-06, 0.00030300630032767796]","[0, 0, 0]","[-0.0035630318141727404, 8.438908312328419e-06, -0.0003415066825724821]","[0, 0, 0]","[-0.9999999793886101, -4.808769793410265e-07, -0.0002030333679049897, -5.966232531853511e-20]","[[0.9999999175549034, 1.952681452078489e-10, 0.0004060667274403796], [1.952681454464982e-10, 0.9999999999995378, -9.617539388589673e-07], [-0.0004060667274403796, 9.617539388589673e-07, 0.9999999175544408]]","[-1.0752536997768992e-06, -0.000453988003979578, 2.1224872234722488e-18]","[0.0, 0.0, 0.0]","[49.52356754163479, 49.52369534503917, 49.52382375494386, 49.52369595187086]"
5.064999999999914,"[0.003168994037553633, -7.505644496030595e-06, 0.00030129876691481554]","[0, 0, 0]","[-0.00354311345804597, 8.391732426775645e-06, -0.00033958211307012146]","[0, 0, 0]","[-0.999999979618404, -4.781888451466825e-07, -0.00020189839791830402, -6.498665111039902e-20]","[[0.9999999184740741, 1.9309112334506505e-10, 0.00040379678760658487], [1.9309112360501162e-10, 0.9999999999995429, -9.563776708008614e-07], [-0.00040379678760658487, 9.563776708008614e-07, 0.9999999184736168]]","[-1.069243190216971e-06, -0.0004514502779916829, 1.2129925216993204e-18]","[0.0, 0.0, 0.0]","[49.523562759347, 49.52368984841727, 49.523817540599765, 49.5236904518572]"
5.069999999999914,"[0.0031512784702634033, -7.4636858338967165e-06, 0.00029960085634946494]","[0, 0, 0]","[-0.0035233064512439904, 8.344820267956616e-06, -0.0003376683903595722]","[0, 0, 0]","[-0.9999999798456359, -4.7551573722531935e-07, -0.0002007697722462001, -6.805881037438223e-20]","[[0.9999999193829971, 1.9093837238830503e-10, 0.0004015395363996261], [1.9093837266054025e-10, 0.9999999999995479, -9.510314552832044e-07], [-0.0004015395363996261, 9.510314552832044e-07, 0.999999919382545]]","[-1.0632662757997103e-06, -0.0004489267364281322, -2.424986285392393e-18]","[0.0, 0.0, 0.0]","[49.52355800417564, 49.52368438290374, 49.523811361374904, 49.523684982970835]"
5.074999999999914,"[0.0031336619380071835, -7.421961732556933e-06, 0.0002979125143976671]","[0, 0, 0]","[-0.00350361017129126, 8.298170361561176e-06, -0.0003357654532995201]","[0, 0, 0]","[-0.9999999800703347, -4.7285757158909595e-07, -0.00019964745542762363, -6.198782799918838e-20]","[[0.9999999202817871, 1.888096217709211e-10, 0.0003992949028974333], [1.8880962201887243e-10, 0.9999999999995528, -9.457151243304057e-07], [-0.0003992949028974333, 9.457151243304057e-07, 0.9999999202813399]]","[-1.0573227690782594e-06, -0.00044641730001845914, -1.5154915839425823e-18]","[0.0, 0.0, 0.0]","[49.52355327596619, 49.52367894832176, 49.523805217070056, 49.523679545034895]"
5.079999999999914,"[0.003116143887150727, -7.380470880749128e-06, 0.0002962336871311695]","[0, 0, 0]","[-0.0034840239991920686, 8.25178124152099e-06, -0.0003338732410934063]","[0, 0, 0]","[-0.9999999802925286, -4.7021426471878775e-07, -0.00019853141219969625, -5.822428390804291e-20]","[[0.9999999211705569, 1.867046039056769e-10, 0.0003970628165742882], [1.8670460413857406e-10, 0.999999999999558, -9.404285109041071e-07], [-0.0003970628165742882, 9.404285109041071e-07, 0.9999999211701147]]","[-1.0514124830605077e-06, -0.0004439218899350298, 3.034978199263916e-19]","[0.0, 0.0, 0.0]","[49.52354857456505, 49.52367354449559, 49.52379910748718, 49.52367413787349]"
5.084999999999914,"[0.0030987237671547666, -7.339211974541523e-06, 0.00029456432092570244]","[0, 0, 0]","[-0.003464547319411084, 8.205651449963535e-06, -0.0003319916932873933]","[0, 0, 0]","[-0.9999999805122449, -4.675857335626502e-07, -0.00019742160749660853, -5.897807124050022e-20]","[[0.9999999220494179, 1.8462305420688252e-10, 0.0003948432072986093], [1.846230544427948e-10, 0.9999999999995629, -9.351714489009081e-07], [-0.0003948432072986093, 9.351714489009081e-07, 0.9999999220489807]]","[-1.0455352323004852e-06, -0.00044144042779063324, 3.034978199263916e-19]","[0.0, 0.0, 0.0]","[49.523543899819494, 49.52366817125042, 49.523793032429346, 49.52366876131175]"
5.089999999999914,"[0.0030814010305577114, -7.298183717291705e-06, 0.0002929043624592655]","[0, 0, 0]","[-0.003445179519854008, 8.159779537166222e-06, -0.00033012074976855306]","[0, 0, 0]","[-0.999999980729512, -4.649718955325537e-07, -0.00019631800644851911, -5.974283693989668e-20]","[[0.9999999229184809, 1.825647110515944e-10, 0.0003926360053307507], [1.8256471129056575e-10, 0.9999999999995678, -9.299437731446368e-07], [-0.0003926360053307507, 9.299437731446368e-07, 0.9999999229180485]]","[-1.0396908319888687e-06, -0.0004389728356357527, -1.5154915836194652e-18]","[0.0, 0.0, 0.0]","[49.523539251577695, 49.52366282841248, 49.523786991700725, 49.52366341517575]"
5.094999999999914,"[0.0030641751329584413, -7.2573848196058745e-06, 0.0002912537587104227]","[0, 0, 0]","[-0.0034259199918483386, 8.114164061510876e-06, -0.0003282603507629488]","[0, 0, 0]","[-0.9999999809443567, -4.623726685023915e-07, -0.00019522057438046023, -5.591911016006477e-20]","[[0.9999999237778548, 1.8052931573388777e-10, 0.00039044114132081323], [1.8052931595756423e-10, 0.9999999999995727, -9.247453193831657e-07], [-0.00039044114132081323, 9.247453193831657e-07, 0.9999999237774273]]","[-1.0338790987260516e-06, -0.0004365190359568377, 2.1224872234722484e-18]","[0.0, 0.0, 0.0]","[49.52353462968865, 49.523657515809006, 49.523780985106626, 49.523658099292646]"
5.0999999999999135,"[0.0030470455329991994, -7.2168139992983205e-06, 0.000289612456956608]","[0, 0, 0]","[-0.0034067681301242427, 8.068803589438393e-06, -0.0003264104368336361]","[0, 0, 0]","[-0.9999999811568061, -4.597879708045557e-07, -0.0001941292768112479, -6.118982282214285e-20]","[[0.9999999246276479, 1.7851661239521948e-10, 0.00038825854630646463], [1.7851661263997876e-10, 0.9999999999995772, -9.195759242813636e-07], [-0.00038825854630646463, 9.195759242813636e-07, 0.999999924627225]]","[-1.0280998499309724e-06, -0.00043407895167303005, 1.2129925213762027e-18]","[0.0, 0.0, 0.0]","[49.523530034002256, 49.52365223326818, 49.523775012453484, 49.52365281349053]"
5.104999999999913,"[0.003030011692348578, -7.176469981351128e-06, 0.0002879804047724398]","[0, 0, 0]","[-0.003387723332795532, 8.023696695403724e-06, -0.0003245709488788161]","[0, 0, 0]","[-0.9999999813668871, -4.572177212278907e-07, -0.00019304407945240024, -6.421765625591475e-20]","[[0.9999999254679669, 1.7652634807908934e-10, 0.0003860881517107762], [1.7652634833595994e-10, 0.999999999999582, -9.144354254170025e-07], [-0.0003860881517107762, 9.144354254170025e-07, 0.9999999254675488]]","[-1.0223529039320646e-06, -0.00043165250613416256, -6.059968821696541e-19]","[0.0, 0.0, 0.0]","[49.523525464369314, 49.52364698061922, 49.52376907354882, 49.523647557598494]"
5.109999999999913,"[0.0030130730756846007, -7.13635149787411e-06, 0.00028635755002804573]","[0, 0, 0]","[-0.003368785001340749, 7.978841961831076e-06, -0.0003227418281298987]","[0, 0, 0]","[-0.9999999815746259, -4.546618390154199e-07, -0.00019196494820706065, -6.269787324515499e-20]","[[0.9999999262989174, 1.745582726312483e-10, 0.00038392988934006934], [1.745582728820398e-10, 0.9999999999995868, -9.093236612762109e-07], [-0.00038392988934006934, 9.093236612762109e-07, 0.9999999262985041]]","[-1.016638080285579e-06, -0.00042923962311871303, -6.059968821696541e-19]","[0.0, 0.0, 0.0]","[49.52352092064139, 49.52364175769229, 49.523763168201285, 49.523642331446624]"
5.114999999999913,"[0.002996229150677897, -7.0964572880649545e-06, 0.00028474384088739623]","[0, 0, 0]","[-0.0033499525405843557, 7.93423797906933e-06, -0.0003209230161496289]","[0, 0, 0]","[-0.9999999817800487, -4.5212024386127547e-07, -0.0001908918491689262, -6.1187648500245e-20]","[[0.999999927120604, 1.7261213867239417e-10, 0.000381783691381772], [1.7261213891714477e-10, 0.9999999999995913, -9.042404712473333e-07], [-0.000381783691381772, 9.042404712473333e-07, 0.9999999271201951]]","[-1.0109551994117871e-06, -0.0004268402268302115, -1.5154915839425825e-18]","[0.0, 0.0, 0.0]","[49.52351640267098, 49.52363656431853, 49.52375729622056, 49.52363713486594]"
5.119999999999913,"[0.0029794793879749752, -7.056786098169608e-06, 0.0002831392258066481]","[0, 0, 0]","[-0.0033312253586780297, 7.88988334534775e-06, -0.0003191144548303192]","[0, 0, 0]","[-0.9999999819831813, -4.4959285590853895e-07, -0.00018982474862118512, -5.739486764572893e-20]","[[0.9999999279331299, 1.7068770159464848e-10, 0.0003796494904022941], [1.7068770182422796e-10, 0.999999999999596, -8.991856956166119e-07], [-0.0003796494904022941, 8.991856956166119e-07, 0.9999999279327256]]","[-1.0053040828223537e-06, -0.00042445424189646743, -6.059968821696541e-19]","[0.0, 0.0, 0.0]","[49.52351191031138, 49.52363140033006, 49.523751457417475, 49.523631967688466]"
5.124999999999913,"[0.002962823261181585, -7.01733668144287e-06, 0.0002815436535324965]","[0, 0, 0]","[-0.0033126028670820637, 7.845776666731933e-06, -0.0003173160863918599]","[0, 0, 0]","[-0.9999999821840492, -4.470795957465123e-07, -0.00018876361303545594, -5.58620698527645e-20]","[[0.9999999287365969, 1.687847195033613e-10, 0.0003775272193449054], [1.6878471972680956e-10, 0.9999999999996004, -8.941591755627283e-07], [-0.0003775272193449054, 8.941591755627283e-07, 0.9999999287361971]]","[-9.996845530748622e-07, -0.00042208159336579496, -6.059968821696541e-19]","[0.0, 0.0, 0.0]","[49.523507443416754, 49.52362626555993, 49.5237456516039, 49.52362682974716]"
