t,p,p_d,v,v_d,q,R,w,fa,pwm
0.8950000000000007,"[0.2871506334860691, 0.3453700039768267, 0.8458411384187404]","[-0.8211492091337024, -0.5707135676844342, 1.908480657032553]","[-1.429383433837763, -0.5392980371552455, 1.2510531427997262]","[2.3905994020552526, -3.439621763887344, -1.2526191414338634]","[0.9661525862137382, 0.22430578661010703, 0.1274208735626474, 0.00012339472376651366]","[[0.9675278115085479, 0.05692404228704895, 0.24627136936148708], [0.05740091481301754, 0.8993737977339266, -0.433395785545133], [-0.24616065675917514, 0.4334586777991144, 0.8669016701475059]]","[-0.4740745105544815, 2.0106870405433193, -0.5290357777265964]","[0.0, 0.0, 0.0]","[41.27879616543589, 56.49655925246311, 40.71956456063316, 52.35237296467096]"
0.9000000000000007,"[0.2800037163168803, 0.3426735137910505, 0.852096404132739]","[-0.8090169943749457, -0.5877852522924756, 1.9021130325903062]","[-1.4179383978566757, -0.5594393567592095, 1.2422908986709305]","[2.462109107320619, -3.388802461543499, -1.294407359150317]","[0.9657643605235399, 0.22298840120797736, 0.13257208403811307, 0.0001241090642633605]","[[0.9648492542614635, 0.058884353906769944, 0.25612213769231357], [0.05936379435110386, 0.9005523150473007, -0.43067559459898275], [-0.2560114381650515, 0.4307414081881724, 0.8654016309210033]]","[-0.5191835357879879, 2.006101433057316, -0.5341769981496441]","[0.0, 0.0, 0.0]","[41.22473126517664, 56.458576570286006, 40.536113968385514, 52.30430685880642]"
0.9050000000000007,"[0.2729140243275969, 0.33987631700725446, 0.8583078586260937]","[-0.7965299180241947, -0.6045991148623769, 1.8955368200191707]","[-1.4060723022614476, -0.5793924846773536, 1.233334810791527]","[2.5325388501580464, -3.3364967184390535, -1.3360536305131931]","[0.965375258568921, 0.2215540434739288, 0.13771129361113552, 0.00012480099714893208]","[[0.9620711680733174, 0.06078002827336036, 0.26594145168651695], [0.061261947452929594, 0.9018275804901271, -0.4277312109977453], [-0.26583085102432524, 0.4277999570247906, 0.8638988108646002]]","[-0.5643665710242542, 2.0004712398345066, -0.5393383109112022]","[0.0, 0.0, 0.0]","[41.17347723645435, 56.41867597255568, 40.35389692344241, 52.256483509242784]"
0.9100000000000007,"[0.26588366281628967, 0.3369793545838677, 0.8644745326800514]","[-0.7836934573258382, -0.6211477802783124, 1.8887527404749613]","[-1.3937891324032468, -0.5991483184709224, 1.2241861340596873]","[2.601857737754604, -3.282727477601652, -1.3775533885395288]","[0.964985396795177, 0.22000250280096423, 0.14283580430225645, 0.0001254698922423068]","[[0.9591958345332674, 0.06260631564466775, 0.27572413796298145], [0.06309062209967291, 0.9031977660372358, -0.4245625617366928], [-0.2756137232017035, 0.4246342481085894, 0.8623936635412786]]","[-0.6095992639987011, 1.9937894167512056, -0.5445185405964009]","[0.0, 0.0, 0.0]","[41.125055251683854, 56.37681056412529, 40.173010282849276, 52.20888927019308]"
0.9150000000000007,"[0.25891471715427344, 0.3339836129915131, 0.8705954633503498]","[-0.7705132427757873, -0.6374239897486921, 1.88176153790845]","[-1.3810930645590942, -0.6186978404232585, 1.2148461447304155]","[2.670035364555182, -3.227518323997416, -1.4189020823131961]","[0.9645948932232389, 0.21833363149955115, 0.14794289918358097, 0.00012611511967992907]","[[0.9562257653522668, 0.06435852086584343, 0.2854650004263788], [0.06484512086744942, 0.9046608189023897, -0.4211696962538304], [-0.2853548597381119, 0.42124432759957575, 0.8608866478747501]]","[-0.6548569290542998, 1.986049475324392, -0.549716484523542]","[0.0, 0.0, 0.0]","[41.07948450163996, 56.33293406258594, 39.993552658050646, 52.161510263412616]"
0.9200000000000007,"[0.252009251831478, 0.3308901237893968, 0.8766696940740019]","[-0.7569950556517544, -0.6534206039901078, 1.874563978983782]","[-1.367988464124921, -0.6380321216000922, 1.2053161402558317]","[2.7370418255993707, -3.1708934741857973, -1.460095177483964]","[0.9642038674040231, 0.2165473456910121, 0.15302984380595697, 0.00012673605106343607]","[[0.9531637016853957, 0.06603201419423056, 0.29515882316279696], [0.06652081175653009, 0.9062144620243013, -0.41755278758650205], [-0.29504904574095236, 0.4176303651788973, 0.8593782279578035]]","[-0.7001145597682553, 1.9772454960535712, -0.5549309131473961]","[0.0, 0.0, 0.0]","[41.03678214161934, 56.28700083703171, 39.81562436489777, 52.1143323958477]"
0.9250000000000007,"[0.2451693095108534, 0.3276999631813963, 0.882696274775281]","[-0.7431448254773925, -0.6691306063588602, 1.8671608529944026]","[-1.3544798837239982, -0.6571423258701187, 1.195597439123247]","[2.802847729638772, -3.112877765697393, -1.5011281567647423]","[0.963812440371859, 0.2146436261690073, 0.15809388766175483, 0.00012733206055696083]","[[0.9500126129410776, 0.06762224219770353, 0.304800373380712], [0.06811313909379545, 0.9078561950631316, -0.413712133455477], [-0.3046910493198899, 0.4137926551373868, 0.8578688728580238]]","[-0.745346841984566, 1.9673721415563625, -0.5601605704917711]","[0.0, 0.0, 0.0]","[40.99696324314266, 56.2389659450286, 39.63932737084891, 52.06734137490702]"
0.9300000000000007,"[0.2383969100922334, 0.32441425155204573, 0.8886742619708973]","[-0.7289686274214097, -0.6845471059286906, 1.8595529717765018]","[-1.340572061231567, -0.6760197138839348, 1.1856913806911555]","[2.867424212028971, -3.0534966461393807, -1.5419965204269557]","[0.9634207345969328, 0.2126225192279994, 0.16313226568275513, 0.00012790252593363927]","[[0.9467756950683098, 0.06912473870269388, 0.3143844043956433], [0.06961763448466103, 0.9095832959161658, -0.4096481572752953], [-0.3142756245665248, 0.4097316173906637, 0.8563590564207001]]","[-0.7905281672560642, 1.9564246694817367, -0.5654041746094597]","[0.0, 0.0, 0.0]","[40.9600407511942, 56.18878516791501, 39.4647652389878, 52.02052272150006]"
0.9350000000000007,"[0.23169404978607558, 0.32103415298262605, 0.894602718874353]","[-0.7144726796328015, -0.6996633405133673, 1.8517411696199886]","[-1.3262699177165325, -0.6946556470094455, 1.1755993250232637]","[2.930742947390518, -2.9927761620333637, -1.582695786793983]","[0.9630288739366946, 0.21048413745758218, 0.16814219977260816, 0.00012844682957139855]","[[0.9434563683140806, 0.07053513576743003, 0.3239056586567701], [0.07102992779000156, 0.9113928227602993, -0.4053614090896677], [-0.32379751457624417, 0.4054477984195795, 0.8548492570687319]]","[-0.8356326466988644, 1.9443989451846297, -0.5706604180677722]","[0.0, 0.0, 0.0]","[40.92602544692871, 56.13641504459746, 39.292043068445906, 51.97386178101712]"
0.9400000000000007,"[0.22506270019749292, 0.3175608747475788, 0.9004807154994694]","[-0.6996633405133631, -0.7144726796328056, 1.843726303177]","[-1.3115785553011217, -0.7130415912218881, 1.1653226527206644]","[2.992776162033381, -2.9307429473905002, -1.6232214927326287]","[0.9626369835861655, 0.2082286605015426, 0.17312090037328245, 0.0001289643593984246]","[[0.940058274444276, 0.07184917465525638, 0.3333588708137353], [0.07234575810294207, 0.9132816166278547, -0.4008525664307551], [-0.3332514545104954, 0.40094187213481564, 0.8533399575993547]]","[-0.880634125261568, 1.931291454145625, -0.5759279684580049]","[0.0, 0.0, 0.0]","[40.894925915828956, 56.08181290395714, 39.12126743085232, 51.92734373239374]"
0.9450000000000007,"[0.2185048074209873, 0.3139956667914694, 0.9063073287630727]","[-0.6845471059286866, -0.7289686274214134, 1.8355092513679612]","[-1.2965032549394462, -0.7311691209466592, 1.1548627647522642]","[3.053496646139396, -2.867424212028954, -1.663569194142551]","[0.9622451900270954, 0.20585633578052065, 0.17806556806487486, 0.00012945450978903123]","[[0.9365852734225267, 0.07306271678228045, 0.3427387708218073], [0.0735609846997677, 0.915246304521095, -0.396122435101169], [-0.34263217469766555, 0.3962146406644656, 0.8518316449775021]]","[-0.9255061964107963, 1.9170993141191377, -0.5812054689272833]","[0.0, 0.0, 0.0]","[40.86674852122186, 56.02493689603464, 38.95254630239108, 51.88095359542476]"
0.9500000000000007,"[0.21202229114629007, 0.3103398211867361, 0.9120816425868341]","[-0.6691306063588561, -0.7431448254773961, 1.8270909152852006]","[-1.2810494741159406, -0.7490299228531626, 1.1442210822835557]","[3.1128777656974087, -2.8028477296387546, -1.7037344664436156]","[0.9618536209759126, 0.20336747917712483, 0.18297339519810735, 0.0001299166824108638]","[[0.9330414395426657, 0.07417175461303373, 0.35204008708352236], [0.07467159793864199, 0.9172833030695947, -0.39117194987757486], [-0.35193440377070256, 0.39126703506346927, 0.8503248101256379]]","[-0.970222217234201, 1.9018202869934508, -0.5864915387313604]","[0.0, 0.0, 0.0]","[40.84149738307232, 55.96574602211195, 38.78598899108684, 51.83467623649612]"
0.9550000000000007,"[0.20561704377571036, 0.3065946715724703, 0.9178027479982519]","[-0.6534206039901036, -0.756995055651758, 1.8184722180941362]","[-1.2652228444646907, -0.7666157995979348, 1.1333990465038208]","[3.1708934741858124, -2.737041825599353, -1.7437129050610913]","[0.9614624053304165, 0.20076247568235764, 0.1878415675587896, 0.00013035028702464835]","[[0.9294310570117189, 0.07517242247731845, 0.3612575496248776], [0.07567373007931136, 0.9193888227333871, -0.38600217513480484], [-0.36115287183956174, 0.3861001159437907, 0.848819947709895]]","[-1.0147553239611173, 1.8854527903459715, -0.5917847738070519]","[0.0, 0.0, 0.0]","[40.81917436197959, 55.90420016384877, 38.621706058907165, 51.78849637287107]"
0.9600000000000007,"[0.1992909295533869, 0.3027615925744806, 0.923469743230771]","[-0.6374239897486875, -0.770513242775791, 1.8096541049320378]","[-1.2490291693106972, -0.7839186735153344, 1.122398118451845]","[3.2275183239974314, -2.670035364555163, -1.7835001259086702]","[0.9610716731151636, 0.19804178000220418, 0.1926672660634804, 0.00013075474223786637]","[[0.925758614981643, 0.0760610072809593, 0.3703858933041001], [0.07656366599652045, 0.921558872553512, -0.38061430538942354], [-0.370282313696514, 0.38071507402427074, 0.8473175559223654]]","[-1.0590784479007962, 1.8679959086766649, -0.5970837473631083]","[0.0, 0.0, 0.0]","[40.79977904821834, 55.840260111597495, 38.45980923831311, 51.74239857572653]"
0.9650000000000007,"[0.19304578370683342, 0.2988419992069039, 0.9290817338230303]","[-0.6211477802783077, -0.7836934573258418, 1.8006375428043855]","[-1.2324744211341605, -0.8009305902541181, 1.111219778840208]","[3.2827274776016675, -2.6018577377545844, -1.8230917658692238]","[0.9606815554255028, 0.19520591712323757, 0.19744766848553233, 0.00013112947621392312]","[[0.9220288020293755, 0.07683395908278397, 0.3794198610509729], [0.07733785375946926, 0.9237892654502724, -0.37500966576173095], [-0.37931747205230804, 0.37511323059912366, 0.845818136259406]]","[-1.1031643317969482, 1.8494494043030647, -0.602387010488447]","[0.0, 0.0, 0.0]","[40.78330875577193, 55.773887592026234, 38.30041134288367, 51.696367272048285]"
0.9700000000000008,"[0.18688341160116262, 0.2948373462556333, 0.9346378327172313]","[-0.6045991148623725, -0.796529918024198, 1.7914235204788245]","[-1.2155647389589057, -0.8176437223582582, 1.099865527878215]","[3.3364967184390673, -2.5325388501580277, -1.8624834832732713]","[0.9602921843702162, 0.19225548283609667, 0.20217995121065901, 0.0001314739273385319]","[[0.918246500086124, 0.07748790150982414, 0.3883542071346566], [0.07799291504931073, 0.9260756240681316, -0.3691897123552222], [-0.3882531008011333, 0.36929603792408133, 0.8443221932958298]]","[-1.1469855465970955, 1.8298137278996116, -0.6076930927767505]","[0.0, 0.0, 0.0]","[40.769758521146734, 55.70504529518764, 38.14362617166431, 51.6503867455852]"
0.9750000000000008,"[0.18080558790636808, 0.290749127643842, 0.9401371603566224]","[-0.5877852522924711, -0.8090169943749489, 1.7820130483767347]","[-1.1983064256661042, -0.8340503727903893, 1.088336885093517]","[3.3888024615435124, -2.4621091073206003, -1.9016709583750966]","[0.9599036930127293, 0.18919114421569658, 0.20686129102111578, 0.00013178754484511875]","[[0.9144167778182408, 0.07801964198246236, 0.3971837004579052], [0.078525655386422, 0.9284133871647973, -0.3631560325525677], [-0.39708396831229464, 0.36326507951923637, 0.8428302344548657]]","[-1.1905145086341338, 1.8090900286647174, -0.6130005029665728]","[0.0, 0.0, 0.0]","[40.75912110688606, 55.63369690114543, 37.98956840690621, 51.6044411369773]"
0.9800000000000008,"[0.17481405577803755, 0.28657887577989005, 0.94557884478209]","[-0.5707135676844293, -0.8211492091337057, 1.7724071584624281]","[-1.1807059452344848, -0.8501429783963018, 1.0766353891524647]","[3.4396217638873576, -2.390599402055232, -1.940649893826454]","[0.9595162153108548, 0.18601364005703902, 0.21148886690753857, 0.0001320697894012086]","[[0.9105448834634726, 0.07842618172105353, 0.40590312787554117], [0.07893307413898612, 0.9307978165406023, -0.35691034522722503], [-0.4058048607464688, 0.3570220703876778, 0.8413427697737919]]","[-1.2337234972170101, 1.7872801640984375, -0.6183077295961718]","[0.0, 0.0, 0.0]","[40.7513870096135, 55.559807106293505, 37.838353504881276, 51.55851444320618]"
0.9850000000000008,"[0.16891052605186513, 0.2823281608879085, 0.9509620217278523]","[-0.5533915492433412, -0.8329212407101014, 1.7626069041299828]","[-1.1627699199082624, -0.8659141133089383, 1.0647625976792339]","[3.4889323344450003, -2.3180411008820734, -1.9794160151478164]","[0.9591298860550427, 0.1827237812654976, 0.21605986190743898, 0.00013232013365776385]","[[0.9066362371278412, 0.07870472550542108, 0.4145072975350194], [0.07921237428429291, 0.9332240045028416, -0.3504545008698352], [-0.4144105853943814, 0.35056885714905783, 0.839860311665154]]","[-1.2765846726268344, 1.764386709373744, -0.6236132416723941]","[0.0, 0.0, 0.0]","[40.7465444724374, 55.483341649465416, 37.69009757951076, 51.51259051651991]"
0.9900000000000008,"[0.1630966764523238, 0.2779985903213638, 0.9562858347162484]","[-0.5358267949789941, -0.8443279255020167, 1.7526133600877256]","[-1.1445051272940465, -0.8813564922903729, 1.052720087073745]","[3.536712543970461, -2.244466030270096, -2.0179650711971253]","[0.9587448408051088, 0.17932245120046364, 0.22057146496930566, 0.0001325380627635522]","[[0.9026964225499127, 0.07885269115857649, 0.4229910422368775], [0.07936097189411592, 0.9356868818582386, -0.343790481628605], [-0.42289597403570905, 0.3439074180872768, 0.8383833746735034]]","[-1.319070094513699, 1.7404129662846164, -0.6289154893530272]","[0.0, 0.0, 0.0]","[40.74457950156413, 55.40426733794489, 37.544917278567816, 51.4666530629522]"
0.9950000000000008,"[0.15737415081585357, 0.27359180785991194, 0.9615494351516172]","[-0.518027009373128, -0.855364260160508, 1.7424276222403776]","[-1.1259184973880307, -0.8964629740102942, 1.0405094523284035]","[3.582941434484694, -2.169906462676946, -2.0562928346359786]","[0.9583612158254236, 0.17581060597125073, 0.22502087284121672, 0.00013272307484661072]","[[0.8987311783407249, 0.07886771872603196, 0.43134922281284327], [0.0793765053155443, 0.9381812264252142, -0.3369204012629283], [-0.43125588631598266, 0.3370398631115209, 0.8369124752275974]]","[-1.361151740688917, 1.7153629717541383, -0.6342129046421131]","[0.0, 0.0, 0.0]","[40.74547588692771, 55.32255207350265, 37.402929652222205, 51.42068564057592]"
1.0000000000000007,"[0.15174455832891343, 0.2691094929898605, 0.9667519824132592]","[-0.49999999999999734, -0.8660254037844402, 1.7320508075688756]","[-1.1070171095347943, -0.9112265642595382, 1.0281323068436707]","[3.6275987284684414, -2.094395102393184, -2.094395102393201]","[0.9579791480185437, 0.17218927468417075, 0.2294052919828215, 0.0001328746814649149]","[[0.8947463887091911, 0.07874767932217891, 0.43957673151934784], [0.07925684401875088, 0.9407016720561167, -0.32984650500954865], [-0.4394852131392465, 0.32996843362994294, 0.8354481313880314]]","[-1.4028015263067652, 1.689241505885826, -0.6395039020978152]","[0.0, 0.0, 0.0]","[40.749215226711755, 55.238164878523406, 37.264252013798554, 51.37467165758441]"
1.0050000000000006,"[0.14620947278123944, 0.2645533601685628, 0.9718926439474775]","[-0.4817536741017137, -0.8763066800438645, 1.7214840540078864]","[-1.0878081893190874, -0.9256404190972556, 1.0155902822424725]","[3.670664837756621, -2.0179650711971133, -2.1322676961257554]","[0.9575987748572783, 0.16845955963971038, 0.23372194049950432, 0.00013299240802836475]","[[0.8907480736843311, 0.07849068361538361, 0.4476684954441658], [0.07900009708335673, 0.9432427181580285, -0.3225711693606143], [-0.44757888007419827, 0.3226955023353187, 0.833990862590282]]","[-1.4439913234289983, 1.662054099541327, -0.6447868795524767]","[0.0, 0.0, 0.0]","[40.7557769555253, 55.151075922352184, 37.12900179260549, 51.328594370343794]"
1.0100000000000005,"[0.140770431834644, 0.25992515807307653, 0.9769705953586899]","[-0.46329603511985973, -0.8862035792312157, 1.710728520321012]","[-1.0682991053920003, -0.9396978479303278, 1.0028850281834496]","[3.7121208721303565, -1.94064989382644, -2.1699064626769595]","[0.9572202343151823, 0.16462263647875497, 0.23796805009749578, 0.000133075794194139]","[[0.8867423788472576, 0.07809508992371601, 0.45561947992388735], [0.07860462129531677, 0.9457987396992334, -0.31509690175303473], [-0.4555318507715204, 0.3152235729020729, 0.832541189383159]]","[-1.4846929809647749, 1.6338070414280046, -0.6500602188446057]","[0.0, 0.0, 0.0]","[40.76513837605834, 55.06125654791533, 36.99729637881111, 51.28243688152416]"
1.0150000000000003,"[0.135428936307684, 0.2552266688334249, 0.9819850204996071]","[-0.4446351791849266, -0.8957117602394132, 1.6997853859737273]","[-1.048497366232953, -0.953392316523681, 0.9900182121730418]","[3.75194864760283, -1.8624834832732622, -2.207307274531905]","[0.9568436647954754, 0.16067975427682724, 0.24214086805865326, 0.00013312439423749422]","[[0.8827355645873952, 0.07755951189357234, 0.4634246919699076], [0.07806902882659587, 0.9483639976868684, -0.3074263401685908], [-0.4633391303900903, 0.3075552795941126, 0.8310996331626808]]","[-1.5248783449775587, 1.6045073846802451, -0.6553222865625699]","[0.0, 0.0, 0.0]","[40.77727469411284, 54.96867929873111, 36.86925296029187, 51.236182138359915]"
1.0200000000000002,"[0.13018644947651922, 0.25045970725080646, 0.9869351115604723]","[-0.42577929156507216, -0.9048270524660198, 1.68865585100403]","[-1.028410616848977, -0.9667174499401809, 0.9769915193763989]","[3.790130694395405, -1.783500125908663, -2.244466030270108]","[0.9564692050583944, 0.15663223558533118, 0.24623765923358854, 0.00013313777740000268]","[[0.878733994898991, 0.07688282573388584, 0.4710791837006105], [0.07739219447033792, 0.9509326500997474, -0.29956225264431663], [-0.4709957690297504, 0.2996933867829668, 0.8296667159014092]]","[-1.5645192793507146, 1.5741629529173307, -0.6605714347998355]","[0.0, 0.0, 0.0]","[40.792159056673604, 54.87331794635212, 36.74498835160576, 51.18981293122029]"
1.0250000000000001,"[0.12504439639227433, 0.24562612000110556, 0.9918200691573543]","[-0.4067366430758001, -0.913545457642601, 1.6773411358908479]","[-1.0080466354127888, -0.9796670354088282, 0.9638066524271033]","[3.8266502646004272, -1.7037344664436098, -2.2813786550152573]","[0.9560969941469857, 0.15248147641881354, 0.25025570805177233, 0.00013311552821718248]","[[0.8747441257355246, 0.07606417697913415, 0.47857805577740387], [0.0765732624047451, 0.95349876325879, -0.2915075366927109], [-0.4784968651682966, 0.29164078837577756, 0.8282429598732899]]","[-1.6035876868015266, 1.5427823457627992, -0.6658060019216558]","[0.0, 0.0, 0.0]","[40.80976259300246, 54.7751475183493, 36.624618815093335, 51.1433118924827]"
1.03,"[0.12000416321521039, 0.24072778482406143, 0.9966391024194898]","[-0.3875155864521032, -0.9218631515885004, 1.665842481420199]","[-0.9874133298411908, -0.9922350251200032, 0.9504653312356841]","[3.861491339527422, -1.6232214927326236, -2.318041100882085]","[0.9557271713113542, 0.14822894618728324, 0.2541923205472062, 0.00013305724682741873]","[[0.8707724929411909, 0.0751029867549593, 0.48591646084226064], [0.07561165245949067, 0.9560563236159532, -0.2832652186313971], [-0.4858375691003414, 0.2834005071527438, 0.8268288873740677]]","[-1.6420555302340432, 1.5103749438081657, -0.671024313343137]","[0.0, 0.0, 0.0]","[40.830054458437644, 54.67414432687149, 36.50825987439137, 51.096661495859216]"
1.035,"[0.11506709656600443, 0.23576660969846142, 1.0013914290756682]","[-0.3681245526846786, -0.9297764858882511, 1.654161148549124]","[-0.9665187343153644, -1.004415538946554, 0.936969292796905]","[3.894638636729418, -1.5419965204269532, -2.3544493474202515]","[0.9553598759313886, 0.1438761875726557, 0.2580448263982058, 0.0001329625492639713]","[[0.8668256997801606, 0.07399895752090657, 0.49308960695440934], [0.07450706585917996, 0.958599249941037, -0.2748384528219025], [-0.49301308637569713, 0.27497569401367167, 0.8254250204373557]]","[-1.6798948544193584, 1.4769509130058769, -0.6762246823186627]","[0.0, 0.0, 0.0]","[40.85300188078512, 54.570285997863955, 36.396026120549614, 51.04984405621489]"
1.0399999999999998,"[0.11023450289442761, 0.23074453200372866, 1.0060762755396528]","[-0.3485720473218163, -0.9372819894918911, 1.6422984182674087]","[-0.9453710057446512, -1.0162028670895498, 0.9233202909957954]","[3.9260776167063343, -1.4600951774839623, -2.3905994020552406]","[0.9549952474379849, 0.13942481634841816, 0.2618105809797971, 0.00013283106773182642]","[[0.8629104040858571, 0.07275207826556976, 0.5000927610238157], [0.07325949041915378, 0.9611214058842347, -0.26623052081727644], [-0.5000186812349203, 0.2663696271333366, 0.8240318805464619]]","[-1.7170778079918392, 1.4425212084755066, -0.6814054107426895]","[0.0, 0.0, 0.0]","[40.87857020910014, 54.463551500992565, 36.2880310111083, 51.00284172995118]"
1.0449999999999997,"[0.10550764786570435, 0.2256635176682809, 1.0106928769946317]","[-0.3288666467385847, -0.9443763702374806, 1.6302555914571093]","[-0.9239784201754468, -1.027591472647562, 0.909520096412401]","[3.9557944892824843, -1.3775533885395297, -2.4264873005261873]","[0.9546334252328049, 0.13487652114164525, 0.265486967427187, 0.00013266245087102804]","[[0.8590333050539798, 0.07136262913029896, 0.5069212522390906], [0.07186920516979813, 0.963616612890803, -0.25744483041832084], [-0.5068496800396521, 0.25758571102541367, 0.8226499883420862]]","[-1.7535766657489211, 1.4070975777077894, -0.6865647899619459]","[0.0, 0.0, 0.0]","[40.906722964671886, 54.353921180341075, 36.18438666251388, 50.95563651602209]"
1.0499999999999996,"[0.10088775576482711, 0.2205255603050431, 1.0152404774766937]","[-0.3090169943749493, -0.951056516295153, 1.618033988749896]","[-0.9023493691468628, -1.0385759941083759, 0.8955704961252203]","[3.983776219655405, -1.2944073591503187, -2.4621091073206056]","[0.9542745486065948, 0.13023306313652455, 0.26907139870872493, 0.00013245636400805385]","[[0.8552011297044843, 0.06983118543858498, 0.5135704754874605], [0.0703367843864804, 0.9660786634427795, -0.2484849146382592], [-0.5135014746953938, 0.24862747551478528, 0.821279863326017]]","[-1.7893638512414978, 1.3706925631511793, -0.6917011015991078]","[0.0, 0.0, 0.0]","[40.93742189405896, 54.241376785898005, 36.08520363639034, 50.90821025762395]"
1.0549999999999995,"[0.0963760089190928, 0.21533268033450123, 1.0197183299573198]","[-0.28903179694447384, -0.9573194975320666, 1.6056349503822305]","[-0.8804923559948358, -1.049151247762071, 0.8814732935132976]","[4.010010534113349, -1.210693559912821, -2.497460916105958]","[0.9539187566561133, 0.1254962757185893, 0.2725613197067338, 0.00013221248939671926]","[[0.8514206190391626, 0.06815862110927821, 0.5200358947644393], [0.06866310100327712, 0.9685013346012429, -0.23935443057571557], [-0.5199695260643483, 0.2394985746180823, 0.8199220235609749]]","[-1.8244119596410284, 1.3333195041659374, -0.6968126183880123]","[0.0, 0.0, 0.0]","[40.970627023964504, 54.1259015059247, 35.99059072016868, 50.86054464462386]"
1.0599999999999994,"[0.09197354713911862, 0.21008692409569088, 1.0241256964248864]","[-0.26891982061526837, -0.9631625667976574, 1.5930598360483943]","[-0.8584159921063939, -1.0593122300344464, 0.8672303080569358]","[4.034485925418945, -1.1264487104661494, -2.532538850158033]","[0.9535661881997066, 0.12066806405889038, 0.27595420930454645, 0.0001319305264499373]","[[0.8476985139228775, 0.06634611143293483, 0.5263130465708347], [0.066849329389791, 0.9708784018212314, -0.23005715819592898], [-0.5262493673659668, 0.2302027853323675, 0.8185769853667642]]","[-1.858693780869157, 1.2949925383309255, -0.701897605020519]","[0.0, 0.0, 0.0]","[41.00629671782788, 54.00748000019065, 35.900654702761706, 50.81262121675151]"
1.0649999999999993,"[0.08768146717858666, 0.20479036294551864, 1.028461847965171]","[-0.24868988716485788, -0.9685831611286303, 1.5803100247513826]","[-0.8361289931258128, -1.069054119739812, 0.8528433751369969]","[4.057191657856645, -1.0417097633855894, -2.5673390627860697]","[0.953216981691581, 0.11575040463737891, 0.279247582478045, 0.00013161019196365544]","[[0.8440415407178496, 0.0643951351918002, 0.5323975432947341], [0.06489694747157398, 0.9732036530100808, -0.22059699902017238], [-0.5323366075628373, 0.22074400633191366, 0.817245263012901]]","[-1.8921823229745498, 1.255726602088564, -0.7069543190051002]","[0.0, 0.0, 0.0]","[41.04438773392938, 53.886098434160225, 35.815500145938415, 50.76442136760739]"
1.0699999999999992,"[0.0835008222129576, 0.1994450923468196, 1.032726064840856]","[-0.22835087011065924, -0.9735789028731594, 1.567386914651682]","[-0.8136401751144198, -1.078372280252205, 0.8383143458327532]","[4.078117771941771, -0.9565138879739788, -2.6018577377545897]","[0.952871275134828, 0.11074534470481075, 0.2824389923899612, 0.0001312512203340939]","[[0.8404563967017211, 0.06230747610524584, 0.5382850765761142], [0.06280773817597685, 0.9754709027986596, -0.21097797472339597], [-0.538226934729559, 0.21112625657308043, 0.8159273684079121]]","[-1.924850835741351, 1.2155374307136222, -0.7119810115372744]","[0.0, 0.0, 0.0]","[41.084855284875346, 53.76174451412287, 35.73522915222862, 50.715926349506695]"
1.074999999999999,"[0.0794326213373855, 0.19405323094555857, 1.03691763657002]","[-0.20791169081776328, -0.9781476007338048, 1.5542919229139442]","[-0.790958450665825, -1.0872622615941308, 0.8236450867182539]","[4.097255088789071, -0.8708984539580233, -2.6360910897018934]","[0.9525292059932583, 0.10565500168252606, 0.2855260324851574, 0.000130853363769377]","[[0.8369497353013642, 0.060085223583863034, 0.5439714206517231], [0.06058379018663421, 0.9776740069937253, -0.20120422564015714], [-0.5439161194022463, 0.20135367380733474, 0.8146238107855006]]","[-1.9566728345126743, 1.1744415575919362, -0.7169759283819723]","[0.0, 0.0, 0.0]","[41.12765309829225, 53.63440752332774, 35.65994113015985, 50.66711727919886]"
1.079999999999999,"[0.07547782908405638, 0.18861691963758792, 1.041035862003611]","[-0.187381314585729, -0.9822872507286878, 1.5410264855515814]","[-0.7680928249783848, -1.09571980244197, 0.8088374796571711]","[4.11459521413888, -0.7849010150966987, -2.6700353645551647]","[0.9521909111021065, 0.10048156249950121, 0.28850633858507113, 0.0001304163924965166]","[[0.8335281511756018, 0.05773077277688835, 0.5494524356778906], [0.058227497991263984, 0.9798068771784468, -0.19128000917894536], [-0.5494000179063162, 0.19143051300250793, 0.8133350963877903]]","[-1.9876221242121046, 1.132456312795236, -0.7219373107679374]","[0.0, 0.0, 0.0]","[41.17273347860515, 53.50407835911662, 35.5897325577864, 50.6179751444702]"
1.0849999999999989,"[0.07163736495916447, 0.18313832062537808, 1.045080049401897]","[-0.16676874671610706, -0.9859960370705041, 1.5275920572692876]","[-0.7450523918867172, -1.103740832047242, 0.7938934215960904]","[4.130130542039127, -0.6985592927089318, -2.7036868399421494]","[0.9518565265776722, 0.0952272828661145, 0.29137759097946764, 0.00012994009496461806]","[[0.8301981651811476, 0.055246823899185185, 0.5547240710289293], [0.05574156120900996, 0.9818634954270176, -0.1812096981450536], [-0.5546745756602139, 0.18136114467242337, 0.8120617281458782]]","[-2.0176728235453334, 1.0895998209386868, -0.7268633962942368]","[0.0, 0.0, 0.0]","[41.2200473697211, 53.37074957110404, 35.524696745461675, 50.56848081166792]"
